name,time,avg_temp_closet,avg_temp_outdoor,avg_temp_shed,heater,heater_first_kWhr,heater_last_kWhr,heater_on,heater_watts,interval,local_dt,max_temp_closet,min_temp_closet,yr_mo
temp,2023-09-05T18:15:00Z,31.3125,37.9375,34.9375,0,196.708,196.708,0,0,60.13198,2023-09-05T14:19:17,31.3125,31.3125,23-09
temp,2023-09-05T18:20:00Z,31.15,36.625,34.8875,0,196.708,196.708,0,0,300.72813199999996,2023-09-05T14:20:17,31.25,31.0625,23-09
temp,2023-09-05T18:25:00Z,30.8875,36.675,34.725,0,196.708,196.708,0,0,300.801738,2023-09-05T14:25:18,30.9375,30.875,23-09
temp,2023-09-05T18:30:00Z,31.0125,40.1125,34.6125,0,196.708,196.708,0,0,300.917931,2023-09-05T14:30:18,31.125,30.9375,23-09
temp,2023-09-05T18:35:00Z,31.2,39.05,34.725,0,196.708,196.708,0,0,300.85567599999996,2023-09-05T14:35:19,31.25,31.125,23-09
temp,2023-09-05T18:40:00Z,31.2375,37.8,34.875,0,196.708,196.708,0,0,300.87778499999996,2023-09-05T14:40:20,31.25,31.1875,23-09
temp,2023-09-05T18:45:00Z,31.2625,37.05,35.025,0,196.708,196.708,0,0,301.026586,2023-09-05T14:45:21,31.3125,31.25,23-09
temp,2023-09-05T18:50:00Z,31.3125,37.9875,35.05,0,196.708,196.708,0,0,300.839991,2023-09-05T14:50:22,31.375,31.25,23-09
temp,2023-09-05T18:55:00Z,31.3,38.05,35.0625,0,196.708,196.708,0,0,300.900026,2023-09-05T14:55:23,31.3125,31.25,23-09
temp,2023-09-05T19:00:00Z,31.2875,37.4,35.0125,0,196.708,196.708,0,0,300.820766,2023-09-05T15:00:24,31.3125,31.25,23-09
temp,2023-09-05T19:05:00Z,31.3,36.525,35.0875,0,196.708,196.708,0,0,301.192005,2023-09-05T15:05:25,31.3125,31.25,23-09
temp,2023-09-05T19:10:00Z,31.275,35.6875,35.0375,0,196.708,196.708,0,0,300.62516700000003,2023-09-05T15:10:26,31.3125,31.25,23-09
temp,2023-09-05T19:15:00Z,31.2625,35.0375,35.0625,0,196.708,196.708,0,0,300.90203799999995,2023-09-05T15:15:27,31.3125,31.25,23-09
temp,2023-09-05T19:20:00Z,31.2375,34.725,35.0375,0,196.708,196.708,0,0,301.099964,2023-09-05T15:20:28,31.25,31.1875,23-09
temp,2023-09-05T19:25:00Z,31.175,34.375,34.9875,0,196.708,196.708,0,0,300.870066,2023-09-05T15:25:29,31.25,31.125,23-09
temp,2023-09-05T19:30:00Z,31.1375,34.1,34.875,0,196.708,196.708,0,0,301.09373800000003,2023-09-05T15:30:30,31.1875,31.125,23-09
temp,2023-09-05T19:35:00Z,31.05,33.8,34.8625,0,196.708,196.708,0,0,301.494158,2023-09-05T15:35:31,31.0625,31,23-09
temp,2023-09-05T19:40:00Z,31.1,33.5625,34.8625,0,196.708,196.708,0,0,301.02209700000003,2023-09-05T15:40:32,31.125,31.0625,23-09
temp,2023-09-05T19:45:00Z,30.9875,33.275,34.75,0,196.708,196.708,0,0,300.919752,2023-09-05T15:45:33,31.0625,30.9375,23-09
temp,2023-09-05T19:50:00Z,30.8875,33.1375,34.6625,0,196.708,196.708,0,0,300.74471700000004,2023-09-05T15:50:34,30.9375,30.875,23-09
temp,2023-09-05T19:55:00Z,30.8125,33.1125,34.625,0,196.708,196.708,0,0,301.107424,2023-09-05T15:55:35,30.875,30.75,23-09
temp,2023-09-05T20:00:00Z,30.8125,32.875,34.5375,0,196.708,196.708,0,0,301.063416,2023-09-05T16:00:36,30.875,30.75,23-09
temp,2023-09-05T20:05:00Z,30.7875,32.675,34.5125,0,196.708,196.708,0,0,300.711381,2023-09-05T16:05:37,30.875,30.6875,23-09
temp,2023-09-05T20:10:00Z,30.75,32.475,34.45,0,196.708,196.708,0,0,300.994135,2023-09-05T16:10:38,30.8125,30.6875,23-09
temp,2023-09-05T20:15:00Z,30.6625,32.275,34.2625,0,196.708,196.708,0,0,301.02430100000004,2023-09-05T16:15:39,30.75,30.625,23-09
temp,2023-09-05T20:20:00Z,30.675,32.05,34.2375,0,196.708,196.708,0,0,300.874075,2023-09-05T16:20:40,30.75,30.625,23-09
temp,2023-09-05T20:25:00Z,30.6,32.1125,34.2625,0,196.708,196.708,0,0,300.85087899999996,2023-09-05T16:25:41,30.6875,30.5,23-09
temp,2023-09-05T20:30:00Z,30.425,31.9,34.225,0,196.708,196.708,0,0,300.979931,2023-09-05T16:30:41,30.5,30.375,23-09
temp,2023-09-05T20:35:00Z,30.35,31.7625,34.1125,0,196.708,196.708,0,0,301.0272,2023-09-05T16:35:42,30.4375,30.3125,23-09
temp,2023-09-05T20:40:00Z,30.2625,31.65,34.05,0,196.708,196.708,0,0,300.997251,2023-09-05T16:40:44,30.3125,30.25,23-09
temp,2023-09-05T20:45:00Z,30.225,31.4125,34,0,196.708,196.708,0,0,301.015521,2023-09-05T16:45:44,30.3125,30.125,23-09
temp,2023-09-05T20:50:00Z,30.1875,31.1125,33.825,0,196.708,196.708,0,0,300.872172,2023-09-05T16:50:45,30.1875,30.1875,23-09
temp,2023-09-05T20:55:00Z,30.1,31.2,33.825,0,196.708,196.708,0,0,300.88781700000004,2023-09-05T16:55:46,30.125,30.0625,23-09
temp,2023-09-05T21:00:00Z,30.0875,31.05,33.7,0,196.708,196.708,0,0,300.817415,2023-09-05T17:00:47,30.125,30,23-09
temp,2023-09-05T21:05:00Z,30,31.0125,33.7,0,196.708,196.708,0,0,301.062678,2023-09-05T17:05:48,30.0625,29.9375,23-09
temp,2023-09-05T21:10:00Z,29.9125,30.7375,33.65,0,196.708,196.708,0,0,301.067863,2023-09-05T17:10:49,30,29.8125,23-09
temp,2023-09-05T21:15:00Z,29.775,30.4625,33.4875,0,196.708,196.708,0,0,300.83517,2023-09-05T17:15:50,29.8125,29.75,23-09
temp,2023-09-05T21:20:00Z,29.725,30.4375,33.4125,0,196.708,196.708,0,0,301.06746999999996,2023-09-05T17:20:51,29.75,29.6875,23-09
temp,2023-09-05T21:25:00Z,29.7,30.3375,33.3125,0,196.708,196.708,0,0,301.07943600000004,2023-09-05T17:25:52,29.75,29.6875,23-09
temp,2023-09-05T21:30:00Z,29.65,30.1375,33.25,0,196.708,196.708,0,0,301.019989,2023-09-05T17:30:53,29.6875,29.625,23-09
temp,2023-09-05T21:35:00Z,29.575,30.1625,33.225,0,196.708,196.708,0,0,301.09404900000004,2023-09-05T17:35:54,29.6875,29.5,23-09
temp,2023-09-05T21:40:00Z,29.5,30.0625,33.0875,0,196.708,196.708,0,0,301.063916,2023-09-05T17:40:55,29.5625,29.4375,23-09
temp,2023-09-05T21:45:00Z,29.4125,29.95,32.975,0,196.708,196.708,0,0,301.022027,2023-09-05T17:45:56,29.4375,29.375,23-09
temp,2023-09-05T21:50:00Z,29.4125,29.8375,33,0,196.708,196.708,0,0,300.85314,2023-09-05T17:50:57,29.4375,29.375,23-09
temp,2023-09-05T21:55:00Z,29.325,29.7375,32.9875,0,196.708,196.708,0,0,300.876827,2023-09-05T17:55:58,29.375,29.25,23-09
temp,2023-09-05T22:00:00Z,29.265625,29.625,32.859375,0,196.708,196.708,0,0,240.879454,2023-09-05T18:00:59,29.3125,29.25,23-09
temp,2023-09-05T22:05:00Z,29.225,29.55,32.8875,0,196.708,196.708,0,0,301.01905,2023-09-05T18:05:00,29.25,29.1875,23-09
temp,2023-09-05T22:10:00Z,29.0875,29.45,32.7875,0,196.708,196.708,0,0,300.90176,2023-09-05T18:10:01,29.125,29.0625,23-09
temp,2023-09-05T22:15:00Z,29.0625,29.4125,32.7125,0,196.708,196.708,0,0,301.038476,2023-09-05T18:15:02,29.0625,29.0625,23-09
temp,2023-09-05T22:20:00Z,29.0375,29.3375,32.625,0,196.708,196.708,0,0,300.89127,2023-09-05T18:20:03,29.0625,29,23-09
temp,2023-09-05T22:25:00Z,28.9625,29.2125,32.55,0,196.708,196.708,0,0,300.887507,2023-09-05T18:25:04,29.0625,28.875,23-09
temp,2023-09-05T22:30:00Z,28.8625,29.025,32.5,0,196.708,196.708,0,0,300.88259700000003,2023-09-05T18:30:05,28.9375,28.8125,23-09
temp,2023-09-05T22:35:00Z,28.8375,28.975,32.4625,0,196.708,196.708,0,0,301.089937,2023-09-05T18:35:06,28.875,28.8125,23-09
temp,2023-09-05T22:40:00Z,28.725,28.7875,32.325,0,196.708,196.708,0,0,300.941034,2023-09-05T18:40:07,28.875,28.625,23-09
temp,2023-09-05T22:45:00Z,28.5125,28.6125,32.1875,0,196.708,196.708,0,0,301.050493,2023-09-05T18:45:08,28.5625,28.5,23-09
temp,2023-09-05T22:50:00Z,28.6,28.5375,32.15,0,196.708,196.708,0,0,300.841225,2023-09-05T18:50:09,28.625,28.5625,23-09
temp,2023-09-05T22:55:00Z,28.4125,28.3875,32.025,0,196.708,196.708,0,0,300.85012099999994,2023-09-05T18:55:09,28.5,28.375,23-09
temp,2023-09-05T23:00:00Z,28.4,28.2375,31.9375,0,196.708,196.708,0,0,301.067083,2023-09-05T19:00:10,28.4375,28.375,23-09
temp,2023-09-05T23:05:00Z,28.25,28.1125,31.875,0,196.708,196.708,0,0,301.03504499999997,2023-09-05T19:05:11,28.3125,28.1875,23-09
temp,2023-09-05T23:10:00Z,28.125,27.9125,31.825,0,196.708,196.708,0,0,301.056267,2023-09-05T19:10:12,28.1875,28.0625,23-09
temp,2023-09-05T23:15:00Z,28.025,27.6375,31.725,0,196.708,196.708,0,0,300.867682,2023-09-05T19:15:13,28.0625,28,23-09
temp,2023-09-05T23:20:00Z,27.9375,27.3875,31.5875,0,196.708,196.708,0,0,300.861041,2023-09-05T19:20:14,28.0625,27.875,23-09
temp,2023-09-05T23:25:00Z,27.7875,27.375,31.475,0,196.708,196.708,0,0,300.98001,2023-09-05T19:25:15,27.9375,27.625,23-09
temp,2023-09-05T23:30:00Z,27.6125,27.2375,31.275,0,196.708,196.708,0,0,300.909934,2023-09-05T19:30:16,27.6875,27.5625,23-09
temp,2023-09-05T23:35:00Z,27.55,27.1,31.15,0,196.708,196.708,0,0,300.780014,2023-09-05T19:35:17,27.5625,27.5,23-09
temp,2023-09-05T23:40:00Z,27.6,27.025,31.1125,0,196.708,196.708,0,0,301.068698,2023-09-05T19:40:18,27.6875,27.5625,23-09
temp,2023-09-05T23:45:00Z,27.5375,26.9875,31.125,0,196.708,196.708,0,0,301.108777,2023-09-05T19:45:19,27.5625,27.5,23-09
temp,2023-09-05T23:50:00Z,27.4375,26.8875,31.0625,0,196.708,196.708,0,0,300.901851,2023-09-05T19:50:20,27.5,27.375,23-09
temp,2023-09-05T23:55:00Z,27.3875,26.775,30.975,0,196.708,196.708,0,0,300.910712,2023-09-05T19:55:21,27.4375,27.375,23-09
temp,2023-09-06T00:00:00Z,27.175,26.6875,30.8,0,196.708,196.708,0,0,300.97330800000003,2023-09-05T20:00:22,27.25,27.125,23-09
temp,2023-09-06T00:05:00Z,27.15,26.5375,30.7625,0,196.708,196.708,0,0,301.050557,2023-09-05T20:05:23,27.1875,27.125,23-09
temp,2023-09-06T00:10:00Z,27.1375,26.4875,30.7,0,196.708,196.708,0,0,301.086509,2023-09-05T20:10:24,27.25,27.0625,23-09
temp,2023-09-06T00:15:00Z,27.075,26.375,30.6375,0,196.708,196.708,0,0,301.059697,2023-09-05T20:15:25,27.125,27,23-09
temp,2023-09-06T00:20:00Z,26.9625,26.275,30.5625,0,196.708,196.708,0,0,301.029906,2023-09-05T20:20:26,27,26.875,23-09
temp,2023-09-06T00:25:00Z,26.7875,26.15,30.3875,0,196.708,196.708,0,0,300.8831,2023-09-05T20:25:27,26.875,26.75,23-09
temp,2023-09-06T00:30:00Z,26.75,26.0125,30.2625,0,196.708,196.708,0,0,301.044891,2023-09-05T20:30:28,26.75,26.75,23-09
temp,2023-09-06T00:35:00Z,26.625,25.8625,30.1625,0,196.708,196.708,0,0,301.082013,2023-09-05T20:35:29,26.6875,26.5625,23-09
temp,2023-09-06T00:40:00Z,26.6625,25.5375,30.1625,0,196.708,196.708,0,0,300.660465,2023-09-05T20:40:30,26.75,26.5625,23-09
temp,2023-09-06T00:45:00Z,26.6375,25.725,30.1375,0,196.708,196.708,0,0,300.927573,2023-09-05T20:45:31,26.6875,26.625,23-09
temp,2023-09-06T00:50:00Z,26.5625,25.7,30.05,0,196.708,196.708,0,0,301.130059,2023-09-05T20:50:32,26.625,26.4375,23-09
temp,2023-09-06T00:55:00Z,26.4,25.6375,29.925,0,196.708,196.708,0,0,301.091879,2023-09-05T20:55:33,26.4375,26.375,23-09
temp,2023-09-06T01:00:00Z,26.3375,25.575,29.8625,0,196.708,196.708,0,0,301.080041,2023-09-05T21:00:34,26.375,26.3125,23-09
temp,2023-09-06T01:05:00Z,26.2375,25.5,29.7875,0,196.708,196.708,0,0,301.075358,2023-09-05T21:05:35,26.3125,26.1875,23-09
temp,2023-09-06T01:10:00Z,26.2125,25.4625,29.7375,0,196.708,196.708,0,0,300.844594,2023-09-05T21:10:36,26.25,26.1875,23-09
temp,2023-09-06T01:15:00Z,26.1375,25.5,29.7125,0,196.708,196.708,0,0,300.950094,2023-09-05T21:15:37,26.1875,26.125,23-09
temp,2023-09-06T01:20:00Z,26.075,25.4875,29.675,0,196.708,196.708,0,0,301.116528,2023-09-05T21:20:38,26.125,26.0625,23-09
temp,2023-09-06T01:25:00Z,26.0625,25.475,29.5875,0,196.708,196.708,0,0,301.119055,2023-09-05T21:25:39,26.125,26,23-09
temp,2023-09-06T01:30:00Z,25.95,25.35,29.5125,0,196.708,196.708,0,0,300.90439699999996,2023-09-05T21:30:40,26,25.9375,23-09
temp,2023-09-06T01:35:00Z,25.9375,25.3,29.45,0,196.708,196.708,0,0,300.91148899999996,2023-09-05T21:35:41,26,25.875,23-09
temp,2023-09-06T01:40:00Z,25.9125,25.2875,29.4125,0,196.708,196.708,0,0,301.162778,2023-09-05T21:40:42,25.9375,25.875,23-09
temp,2023-09-06T01:45:00Z,25.875,25.2125,29.4125,0,196.708,196.708,0,0,300.835651,2023-09-05T21:45:43,25.9375,25.75,23-09
temp,2023-09-06T01:50:00Z,25.775,25.225,29.325,0,196.708,196.708,0,0,301.06744399999997,2023-09-05T21:50:44,25.8125,25.6875,23-09
temp,2023-09-06T01:55:00Z,25.7375,25.0875,29.25,0,196.708,196.708,0,0,300.985754,2023-09-05T21:55:45,25.75,25.6875,23-09
temp,2023-09-06T02:00:00Z,25.75,24.8375,29.25,0,196.708,196.708,0,0,300.906873,2023-09-05T22:00:46,25.8125,25.6875,23-09
temp,2023-09-06T02:05:00Z,25.6875,24.9125,29.2,0,196.708,196.708,0,0,300.99071,2023-09-05T22:05:47,25.75,25.625,23-09
temp,2023-09-06T02:10:00Z,25.6,24.9375,29.1625,0,196.708,196.708,0,0,301.049223,2023-09-05T22:10:48,25.625,25.5625,23-09
temp,2023-09-06T02:15:00Z,25.575,24.925,29.1625,0,196.708,196.708,0,0,300.86001,2023-09-05T22:15:49,25.625,25.5625,23-09
temp,2023-09-06T02:20:00Z,25.5125,24.8875,29.075,0,196.708,196.708,0,0,301.16012,2023-09-05T22:20:50,25.5625,25.5,23-09
temp,2023-09-06T02:25:00Z,25.4625,24.85,29.025,0,196.708,196.708,0,0,300.849947,2023-09-05T22:25:51,25.5,25.4375,23-09
temp,2023-09-06T02:30:00Z,25.4875,24.8,28.9625,0,196.708,196.708,0,0,301.03816,2023-09-05T22:30:52,25.5,25.4375,23-09
temp,2023-09-06T02:35:00Z,25.4625,24.7625,28.9625,0,196.708,196.708,0,0,301.03185099999996,2023-09-05T22:35:53,25.5,25.4375,23-09
temp,2023-09-06T02:40:00Z,25.3875,24.6875,28.875,0,196.708,196.708,0,0,300.88766699999996,2023-09-05T22:40:54,25.4375,25.375,23-09
temp,2023-09-06T02:45:00Z,25.3375,24.6,28.8875,0,196.708,196.708,0,0,301.076541,2023-09-05T22:45:55,25.375,25.3125,23-09
temp,2023-09-06T02:50:00Z,25.225,24.5125,28.8125,0,196.708,196.708,0,0,300.854249,2023-09-05T22:50:56,25.25,25.1875,23-09
temp,2023-09-06T02:55:00Z,25.125,24.4,28.7375,0,196.708,196.708,0,0,300.797532,2023-09-05T22:55:57,25.1875,25.0625,23-09
temp,2023-09-06T03:00:00Z,25.0625,24.3375,28.625,0,196.708,196.708,0,0,300.737562,2023-09-05T23:00:57,25.125,25,23-09
temp,2023-09-06T03:05:00Z,25.0875,24.275,28.625,0,196.708,196.708,0,0,301.02648500000004,2023-09-05T23:05:58,25.125,25.0625,23-09
temp,2023-09-06T03:10:00Z,25.109375,24.21875,28.609375,0,196.708,196.708,0,0,240.837874,2023-09-05T23:10:59,25.125,25.0625,23-09
temp,2023-09-06T03:15:00Z,25.0625,24.225,28.5875,0,196.708,196.708,0,0,300.733514,2023-09-05T23:15:00,25.125,25,23-09
temp,2023-09-06T03:20:00Z,25.0125,24.225,28.575,0,196.708,196.708,0,0,301.100739,2023-09-05T23:20:01,25.0625,25,23-09
temp,2023-09-06T03:25:00Z,24.953125,24.203125,28.53125,0,196.708,196.708,0,0,300.977262,2023-09-05T23:25:02,25,24.875,23-09
temp,2023-09-06T03:30:00Z,24.9125,24.175,28.475,0,196.708,196.708,0,0,300.967484,2023-09-05T23:30:03,24.9375,24.875,23-09
temp,2023-09-06T03:35:00Z,24.8875,24.1375,28.4375,0,196.708,196.708,0,0,300.913053,2023-09-05T23:35:04,24.9375,24.875,23-09
temp,2023-09-06T03:40:00Z,24.875,24.1,28.4375,0,196.708,196.708,0,0,301.04999399999997,2023-09-05T23:40:05,24.875,24.875,23-09
temp,2023-09-06T03:45:00Z,24.85,23.9875,28.425,0,196.708,196.708,0,0,301.053036,2023-09-05T23:45:06,24.875,24.8125,23-09
temp,2023-09-06T03:50:00Z,24.775,23.9125,28.3625,0,196.708,196.708,0,0,301.08262099999996,2023-09-05T23:50:07,24.8125,24.75,23-09
temp,2023-09-06T03:55:00Z,24.675,23.825,28.2125,0,196.708,196.708,0,0,301.014338,2023-09-05T23:55:08,24.6875,24.625,23-09
temp,2023-09-06T04:00:00Z,24.6,23.7125,28.1625,0,196.708,196.708,0,0,306.844194,2023-09-06T00:00:09,24.625,24.5625,23-09
temp,2023-09-06T04:05:00Z,24.55,23.7,28.1,0,196.708,196.708,0,0,300.875783,2023-09-06T00:05:16,24.5625,24.5,23-09
temp,2023-09-06T04:10:00Z,24.575,23.6875,28.0625,0,196.708,196.708,0,0,300.742726,2023-09-06T00:10:17,24.625,24.5,23-09
temp,2023-09-06T04:15:00Z,24.5,23.6375,28,0,196.708,196.708,0,0,300.995936,2023-09-06T00:15:17,24.5,24.5,23-09
temp,2023-09-06T04:20:00Z,24.4625,23.5375,27.9625,0,196.708,196.708,0,0,300.971384,2023-09-06T00:20:18,24.5,24.4375,23-09
temp,2023-09-06T04:25:00Z,24.3625,23.5,27.9125,0,196.708,196.708,0,0,300.87156,2023-09-06T00:25:19,24.375,24.3125,23-09
temp,2023-09-06T04:30:00Z,24.3375,23.4375,27.85,0,196.708,196.708,0,0,301.050634,2023-09-06T00:30:20,24.375,24.3125,23-09
temp,2023-09-06T04:35:00Z,24.3125,23.4,27.825,0,196.708,196.708,0,0,300.877299,2023-09-06T00:35:21,24.3125,24.3125,23-09
temp,2023-09-06T04:40:00Z,24.25,23.275,27.7375,0,196.708,196.708,0,0,300.850445,2023-09-06T00:40:22,24.25,24.25,23-09
temp,2023-09-06T04:45:00Z,24.1875,23.175,27.6375,0,196.708,196.708,0,0,300.850116,2023-09-06T00:45:23,24.1875,24.1875,23-09
temp,2023-09-06T04:50:00Z,24.125,22.95,27.6125,0,196.708,196.708,0,0,301.065656,2023-09-06T00:50:24,24.1875,24.0625,23-09
temp,2023-09-06T04:55:00Z,24.0125,22.9625,27.475,0,196.708,196.708,0,0,300.858718,2023-09-06T00:55:25,24.0625,24,23-09
temp,2023-09-06T05:00:00Z,24,22.9125,27.425,0,196.708,196.708,0,0,301.050113,2023-09-06T01:00:26,24,24,23-09
temp,2023-09-06T05:05:00Z,23.975,23.0375,27.3625,0,196.708,196.708,0,0,300.985329,2023-09-06T01:05:27,24,23.9375,23-09
temp,2023-09-06T05:10:00Z,23.9,23.0625,27.25,0,196.708,196.708,0,0,301.11017100000004,2023-09-06T01:10:28,23.9375,23.875,23-09
temp,2023-09-06T05:15:00Z,23.925,22.975,27.3,0,196.708,196.708,0,0,301.080001,2023-09-06T01:15:29,23.9375,23.875,23-09
temp,2023-09-06T05:20:00Z,23.9,22.8625,27.25,0,196.708,196.708,0,0,301.039999,2023-09-06T01:20:30,23.9375,23.875,23-09
temp,2023-09-06T05:25:00Z,23.825,22.7625,27.2625,0,196.708,196.708,0,0,300.295879706,2023-09-06T01:25:30,23.875,23.8125,23-09
temp,2023-09-06T05:30:00Z,23.725,22.7,27.2375,0,196.708,196.708,0,0,300.68003799999997,2023-09-06T01:30:31,23.75,23.6875,23-09
temp,2023-09-06T05:35:00Z,23.6875,22.7375,27.1875,0,196.708,196.708,0,0,301.050021,2023-09-06T01:35:32,23.6875,23.6875,23-09
temp,2023-09-06T05:40:00Z,23.65,22.5625,27.125,0,196.708,196.708,0,0,300.902419,2023-09-06T01:40:33,23.6875,23.625,23-09
temp,2023-09-06T05:45:00Z,23.6,22.575,27.0625,0,196.708,196.708,0,0,301.05077,2023-09-06T01:45:34,23.6875,23.5625,23-09
temp,2023-09-06T05:50:00Z,23.5375,22.5875,27.0375,0,196.708,196.708,0,0,300.826751,2023-09-06T01:50:35,23.5625,23.5,23-09
temp,2023-09-06T05:55:00Z,23.5625,22.55,27.0375,0,196.708,196.708,0,0,301.084294,2023-09-06T01:55:36,23.5625,23.5625,23-09
temp,2023-09-06T06:00:00Z,23.4875,22.4125,26.95,0,196.708,196.708,0,0,301.03421000000003,2023-09-06T02:00:37,23.5625,23.4375,23-09
temp,2023-09-06T06:05:00Z,23.4625,22.5,26.9375,0,196.708,196.708,0,0,300.871504,2023-09-06T02:05:38,23.5,23.4375,23-09
temp,2023-09-06T06:10:00Z,23.475,22.4625,26.95,0,196.708,196.708,0,0,300.955585,2023-09-06T02:10:39,23.5,23.4375,23-09
temp,2023-09-06T06:15:00Z,23.4125,22.3875,26.9375,0,196.708,196.708,0,0,301.17935,2023-09-06T02:15:40,23.4375,23.375,23-09
temp,2023-09-06T06:20:00Z,23.3375,22.2875,26.875,0,196.708,196.708,0,0,300.964868,2023-09-06T02:20:41,23.375,23.3125,23-09
temp,2023-09-06T06:25:00Z,23.2625,22.3375,26.7625,0,196.708,196.708,0,0,300.876623,2023-09-06T02:25:42,23.3125,23.25,23-09
temp,2023-09-06T06:30:00Z,23.2625,22.225,26.75,0,196.708,196.708,0,0,300.90871,2023-09-06T02:30:43,23.3125,23.25,23-09
temp,2023-09-06T06:35:00Z,23.225,22.175,26.7375,0,196.708,196.708,0,0,301.024894,2023-09-06T02:35:44,23.25,23.1875,23-09
temp,2023-09-06T06:40:00Z,23.2,22.1,26.5875,0,196.708,196.708,0,0,301.079955,2023-09-06T02:40:45,23.25,23.1875,23-09
temp,2023-09-06T06:45:00Z,23.175,22.05,26.6625,0,196.708,196.708,0,0,300.800081,2023-09-06T02:45:46,23.1875,23.125,23-09
temp,2023-09-06T06:50:00Z,23.1625,22.05,26.6125,0,196.708,196.708,0,0,300.917847,2023-09-06T02:50:47,23.1875,23.125,23-09
temp,2023-09-06T06:55:00Z,23.125,22.0625,26.7,0,196.708,196.708,0,0,300.623557,2023-09-06T02:55:47,23.125,23.125,23-09
temp,2023-09-06T07:00:00Z,23.075,22.15,26.6375,0,196.708,196.708,0,0,301.078508,2023-09-06T03:00:48,23.125,23.0625,23-09
temp,2023-09-06T07:05:00Z,23.0125,22.075,26.6125,0,196.708,196.708,0,0,301.102953,2023-09-06T03:05:49,23.0625,23,23-09
temp,2023-09-06T07:10:00Z,22.9875,21.9875,26.5875,0,196.708,196.708,0,0,300.842577,2023-09-06T03:10:50,23,22.9375,23-09
temp,2023-09-06T07:15:00Z,22.9375,22.075,26.55,0,196.708,196.708,0,0,300.844464,2023-09-06T03:15:51,22.9375,22.9375,23-09
temp,2023-09-06T07:20:00Z,22.9,22,26.5,0,196.708,196.708,0,0,300.880036,2023-09-06T03:20:52,22.9375,22.875,23-09
temp,2023-09-06T07:25:00Z,22.875,21.925,26.5125,0,196.708,196.708,0,0,301.013048,2023-09-06T03:25:53,22.875,22.875,23-09
temp,2023-09-06T07:30:00Z,22.8625,21.9625,26.5,0,196.708,196.708,0,0,301.06615,2023-09-06T03:30:54,22.875,22.8125,23-09
temp,2023-09-06T07:35:00Z,22.825,21.9375,26.4375,0,196.708,196.708,0,0,301.081225,2023-09-06T03:35:55,22.875,22.8125,23-09
temp,2023-09-06T07:40:00Z,22.7875,21.925,26.4125,0,196.708,196.708,0,0,301.065938,2023-09-06T03:40:56,22.8125,22.75,23-09
temp,2023-09-06T07:45:00Z,22.75,21.875,26.375,0,196.708,196.708,0,0,301.047613,2023-09-06T03:45:57,22.75,22.75,23-09
temp,2023-09-06T07:50:00Z,22.6875,21.8375,26.3,0,196.708,196.708,0,0,301.045982,2023-09-06T03:50:58,22.75,22.625,23-09
temp,2023-09-06T07:55:00Z,22.671875,21.828125,26.296875,0,196.708,196.708,0,0,240.770556,2023-09-06T03:55:59,22.6875,22.625,23-09
temp,2023-09-06T08:00:00Z,22.6125,21.775,26.25,0,196.708,196.708,0,0,301.028479,2023-09-06T04:00:00,22.625,22.5625,23-09
temp,2023-09-06T08:05:00Z,22.6,21.8125,26.2375,0,196.708,196.708,0,0,301.191006,2023-09-06T04:05:01,22.625,22.5625,23-09
temp,2023-09-06T08:10:00Z,22.5875,21.5875,26.2375,0,196.708,196.708,0,0,301.038347,2023-09-06T04:10:02,22.625,22.5625,23-09
temp,2023-09-06T08:15:00Z,22.5375,21.5625,26.2,0,196.708,196.708,0,0,301.061665,2023-09-06T04:15:03,22.5625,22.5,23-09
temp,2023-09-06T08:20:00Z,22.525,21.65,26.1625,0,196.708,196.708,0,0,301.079996,2023-09-06T04:20:04,22.5625,22.5,23-09
temp,2023-09-06T08:25:00Z,22.5,21.625,26.1375,0,196.708,196.708,0,0,301.018117,2023-09-06T04:25:05,22.5625,22.4375,23-09
temp,2023-09-06T08:30:00Z,22.4375,21.5375,26.125,0,196.708,196.708,0,0,300.89358599999997,2023-09-06T04:30:06,22.4375,22.4375,23-09
temp,2023-09-06T08:35:00Z,22.45,21.5375,26.125,0,196.708,196.708,0,0,300.808473,2023-09-06T04:35:07,22.5,22.4375,23-09
temp,2023-09-06T08:40:00Z,22.4375,21.575,26.1,0,196.708,196.708,0,0,300.84984199999997,2023-09-06T04:40:08,22.4375,22.4375,23-09
temp,2023-09-06T08:45:00Z,22.45,21.475,26.1375,0,196.708,196.708,0,0,301.110013,2023-09-06T04:45:09,22.5,22.4375,23-09
temp,2023-09-06T08:50:00Z,22.4625,21.525,26.1125,0,196.708,196.708,0,0,300.869949,2023-09-06T04:50:10,22.5,22.4375,23-09
temp,2023-09-06T08:55:00Z,22.425,21.5625,26.075,0,196.708,196.708,0,0,300.898092,2023-09-06T04:55:11,22.4375,22.375,23-09
temp,2023-09-06T09:00:00Z,22.35,21.5375,26.075,0,196.708,196.708,0,0,300.903979,2023-09-06T05:00:12,22.375,22.3125,23-09
temp,2023-09-06T09:05:00Z,22.3,21.525,26.0375,0,196.708,196.708,0,0,301.152547,2023-09-06T05:05:13,22.3125,22.25,23-09
temp,2023-09-06T09:10:00Z,22.3,21.4375,26,0,196.708,196.708,0,0,301.057887,2023-09-06T05:10:14,22.375,22.25,23-09
temp,2023-09-06T09:15:00Z,22.25,21.4375,25.95,0,196.708,196.708,0,0,300.822791,2023-09-06T05:15:15,22.25,22.25,23-09
