name,time,heat_interval,heater,heater_kWhr,heater_watts,interval,local_dt,temp_closet,temp_outdoor,temp_shed,yr_mo
temp,2023-09-06T18:55:22.074467546Z,0,0,196.708,0,60.210049,2023-09-06T14:55:22,32.0625,38.6875,36.0625,23-09
temp,2023-09-06T18:56:22.204400546Z,0,0,196.708,0,60.129933,2023-09-06T14:56:22,32.0625,39,36,23-09
temp,2023-09-06T18:57:22.482176546Z,0,0,196.708,0,60.277776,2023-09-06T14:57:22,32,39.875,35.9375,23-09
temp,2023-09-06T18:58:22.704432546Z,0,0,196.708,0,60.222256,2023-09-06T14:58:22,32.0625,38.625,35.9375,23-09
temp,2023-09-06T18:59:22.844392546Z,0,0,196.708,0,60.13996,2023-09-06T14:59:22,32.0625,37.875,35.9375,23-09
temp,2023-09-06T19:00:23.134436546Z,0,0,196.708,0,60.290044,2023-09-06T15:00:23,32.0625,37.8125,35.9375,23-09
temp,2023-09-06T19:01:23.264469546Z,0,0,196.708,0,60.130033,2023-09-06T15:01:23,32.0625,38.3125,36,23-09
temp,2023-09-06T19:02:23.564531546Z,0,0,196.708,0,60.300062,2023-09-06T15:02:23,32,38.125,35.875,23-09
temp,2023-09-06T19:03:23.704385546Z,0,0,196.708,0,60.139854,2023-09-06T15:03:23,31.9375,37.9375,35.8125,23-09
temp,2023-09-06T19:04:23.982716546Z,0,0,196.708,0,60.278331,2023-09-06T15:04:23,31.9375,37.8125,35.75,23-09
temp,2023-09-06T19:05:24.193507546Z,0,0,196.708,0,60.210791,2023-09-06T15:05:24,31.9375,36.75,35.75,23-09
temp,2023-09-06T19:06:24.364567546Z,0,0,196.708,0,60.17106,2023-09-06T15:06:24,31.75,36.25,35.6875,23-09
temp,2023-09-06T19:07:24.616099546Z,0,0,196.708,0,60.251532,2023-09-06T15:07:24,31.75,36.375,35.75,23-09
temp,2023-09-06T19:08:24.814419546Z,0,0,196.708,0,60.19832,2023-09-06T15:08:24,31.6875,36.5625,35.6875,23-09
temp,2023-09-06T19:09:25.035823546Z,0,0,196.708,0,60.221404,2023-09-06T15:09:25,31.75,37.0625,35.625,23-09
temp,2023-09-06T19:10:25.204368546Z,0,0,196.708,0,60.168545,2023-09-06T15:10:25,31.75,36.625,35.625,23-09
temp,2023-09-06T19:11:25.464444546Z,0,0,196.708,0,60.260076,2023-09-06T15:11:25,31.75,36.375,35.625,23-09
temp,2023-09-06T19:12:25.664415546Z,0,0,196.708,0,60.199971,2023-09-06T15:12:25,31.75,35.8125,35.6875,23-09
temp,2023-09-06T19:13:25.874428546Z,0,0,196.708,0,60.210013,2023-09-06T15:13:25,31.75,36.0625,35.75,23-09
temp,2023-09-06T19:14:26.087818546Z,0,0,196.708,0,60.21339,2023-09-06T15:14:26,31.8125,36.3125,35.6875,23-09
temp,2023-09-06T19:15:26.275050546Z,0,0,196.708,0,60.187232,2023-09-06T15:15:26,31.875,35.9375,35.75,23-09
temp,2023-09-06T19:16:26.507467546Z,0,0,196.708,0,60.232417,2023-09-06T15:16:26,31.9375,36,35.75,23-09
temp,2023-09-06T19:17:26.588909546Z,0,0,196.708,0,60.081442,2023-09-06T15:17:26,31.9375,35.875,35.75,23-09
temp,2023-09-06T19:18:26.692373546Z,0,0,196.708,0,60.103464,2023-09-06T15:18:26,31.9375,35.625,35.8125,23-09
temp,2023-09-06T19:19:26.778082546Z,0,0,196.708,0,60.085709,2023-09-06T15:19:26,31.875,35.5,35.75,23-09
temp,2023-09-06T19:20:26.964451546Z,0,0,196.708,0,60.186369,2023-09-06T15:20:26,31.875,35.3125,35.75,23-09
temp,2023-09-06T19:21:27.144485546Z,0,0,196.708,0,60.180034,2023-09-06T15:21:27,31.9375,35.5,35.75,23-09
temp,2023-09-06T19:22:27.334487546Z,0,0,196.708,0,60.190002,2023-09-06T15:22:27,32,35.4375,35.75,23-09
temp,2023-09-06T19:23:27.584507546Z,0,0,196.708,0,60.25002,2023-09-06T15:23:27,31.875,35.1875,35.6875,23-09
temp,2023-09-06T19:24:27.808643546Z,0,0,196.708,0,60.224136,2023-09-06T15:24:27,31.875,35.25,35.625,23-09
temp,2023-09-06T19:25:27.988798546Z,0,0,196.708,0,60.180155,2023-09-06T15:25:27,31.9375,35.4375,35.6875,23-09
temp,2023-09-06T19:26:28.234495546Z,0,0,196.708,0,60.245697,2023-09-06T15:26:28,32,35.375,35.6875,23-09
temp,2023-09-06T19:27:28.412750546Z,0,0,196.708,0,60.178255,2023-09-06T15:27:28,31.9375,35.5,35.75,23-09
temp,2023-09-06T19:28:28.624542546Z,0,0,196.708,0,60.211792,2023-09-06T15:28:28,31.9375,35.5,35.6875,23-09
temp,2023-09-06T19:29:28.734496546Z,0,0,196.708,0,60.109954,2023-09-06T15:29:28,31.9375,35.375,35.5625,23-09
temp,2023-09-06T19:30:29.021495546Z,0,0,196.708,0,60.286999,2023-09-06T15:30:29,31.8125,35.3125,35.625,23-09
temp,2023-09-06T19:31:29.102973546Z,0,0,196.708,0,60.081478,2023-09-06T15:31:29,31.875,35.3125,35.6875,23-09
temp,2023-09-06T19:32:29.245168546Z,0,0,196.708,0,60.142195,2023-09-06T15:32:29,31.8125,35.1875,35.625,23-09
temp,2023-09-06T19:33:29.352526546Z,0,0,196.708,0,60.107358,2023-09-06T15:33:29,31.75,35.25,35.5625,23-09
temp,2023-09-06T19:34:29.474480546Z,0,0,196.708,0,60.121954,2023-09-06T15:34:29,31.8125,35.1875,35.5,23-09
temp,2023-09-06T19:35:29.724471546Z,0,0,196.708,0,60.249991,2023-09-06T15:35:29,31.6875,35,35.5,23-09
temp,2023-09-06T19:36:29.942005546Z,0,0,196.708,0,60.217534,2023-09-06T15:36:29,31.75,35,35.4375,23-09
temp,2023-09-06T19:37:30.153807546Z,0,0,196.708,0,60.211802,2023-09-06T15:37:30,31.75,34.9375,35.5,23-09
temp,2023-09-06T19:38:30.354478546Z,0,0,196.708,0,60.200671,2023-09-06T15:38:30,31.75,34.625,35.5,23-09
temp,2023-09-06T19:39:30.537629546Z,0,0,196.708,0,60.183151,2023-09-06T15:39:30,31.75,34.4375,35.5,23-09
temp,2023-09-06T19:40:30.774477546Z,0,0,196.708,0,60.236848,2023-09-06T15:40:30,31.6875,34.3125,35.5,23-09
temp,2023-09-06T19:41:30.992933546Z,0,0,196.708,0,60.218456,2023-09-06T15:41:30,31.625,34.25,35.375,23-09
temp,2023-09-06T19:42:31.212411546Z,0,0,196.708,0,60.219478,2023-09-06T15:42:31,31.5625,34.25,35.375,23-09
temp,2023-09-06T19:43:31.412675546Z,0,0,196.708,0,60.200264,2023-09-06T15:43:31,31.5625,34.125,35.375,23-09
temp,2023-09-06T19:44:31.568864546Z,0,0,196.708,0,60.156189,2023-09-06T15:44:31,31.5625,34.1875,35.375,23-09
temp,2023-09-06T19:45:31.835355546Z,0,0,196.708,0,60.266491,2023-09-06T15:45:31,31.5625,33.875,35.25,23-09
temp,2023-09-06T19:46:32.010067546Z,0,0,196.708,0,60.174712,2023-09-06T15:46:32,31.5625,33.875,35.375,23-09
temp,2023-09-06T19:47:32.159600546Z,0,0,196.708,0,60.149533,2023-09-06T15:47:32,31.5,33.875,35.25,23-09
temp,2023-09-06T19:48:32.480313546Z,0,0,196.708,0,60.320713,2023-09-06T15:48:32,31.5,34,35.25,23-09
temp,2023-09-06T19:49:32.603307546Z,0,0,196.708,0,60.122994,2023-09-06T15:49:32,31.5625,34,35.3125,23-09
temp,2023-09-06T19:50:32.864504546Z,0,0,196.708,0,60.261197,2023-09-06T15:50:32,31.5625,34.0625,35.25,23-09
temp,2023-09-06T19:51:33.094469546Z,0,0,196.708,0,60.229965,2023-09-06T15:51:33,31.5625,34,35.1875,23-09
temp,2023-09-06T19:52:33.204421546Z,0,0,196.708,0,60.109952,2023-09-06T15:52:33,31.5625,33.9375,35.375,23-09
temp,2023-09-06T19:53:33.534432546Z,0,0,196.708,0,60.330011,2023-09-06T15:53:33,31.5625,33.75,35.375,23-09
temp,2023-09-06T19:54:33.754146546Z,0,0,196.708,0,60.219714,2023-09-06T15:54:33,31.5,33.6875,35.3125,23-09
temp,2023-09-06T19:55:33.954458546Z,0,0,196.708,0,60.200312,2023-09-06T15:55:33,31.4375,33.6875,35.1875,23-09
temp,2023-09-06T19:56:34.145937546Z,0,0,196.708,0,60.191479,2023-09-06T15:56:34,31.4375,33.5,35.25,23-09
temp,2023-09-06T19:57:34.357614546Z,0,0,196.708,0,60.211677,2023-09-06T15:57:34,31.5,33.625,35.25,23-09
temp,2023-09-06T19:58:34.598368546Z,0,0,196.708,0,60.240754,2023-09-06T15:58:34,31.4375,33.5625,35.125,23-09
temp,2023-09-06T19:59:34.814456546Z,0,0,196.708,0,60.216088,2023-09-06T15:59:34,31.4375,33.5,35.1875,23-09
temp,2023-09-06T20:00:34.888302546Z,0,0,196.708,0,60.073846,2023-09-06T16:00:34,31.4375,33.3125,35.1875,23-09
temp,2023-09-06T20:01:35.224455546Z,0,0,196.708,0,60.336153,2023-09-06T16:01:35,31.4375,33.3125,35.1875,23-09
temp,2023-09-06T20:02:35.454095546Z,0,0,196.708,0,60.22964,2023-09-06T16:02:35,31.375,33.3125,35.1875,23-09
temp,2023-09-06T20:03:35.664457546Z,0,0,196.708,0,60.210362,2023-09-06T16:03:35,31.4375,33.1875,35.125,23-09
temp,2023-09-06T20:04:35.866147546Z,0,0,196.708,0,60.20169,2023-09-06T16:04:35,31.375,33.3125,35.1875,23-09
temp,2023-09-06T20:05:35.957769546Z,0,0,196.708,0,60.091622,2023-09-06T16:05:35,31.375,33.125,35.1875,23-09
temp,2023-09-06T20:06:36.086645546Z,0,0,196.708,0,60.128876,2023-09-06T16:06:36,31.3125,33,35.1875,23-09
temp,2023-09-06T20:07:36.323872546Z,0,0,196.708,0,60.237227,2023-09-06T16:07:36,31.3125,32.8125,35.125,23-09
temp,2023-09-06T20:08:36.504391546Z,0,0,196.708,0,60.180519,2023-09-06T16:08:36,31.3125,32.6875,35,23-09
temp,2023-09-06T20:09:36.724404546Z,0,0,196.708,0,60.220013,2023-09-06T16:09:36,31.375,32.6875,35.0625,23-09
temp,2023-09-06T20:10:36.809879546Z,0,0,196.708,0,60.085475,2023-09-06T16:10:36,31.3125,32.6875,35.0625,23-09
temp,2023-09-06T20:11:37.154423546Z,0,0,196.708,0,60.344544,2023-09-06T16:11:37,31.3125,32.6875,35,23-09
temp,2023-09-06T20:12:37.360338546Z,0,0,196.708,0,60.205915,2023-09-06T16:12:37,31.25,32.625,35.0625,23-09
temp,2023-09-06T20:13:37.572243546Z,0,0,196.708,0,60.211905,2023-09-06T16:13:37,31.3125,32.375,35.0625,23-09
temp,2023-09-06T20:14:37.668559546Z,0,0,196.708,0,60.096316,2023-09-06T16:14:37,31.3125,32.5,35.0625,23-09
temp,2023-09-06T20:15:37.989713546Z,0,0,196.708,0,60.321154,2023-09-06T16:15:37,31.25,32.5,35.0625,23-09
temp,2023-09-06T20:16:38.204414546Z,0,0,196.708,0,60.214701,2023-09-06T16:16:38,31.3125,32.5625,35,23-09
temp,2023-09-06T20:17:38.394417546Z,0,0,196.708,0,60.190003,2023-09-06T16:17:38,31.25,32.5,35,23-09
temp,2023-09-06T20:18:38.633262546Z,0,0,196.708,0,60.238845,2023-09-06T16:18:38,31.25,32.5625,35,23-09
temp,2023-09-06T20:19:38.835972546Z,0,0,196.708,0,60.20271,2023-09-06T16:19:38,31.1875,32.25,35,23-09
temp,2023-09-06T20:20:39.020952546Z,0,0,196.708,0,60.18498,2023-09-06T16:20:39,31.1875,32.375,34.875,23-09
temp,2023-09-06T20:21:39.126535546Z,0,0,196.708,0,60.105583,2023-09-06T16:21:39,31.125,32.3125,34.9375,23-09
temp,2023-09-06T20:22:39.274386546Z,0,0,196.708,0,60.147851,2023-09-06T16:22:39,31.125,32.375,34.75,23-09
temp,2023-09-06T20:23:39.484507546Z,0,0,196.708,0,60.210121,2023-09-06T16:23:39,31.0625,32.125,34.75,23-09
temp,2023-09-06T20:24:39.660637546Z,0,0,196.708,0,60.17613,2023-09-06T16:24:39,31.125,31.875,34.75,23-09
temp,2023-09-06T20:25:39.904506546Z,0,0,196.708,0,60.243869,2023-09-06T16:25:39,31.0625,32,34.75,23-09
temp,2023-09-06T20:26:39.980501546Z,0,0,196.708,0,60.075995,2023-09-06T16:26:39,31,32.0625,34.625,23-09
temp,2023-09-06T20:27:40.129793546Z,0,0,196.708,0,60.149292,2023-09-06T16:27:40,31,32.0625,34.75,23-09
temp,2023-09-06T20:28:40.322448546Z,0,0,196.708,0,60.192655,2023-09-06T16:28:40,31.0625,32,34.75,23-09
temp,2023-09-06T20:29:40.552399546Z,0,0,196.708,0,60.229951,2023-09-06T16:29:40,31,31.875,34.75,23-09
temp,2023-09-06T20:30:40.762319546Z,0,0,196.708,0,60.20992,2023-09-06T16:30:40,31,31.9375,34.625,23-09
temp,2023-09-06T20:31:40.854425546Z,0,0,196.708,0,60.092106,2023-09-06T16:31:40,31,32,34.6875,23-09
temp,2023-09-06T20:32:41.157568546Z,0,0,196.708,0,60.303143,2023-09-06T16:32:41,31,31.9375,34.6875,23-09
temp,2023-09-06T20:33:41.404561546Z,0,0,196.708,0,60.246993,2023-09-06T16:33:41,31,31.9375,34.625,23-09
temp,2023-09-06T20:34:41.563703546Z,0,0,196.708,0,60.159142,2023-09-06T16:34:41,31,32,34.625,23-09
temp,2023-09-06T20:35:41.826745546Z,0,0,196.708,0,60.263042,2023-09-06T16:35:41,30.875,31.875,34.625,23-09
temp,2023-09-06T20:36:41.994651546Z,0,0,196.708,0,60.167906,2023-09-06T16:36:41,30.8125,31.75,34.5625,23-09
temp,2023-09-06T20:37:42.244486546Z,0,0,196.708,0,60.249835,2023-09-06T16:37:42,30.875,31.6875,34.5625,23-09
temp,2023-09-06T20:38:42.425372546Z,0,0,196.708,0,60.180886,2023-09-06T16:38:42,30.875,31.8125,34.625,23-09
temp,2023-09-06T20:39:42.674430546Z,0,0,196.708,0,60.249058,2023-09-06T16:39:42,30.9375,31.75,34.625,23-09
temp,2023-09-06T20:40:42.874497546Z,0,0,196.708,0,60.200067,2023-09-06T16:40:42,30.875,31.625,34.5625,23-09
temp,2023-09-06T20:41:42.972248546Z,0,0,196.708,0,60.097751,2023-09-06T16:41:42,30.875,31.6875,34.5,23-09
temp,2023-09-06T20:42:43.310663546Z,0,0,196.708,0,60.338415,2023-09-06T16:42:43,30.8125,31.75,34.4375,23-09
temp,2023-09-06T20:43:43.487050546Z,0,0,196.708,0,60.176387,2023-09-06T16:43:43,30.8125,31.625,34.4375,23-09
temp,2023-09-06T20:44:43.595987546Z,0,0,196.708,0,60.108937,2023-09-06T16:44:43,30.8125,31.6875,34.375,23-09
temp,2023-09-06T20:45:43.724429546Z,0,0,196.708,0,60.128442,2023-09-06T16:45:43,30.75,31.625,34.375,23-09
temp,2023-09-06T20:46:43.795966546Z,0,0,196.708,0,60.071537,2023-09-06T16:46:43,30.8125,31.5625,34.375,23-09
temp,2023-09-06T20:47:43.944430546Z,0,0,196.708,0,60.148464,2023-09-06T16:47:43,30.75,31.625,34.375,23-09
temp,2023-09-06T20:48:44.128208546Z,0,0,196.708,0,60.183778,2023-09-06T16:48:44,30.75,31.3125,34.375,23-09
temp,2023-09-06T20:49:44.364625546Z,0,0,196.708,0,60.236417,2023-09-06T16:49:44,30.8125,31.25,34.3125,23-09
temp,2023-09-06T20:50:44.594448546Z,0,0,196.708,0,60.229823,2023-09-06T16:50:44,30.6875,31.3125,34.3125,23-09
temp,2023-09-06T20:51:44.803481546Z,0,0,196.708,0,60.209033,2023-09-06T16:51:44,30.75,31.3125,34.1875,23-09
temp,2023-09-06T20:52:44.952410546Z,0,0,196.708,0,60.148929,2023-09-06T16:52:44,30.6875,31.375,34.25,23-09
temp,2023-09-06T20:53:45.058470546Z,0,0,196.708,0,60.10606,2023-09-06T16:53:45,30.6875,31.125,34.3125,23-09
temp,2023-09-06T20:54:45.174410546Z,0,0,196.708,0,60.11594,2023-09-06T16:54:45,30.6875,31.1875,34.25,23-09
temp,2023-09-06T20:55:45.445407546Z,0,0,196.708,0,60.270997,2023-09-06T16:55:45,30.625,31.125,34.25,23-09
temp,2023-09-06T20:56:45.579969546Z,0,0,196.708,0,60.134562,2023-09-06T16:56:45,30.625,31.125,34.25,23-09
temp,2023-09-06T20:57:45.876933546Z,0,0,196.708,0,60.296964,2023-09-06T16:57:45,30.625,31.25,34.25,23-09
temp,2023-09-06T20:58:46.025502546Z,0,0,196.708,0,60.148569,2023-09-06T16:58:46,30.5625,31.0625,34.1875,23-09
temp,2023-09-06T20:59:46.137856546Z,0,0,196.708,0,60.112354,2023-09-06T16:59:46,30.5625,31.0625,34.1875,23-09
temp,2023-09-06T21:00:46.244030546Z,0,0,196.708,0,60.106174,2023-09-06T17:00:46,30.5,31,34.125,23-09
temp,2023-09-06T21:01:46.515611546Z,0,0,196.708,0,60.271581,2023-09-06T17:01:46,30.5625,31.0625,34.0625,23-09
temp,2023-09-06T21:02:46.652191546Z,0,0,196.708,0,60.13658,2023-09-06T17:02:46,30.5625,31.125,34.125,23-09
temp,2023-09-06T21:03:46.924467546Z,0,0,196.708,0,60.272276,2023-09-06T17:03:46,30.5625,30.9375,34.0625,23-09
temp,2023-09-06T21:04:47.134444546Z,0,0,196.708,0,60.209977,2023-09-06T17:04:47,30.5625,31,34.0625,23-09
temp,2023-09-06T21:05:47.260971546Z,0,0,196.708,0,60.126527,2023-09-06T17:05:47,30.5,30.9375,34.0625,23-09
temp,2023-09-06T21:06:47.570754546Z,0,0,196.708,0,60.309783,2023-09-06T17:06:47,30.5625,30.9375,34.0625,23-09
temp,2023-09-06T21:07:47.784416546Z,0,0,196.708,0,60.213662,2023-09-06T17:07:47,30.5,30.875,34,23-09
temp,2023-09-06T21:08:47.904457546Z,0,0,196.708,0,60.120041,2023-09-06T17:08:47,30.5,30.875,34,23-09
temp,2023-09-06T21:09:48.194424546Z,0,0,196.708,0,60.289967,2023-09-06T17:09:48,30.5,31.0625,34,23-09
temp,2023-09-06T21:10:48.374452546Z,0,0,196.708,0,60.180028,2023-09-06T17:10:48,30.5,31.0625,34,23-09
temp,2023-09-06T21:11:48.498254546Z,0,0,196.708,0,60.123802,2023-09-06T17:11:48,30.4375,30.9375,34,23-09
temp,2023-09-06T21:12:48.832580546Z,0,0,196.708,0,60.334326,2023-09-06T17:12:48,30.375,30.9375,34,23-09
temp,2023-09-06T21:13:48.954448546Z,0,0,196.708,0,60.121868,2023-09-06T17:13:48,30.5,30.9375,33.9375,23-09
temp,2023-09-06T21:14:49.254506546Z,0,0,196.708,0,60.300058,2023-09-06T17:14:49,30.4375,30.8125,34,23-09
temp,2023-09-06T21:15:49.474400546Z,0,0,196.708,0,60.219894,2023-09-06T17:15:49,30.4375,30.875,34,23-09
temp,2023-09-06T21:16:49.659857546Z,0,0,196.708,0,60.185457,2023-09-06T17:16:49,30.375,30.6875,33.875,23-09
temp,2023-09-06T21:17:49.846327546Z,0,0,196.708,0,60.18647,2023-09-06T17:17:49,30.3125,30.5625,33.875,23-09
temp,2023-09-06T21:18:49.974603546Z,0,0,196.708,0,60.128276,2023-09-06T17:18:49,30.375,30.625,33.9375,23-09
temp,2023-09-06T21:19:50.085304546Z,0,0,196.708,0,60.110701,2023-09-06T17:19:50,30.3125,30.5,33.875,23-09
temp,2023-09-06T21:22:50.454685546Z,0,0,196.708,0,180.369381,2023-09-06T17:22:50,30.25,30.5625,33.75,23-09
temp,2023-09-06T21:23:50.565961546Z,0,0,196.708,0,60.111276,2023-09-06T17:23:50,30.25,30.5625,33.75,23-09
temp,2023-09-06T21:24:50.764525546Z,0,0,196.708,0,60.198564,2023-09-06T17:24:50,30.3125,30.5,33.75,23-09
temp,2023-09-06T21:25:50.974464546Z,0,0,196.708,0,60.209939,2023-09-06T17:25:50,30.3125,30.625,33.75,23-09
temp,2023-09-06T21:26:51.194095546Z,0,0,196.708,0,60.219631,2023-09-06T17:26:51,30.3125,30.5625,33.8125,23-09
temp,2023-09-06T21:27:51.414462546Z,0,0,196.708,0,60.220367,2023-09-06T17:27:51,30.25,30.5625,33.8125,23-09
temp,2023-09-06T21:28:51.542716546Z,0,0,196.708,0,60.128254,2023-09-06T17:28:51,30.25,30.3125,33.8125,23-09
temp,2023-09-06T21:29:51.814505546Z,0,0,196.708,0,60.271789,2023-09-06T17:29:51,30.1875,30.375,33.6875,23-09
temp,2023-09-06T21:30:51.944531546Z,0,0,196.708,0,60.130026,2023-09-06T17:30:51,30.1875,30.3125,33.6875,23-09
temp,2023-09-06T21:31:52.256615546Z,0,0,196.708,0,60.312084,2023-09-06T17:31:52,30.25,30.375,33.6875,23-09
temp,2023-09-06T21:32:52.460941546Z,0,0,196.708,0,60.204326,2023-09-06T17:32:52,30.25,30.375,33.6875,23-09
temp,2023-09-06T21:33:52.684448546Z,0,0,196.708,0,60.223507,2023-09-06T17:33:52,30.1875,30.4375,33.6875,23-09
temp,2023-09-06T21:34:52.890768546Z,0,0,196.708,0,60.20632,2023-09-06T17:34:52,30.1875,30.125,33.6875,23-09
temp,2023-09-06T21:35:53.028521546Z,0,0,196.708,0,60.137753,2023-09-06T17:35:53,30.1875,30.1875,33.625,23-09
temp,2023-09-06T21:36:53.273540546Z,0,0,196.708,0,60.245019,2023-09-06T17:36:53,30.1875,30.125,33.625,23-09
temp,2023-09-06T21:37:53.474159546Z,0,0,196.708,0,60.200619,2023-09-06T17:37:53,30.1875,30.125,33.5625,23-09
temp,2023-09-06T21:38:53.742447546Z,0,0,196.708,0,60.268288,2023-09-06T17:38:53,30.125,30.0625,33.5625,23-09
temp,2023-09-06T21:39:53.944969546Z,0,0,196.708,0,60.202522,2023-09-06T17:39:53,30.1875,30.25,33.625,23-09
temp,2023-09-06T21:40:54.118279546Z,0,0,196.708,0,60.17331,2023-09-06T17:40:54,30.1875,30.1875,33.5625,23-09
temp,2023-09-06T21:41:54.367490546Z,0,0,196.708,0,60.249211,2023-09-06T17:41:54,30.125,30.25,33.5625,23-09
temp,2023-09-06T21:42:54.534470546Z,0,0,196.708,0,60.16698,2023-09-06T17:42:54,30.1875,30.1875,33.5625,23-09
temp,2023-09-06T21:43:54.634457546Z,0,0,196.708,0,60.099987,2023-09-06T17:43:54,30.125,30.1875,33.5625,23-09
temp,2023-09-06T21:44:54.794864546Z,0,0,196.708,0,60.160407,2023-09-06T17:44:54,30.125,30.1875,33.5,23-09
temp,2023-09-06T21:45:55.014460546Z,0,0,196.708,0,60.219596,2023-09-06T17:45:55,30.1875,30.0625,33.5,23-09
temp,2023-09-06T21:46:55.234506546Z,0,0,196.708,0,60.220046,2023-09-06T17:46:55,30.1875,30.0625,33.4375,23-09
temp,2023-09-06T21:47:55.408439546Z,0,0,196.708,0,60.173933,2023-09-06T17:47:55,30.1875,30.0625,33.5,23-09
temp,2023-09-06T21:48:55.616292546Z,0,0,196.708,0,60.207853,2023-09-06T17:48:55,30.125,30.0625,33.5625,23-09
temp,2023-09-06T21:49:55.824474546Z,0,0,196.708,0,60.208182,2023-09-06T17:49:55,30.0625,30.125,33.5,23-09
temp,2023-09-06T21:50:56.064502546Z,0,0,196.708,0,60.240028,2023-09-06T17:50:56,30,30.125,33.5,23-09
temp,2023-09-06T21:51:56.284444546Z,0,0,196.708,0,60.219942,2023-09-06T17:51:56,30.0625,30.125,33.5,23-09
temp,2023-09-06T21:52:56.479773546Z,0,0,196.708,0,60.195329,2023-09-06T17:52:56,30.0625,30.125,33.5,23-09
temp,2023-09-06T21:53:56.610622546Z,0,0,196.708,0,60.130849,2023-09-06T17:53:56,30.0625,30.125,33.5,23-09
temp,2023-09-06T21:54:56.879822546Z,0,0,196.708,0,60.2692,2023-09-06T17:54:56,30.125,30,33.5625,23-09
temp,2023-09-06T21:55:57.091549546Z,0,0,196.708,0,60.211727,2023-09-06T17:55:57,30.0625,30.0625,33.5625,23-09
temp,2023-09-06T21:56:57.184457546Z,0,0,196.708,0,60.092908,2023-09-06T17:56:57,30,30,33.5625,23-09
temp,2023-09-06T21:57:57.351197546Z,0,0,196.708,0,60.16674,2023-09-06T17:57:57,30,30,33.5,23-09
temp,2023-09-06T21:58:57.562838546Z,0,0,196.708,0,60.211641,2023-09-06T17:58:57,30,29.9375,33.5,23-09
temp,2023-09-06T21:59:57.692392546Z,0,0,196.708,0,60.129554,2023-09-06T17:59:57,29.9375,29.875,33.4375,23-09
temp,2023-09-06T22:00:57.991301546Z,0,0,196.708,0,60.298909,2023-09-06T18:00:57,29.9375,29.9375,33.375,23-09
temp,2023-09-06T22:01:58.202397546Z,0,0,196.708,0,60.211096,2023-09-06T18:01:58,29.9375,29.875,33.375,23-09
temp,2023-09-06T22:02:58.411220546Z,0,0,196.708,0,60.208823,2023-09-06T18:02:58,29.9375,29.625,33.25,23-09
temp,2023-09-06T22:03:58.594463546Z,0,0,196.708,0,60.183243,2023-09-06T18:03:58,29.9375,29.6875,33.25,23-09
temp,2023-09-06T22:04:58.704437546Z,0,0,196.708,0,60.109974,2023-09-06T18:04:58,29.8125,29.625,33.3125,23-09
temp,2023-09-06T22:05:59.014473546Z,0,0,196.708,0,60.310036,2023-09-06T18:05:59,29.8125,29.5625,33.3125,23-09
temp,2023-09-06T22:06:59.256737546Z,0,0,196.708,0,60.242264,2023-09-06T18:06:59,29.875,29.6875,33.3125,23-09
temp,2023-09-06T22:07:59.434595546Z,0,0,196.708,0,60.177858,2023-09-06T18:07:59,29.8125,29.5625,33.3125,23-09
temp,2023-09-06T22:08:59.648699546Z,0,0,196.708,0,60.214104,2023-09-06T18:08:59,29.8125,29.625,33.375,23-09
temp,2023-09-06T22:09:59.853095546Z,0,0,196.708,0,60.204396,2023-09-06T18:09:59,29.8125,29.5625,33.3125,23-09
temp,2023-09-06T22:11:00.094488546Z,0,0,196.708,0,60.241393,2023-09-06T18:11:00,29.8125,29.625,33.3125,23-09
temp,2023-09-06T22:12:00.354305546Z,0,0,196.708,0,60.259817,2023-09-06T18:12:00,29.75,29.625,33.25,23-09
temp,2023-09-06T22:13:00.532008546Z,0,0,196.708,0,60.177703,2023-09-06T18:13:00,29.75,29.6875,33.3125,23-09
temp,2023-09-06T22:14:00.734477546Z,0,0,196.708,0,60.202469,2023-09-06T18:14:00,29.75,29.5625,33.25,23-09
temp,2023-09-06T22:15:00.859065546Z,0,0,196.708,0,60.124588,2023-09-06T18:15:00,29.75,29.625,33.3125,23-09
temp,2023-09-06T22:16:01.164469546Z,0,0,196.708,0,60.305404,2023-09-06T18:16:01,29.625,29.625,33.25,23-09
temp,2023-09-06T22:17:01.348548546Z,0,0,196.708,0,60.184079,2023-09-06T18:17:01,29.75,29.5625,33.25,23-09
temp,2023-09-06T22:18:01.592725546Z,0,0,196.708,0,60.244177,2023-09-06T18:18:01,29.625,29.5,33.25,23-09
temp,2023-09-06T22:19:01.802831546Z,0,0,196.708,0,60.210106,2023-09-06T18:19:01,29.625,29.5625,33.25,23-09
temp,2023-09-06T22:20:01.890965546Z,0,0,196.708,0,60.088134,2023-09-06T18:20:01,29.625,29.5,33.25,23-09
temp,2023-09-06T22:21:02.204462546Z,0,0,196.708,0,60.313497,2023-09-06T18:21:02,29.6875,29.5,33.25,23-09
temp,2023-09-06T22:22:02.304516546Z,0,0,196.708,0,60.100054,2023-09-06T18:22:02,29.625,29.4375,33.25,23-09
temp,2023-09-06T22:23:02.648495546Z,0,0,196.708,0,60.343979,2023-09-06T18:23:02,29.5625,29.4375,33.125,23-09
temp,2023-09-06T22:24:02.864651546Z,0,0,196.708,0,60.216156,2023-09-06T18:24:02,29.5,29.375,33.125,23-09
temp,2023-09-06T22:25:03.040005546Z,0,0,196.708,0,60.175354,2023-09-06T18:25:03,29.4375,29.375,33.125,23-09
