name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m5_inverter,2023-12-25T00:00:00Z,5260.5419717237055,2787.111358299905,4.368633349736531,1,8,262.1180009841919,0,8,2023-12-24T19:04:26,3050,23-12
m5_inverter,2023-12-25T00:05:00Z,5252.349101960603,2783.9119372562814,4.45472412109375,1,8,267.283447265625,0,8,2023-12-24T19:09:29,2952,23-12
m5_inverter,2023-12-25T00:10:00Z,5329.02034028624,2810.9263263861017,4.448258093992869,1,8,266.89548563957214,0,8,2023-12-24T19:14:25,3025,23-12
m5_inverter,2023-12-25T00:15:00Z,4921.54196541742,2764.1903772291344,4.44351107676824,1,8,266.61066460609436,0,8,2023-12-24T19:19:27,2976,23-12
m5_inverter,2023-12-25T00:20:00Z,4971.369893612113,2766.1007648461946,4.3729339122772215,1,8,262.3760347366333,0,8,2023-12-24T19:24:26,2976,23-12
m5_inverter,2023-12-25T00:25:00Z,4995.548167415941,2772.647142975022,4.37240960597992,1,8,262.34457635879517,0,8,2023-12-24T19:29:24,3025,23-12
m5_inverter,2023-12-25T00:30:00Z,4933.897600932133,2764.039749054357,4.453897984822591,1,8,267.23387908935547,0,8,2023-12-24T19:34:27,3000,23-12
m5_inverter,2023-12-25T00:35:00Z,5323.318272508608,2832.9421269989257,4.446888216336569,1,8,266.8132929801941,0,8,2023-12-24T19:39:29,2976,23-12
m5_inverter,2023-12-25T00:40:00Z,5340.364956787118,2838.840356259358,4.456215604146322,1,8,267.3729362487793,0,8,2023-12-24T19:44:28,3000,23-12
m5_inverter,2023-12-25T00:45:00Z,5502.982371245122,2851.017318525044,4.366718252499898,1,8,262.0030951499939,0,8,2023-12-24T19:49:27,3075,23-12
m5_inverter,2023-12-25T00:50:00Z,5311.210351268013,2830.564075317987,4.374733328819275,1,8,262.4839997291565,0,8,2023-12-24T19:54:26,2976,23-12
m5_inverter,2023-12-25T00:55:00Z,5270.721554460022,2812.6655863240785,4.4514482458432525,1,8,267.0868947505951,0,8,2023-12-24T19:59:28,3050,23-12
m5_inverter,2023-12-25T01:00:00Z,390.8176871512564,1116.4309484916905,0.5031748175621032,1,2,262.5933446884155,0,64,2023-12-24T20:04:29,2928,23-12
m5_inverter,2023-12-25T01:05:00Z,0,953.4365440518145,0,1,2,268.1681125164032,0,64,2023-12-24T20:09:28,1080,23-12
m5_inverter,2023-12-25T01:10:00Z,0,1369.3001920646336,0,1,2,262.6808202266693,0,64,2023-12-24T20:14:27,7442,23-12
m5_inverter,2023-12-25T01:15:00Z,0,2188.836892370147,0,1,2,262.6050384044647,0,64,2023-12-24T20:19:24,3451,23-12
m5_inverter,2023-12-25T01:20:00Z,0,1834.9498184086851,0,1,2,267.4581227302551,0,64,2023-12-24T20:24:26,2074,23-12
m5_inverter,2023-12-25T01:25:00Z,0,1642.5178024630754,0,1,2,267.4804036617279,0,64,2023-12-24T20:29:28,2057,23-12
m5_inverter,2023-12-25T01:30:00Z,0,1651.4078389274157,0,1,2,262.72840094566345,0,64,2023-12-24T20:34:26,1845,23-12
m5_inverter,2023-12-25T01:35:00Z,0,1440.4507852733918,0,1,2,262.7569830417633,0,64,2023-12-24T20:39:26,1599,23-12
