name,time,avgWatts,interval,kWh_charge,kWh_discharge,local_dt,maxChargeCurrent,maxChargeWatts,maxDischargeCurrent,maxDischargeWatts,min_Ahr2empty,min_Voltage,min_soc,pakMinT,pakMinV,yr_mo
m30_battery,2023-10-23T00:00:00Z,-738.1299378810376,0.48930222511291505,14.5736689453125,6.07838134765625,2023-10-22T20:00:07,-12.31,-626.29,-27.62,-1400.92,362.0179375,50.76866666666669,60.23,13,3.615,23-10
m30_battery,2023-10-23T00:30:00Z,-757.2229388448823,0.4976037864552604,14.5736689453125,6.45830029296875,2023-10-22T20:30:01,-11.03,-559.98,-44.82,-2273.64,354.53009375,50.66333333333335,58.98,13,3.615,23-10
m30_battery,2023-10-23T01:00:00Z,-438.8667628301145,0.49163158383634353,14.5736689453125,6.67662646484375,2023-10-22T21:00:16,-7.67,-389.43,-12.89,-654.19,350.23071875,50.74066666666667,58.27,13,3.62,23-10
m30_battery,2023-10-23T01:30:00Z,-597.0601661442687,0.498058900501993,14.5736689453125,6.97653125,2023-10-22T21:30:00,-5.61,-284.51,-40.85,-2074.72,344.31084375,50.57657142857141,57.28,12,3.61,23-10
m30_battery,2023-10-23T02:00:00Z,-442.3135201079619,0.4893631171517902,14.5736689453125,7.1953662109375,2023-10-22T22:00:15,-5.78,-293.48,-32.93,-1659.83,339.99228125,50.65971428571431,56.57,12,3.61,23-10
m30_battery,2023-10-23T02:30:00Z,-436.89167656279227,0.4983482145600849,14.5736689453125,7.41477587890625,2023-10-22T22:30:09,-7.94,-401.92,-9.69,-490.6,335.66071875,50.62038461538456,55.85,12,3.61,23-10
m30_battery,2023-10-23T03:00:00Z,-422.24082781585224,0.4920246218310462,14.5736689453125,7.624416015625,2023-10-22T23:00:24,-5.87,-297.37,-14.7,-739.39,331.5183125,50.586923076923085,55.16,11,3.605,23-10
m30_battery,2023-10-23T03:30:00Z,-503.5004316918423,0.48946939554479385,14.5736689453125,7.872947265625,2023-10-22T23:30:08,-7.65,-386.92,-36.68,-1855.12,326.59884375,50.50085714285714,54.34,11,3.6,23-10
m30_battery,2023-10-23T04:00:00Z,-306.73362933016944,0.49225615296098924,14.5736689453125,7.8879375,2023-10-23T00:00:02,-5.32,-269.17,-11.01,-555.97,323.58215625,50.51634615384617,53.84,11,3.6,23-10
m30_battery,2023-10-23T04:30:00Z,-524.831575069847,0.49771957212024265,0,0.39657513427734375,2023-10-23T00:30:17,-5.4,-272.93,-42.35,-2141,318.39934375,50.408800000000014,52.97,11,3.595,23-10
m30_battery,2023-10-23T05:00:00Z,-310.5735783889822,0.499081918530994,0,0.5525645751953125,2023-10-23T01:00:01,-5.44,-274.75,-12.96,-653.08,315.31325,50.40676470588238,52.46,12,3.595,23-10
m30_battery,2023-10-23T05:30:00Z,-507.31867384418996,0.48959550473425123,0,0.803948486328125,2023-10-23T01:30:47,-5.54,-279.8,-34.61,-1747.78,310.325375,50.3686538461538,51.63,12,3.595,23-10
m30_battery,2023-10-23T06:00:00Z,-408.43435562824584,0.49833808230029214,0,1.00905810546875,2023-10-23T02:00:10,-7.49,-377.51,-11.09,-558.47,306.256,50.37326530612241,50.95,11,3.595,23-10
m30_battery,2023-10-23T06:30:00Z,-423.8963395439835,0.4927156507968903,0,1.218647216796875,2023-10-23T02:30:25,-5.48,-276.45,-31.9,-1597.98,302.09340625,50.285747126436775,50.26,11,3.585,23-10
m30_battery,2023-10-23T07:00:00Z,-373.58342372108956,0.4895631712675095,0,1.4027857666015624,2023-10-23T03:00:10,-5.47,-275.37,-10.88,-547.64,298.43553125,50.299791666666664,49.65,11,3.59,23-10
m30_battery,2023-10-23T07:30:00Z,-388.8110462567651,0.4977787823147244,0,1.597554931640625,2023-10-23T03:30:03,-5.48,-275.79,-32.22,-1608.77,294.5648125,50.2820588235294,49.01,11,3.585,23-10
m30_battery,2023-10-23T08:00:00Z,-384.7637125274213,0.49236288514402177,0,1.78879296875,2023-10-23T04:00:18,-5.44,-273.81,-28.25,-1421.88,290.76296875,50.25055555555556,48.37,11,3.58,23-10
m30_battery,2023-10-23T08:30:00Z,-586.8064212290963,0.49851663887500763,0,2.08214404296875,2023-10-23T04:30:03,-7.56,-379.33,-39.12,-1965.98,284.91440625,50.09314285714283,47.4,11,3.575,23-10
m30_battery,2023-10-23T09:00:00Z,-399.56999590144005,0.4900988637076484,0,2.279535400390625,2023-10-23T05:00:18,-5.78,-290.21,-10.16,-509.53,280.9805,50.14780000000003,46.75,11,3.575,23-10
m30_battery,2023-10-23T09:30:00Z,-550.0802203388427,0.49887172255251144,0,2.55560302734375,2023-10-23T05:30:12,-8.31,-416.51,-34.5,-1719.02,275.47059375,50.04450980392156,45.83,11,3.565,23-10
m30_battery,2023-10-23T10:00:00Z,-938.0181265027244,0.49233422994613646,0,3.019186767578125,2023-10-23T06:00:27,-8.52,-426.7,-39.75,-1979.3,266.155,49.61139999999997,44.28,11,3.54,23-10
m30_battery,2023-10-23T10:30:00Z,-1064.1080890597616,0.48981603225072223,0,3.545345703125,2023-10-23T06:30:11,-14.93,-741.89,-107.01,-5334.36,255.554734375,49.25784313725487,42.52,11,3.52,23-10
m30_battery,2023-10-23T11:00:00Z,-882.962681002646,0.4982450290520986,0,3.99178466796875,2023-10-23T07:00:05,-11.37,-564.88,-50.36,-2474.99,246.544890625,49.12485714285714,41.02,11,3.51,23-10
m30_battery,2023-10-23T11:30:00Z,-776.5283385709103,0.4922998324367735,0.0022034318447113036,4.3765654296875,2023-10-23T07:30:20,1.69,84.28,-100.28,-4974.05,238.75615625,49.11058823529408,39.72,11,3.505,23-10
m30_battery,2023-10-23T12:00:00Z,-58.69754714243438,0.49811202307542163,0.008754987716674805,4.41217236328125,2023-10-23T08:00:04,2.09,103.81,-27.52,-1357.13,238.21375,49.69000000000002,39.63,11,3.535,23-10
m30_battery,2023-10-23T12:30:00Z,413.9433411620503,0.4898142229186164,0.21545220947265625,4.41300244140625,2023-10-23T08:30:19,17.78,891.86,-1.44,-71.78,238.197203125,49.73500000000001,39.63,11,3.54,23-10
m30_battery,2023-10-23T13:00:00Z,1702.271704969191,0.498394823273023,1.0594661865234376,4.41300244140625,2023-10-23T09:00:13,65.09,3336.31,2.01,101.76,242.462046875,50.113333333333294,40.34,11,3.56,23-10
m30_battery,2023-10-23T13:30:00Z,1561.774771233132,0.4923847207095888,1.8341358642578125,4.41300244140625,2023-10-23T09:30:28,62.3,3201.34,16.57,839.85,259.2358125,50.67058823529415,43.13,11,3.6,23-10
m30_battery,2023-10-23T14:00:00Z,3654.92010940529,0.48377835936016506,3.5975751953125,4.41300244140625,2023-10-23T10:00:12,150.92,7962.64,17.02,871.78,274.37853125,51.059999999999974,45.65,11,3.63,23-10
m30_battery,2023-10-23T14:30:00Z,3063.10313956744,0.5040509531233046,5.189068359375,4.41300244140625,2023-10-23T10:30:06,141.76,7503.09,37.75,1945.96,309.9503125,51.53514285714284,51.57,12,3.66,23-10
m30_battery,2023-10-23T15:00:00Z,5017.112016249887,0.4920913608206643,7.6776728515625,4.41300244140625,2023-10-23T11:00:21,158.63,8472.79,17.71,921.99,338.9403125,51.668235294117665,56.39,13,3.67,23-10
m30_battery,2023-10-23T15:30:00Z,2298.978382308295,0.48942018787066144,8.8157763671875,4.41300244140625,2023-10-23T11:30:06,82.83,4391.12,18.56,969.97,385.70940625,52.482000000000006,64.17,15,3.71,23-10
m30_battery,2023-10-23T16:00:00Z,2380.5631703164245,0.49818307194444866,10.0184677734375,4.41300244140625,2023-10-23T12:00:00,119.29,6451.51,2.29,121.46,407.423625,52.683461538461536,67.79,15,3.735,23-10
m30_battery,2023-10-23T16:30:00Z,3961.776966009587,0.4979675375090705,12.020875,4.41300244140625,2023-10-23T12:30:15,165.69,9210.35,16.12,853.03,429.96,53.07235294117649,71.54,15,3.75,23-10
m30_battery,2023-10-23T17:00:00Z,1402.1451866247205,0.49232774873574575,12.7125712890625,4.41305029296875,2023-10-23T13:00:30,54.78,2986.93,-6.2,-335.33,466.943,53.9597142857143,77.69,15,3.825,23-10
m30_battery,2023-10-23T17:30:00Z,1180.030637318768,0.4893654727273517,13.29451953125,4.41305029296875,2023-10-23T13:30:14,64.89,3561.51,4.24,228.39,479.37840625,53.99019230769231,79.76,15,3.83,23-10
m30_battery,2023-10-23T18:00:00Z,1313.5370176912838,0.4977134084039264,13.9555947265625,4.41305029296875,2023-10-23T14:00:08,37.7,2059.62,-3.31,-180.85,490.32415625,54.46529411764705,81.58,15,3.86,23-10
m30_battery,2023-10-23T18:30:00Z,656.2120215724757,0.49263267523712584,14.2803017578125,4.41305029296875,2023-10-23T14:30:23,18.86,1030.48,4.4,239.72,502.27553125,54.443611111111146,83.57,15,3.86,23-10
m30_battery,2023-10-23T19:00:00Z,1219.4827402304481,0.4900957302914725,14.87452734375,4.41316064453125,2023-10-23T15:00:07,108.4,6058.92,-11.6,-636.67,508.17265625,54.67029411764708,84.55,15,3.875,23-10
m30_battery,2023-10-23T19:30:00Z,1435.6230204045723,0.49850755910078687,15.6103193359375,4.41316064453125,2023-10-23T15:30:01,85.65,4795.25,8.13,448.68,519.5758125,55.17257142857145,86.45,15,3.91,23-10
m30_battery,2023-10-23T20:00:00Z,200.289387114216,0.4920897490448422,15.7207333984375,4.4237705078125,2023-10-23T16:00:16,12.59,695.37,-29.03,-1589.55,532.1951875,55.010980392156895,88.55,15,3.9,23-10
m30_battery,2023-10-23T20:30:00Z,24.589812102429477,0.4988148222366969,15.7377783203125,4.4282734375,2023-10-23T16:30:00,2.93,161.13,-19.84,-1091.48,533.919125,54.98372549019604,88.83,14,3.895,23-10
m30_battery,2023-10-23T21:00:00Z,-297.17611292203713,0.4898754012584686,15.7377783203125,4.5746953125,2023-10-23T17:00:15,-2.22,-122.22,-29.89,-1639.73,531.487375,54.76194444444444,88.43,14,3.885,23-10
m30_battery,2023-10-23T21:30:00Z,-413.04390665232364,0.4979435855812497,15.7377783203125,4.782076171875,2023-10-23T17:30:09,-6.36,-348.37,-9.36,-512.4,527.696875,54.6514285714286,87.8,14,3.875,23-10
m30_battery,2023-10-23T22:00:00Z,-640.3996343432099,0.49242765850490994,15.7377783203125,5.10190380859375,2023-10-23T18:00:24,-4.88,-266.96,-58.98,-3177.2,521.81265625,53.8733333333333,86.82,14,3.83,23-10
m30_battery,2023-10-23T22:30:00Z,-509.44705333749135,0.4894770742787255,15.7377783203125,5.3529609375,2023-10-23T18:30:08,-7.84,-426.23,-11.82,-642.46,517.19328125,54.30138888888886,86.05,14,3.85,23-10
m30_battery,2023-10-23T23:00:00Z,-472.0569366912055,0.49845998565355937,15.7377783203125,5.5907177734375,2023-10-23T19:00:02,-5.83,-315.9,-39.47,-2143.3,512.8103125,54.20333333333336,85.32,14,3.845,23-10
m30_battery,2023-10-23T23:30:00Z,-376.16003720534644,0.49248556865586174,15.7377783203125,5.77746337890625,2023-10-23T19:30:17,-5.85,-317.09,-19.11,-1029.74,509.3619375,54.08285714285712,84.75,13,3.835,23-10
m30_battery,2023-10-24T00:00:00Z,-546.3008297697073,0.4978543455733193,15.7377783203125,6.05159375,2023-10-23T20:00:02,-7.89,-426,-42.49,-2297.96,504.285125,53.938039215686295,83.9,13,3.83,23-10
m30_battery,2023-10-24T00:30:00Z,-426.27054434764915,0.48963909029960634,15.7377783203125,6.26188916015625,2023-10-23T20:30:17,-5.75,-310.05,-9.36,-504.57,500.38290625,53.85305555555552,83.25,13,3.82,23-10
m30_battery,2023-10-24T01:00:00Z,-433.7016391390641,0.49868754393524595,15.7377783203125,6.48008740234375,2023-10-23T21:00:10,-5.88,-316.31,-35.47,-1910.82,496.32834375,53.73775510204078,82.58,13,3.81,23-10
m30_battery,2023-10-24T01:30:00Z,-335.72206266182917,0.4920289970106549,15.7377783203125,6.64678759765625,2023-10-23T21:30:25,-5.75,-308.83,-7.56,-405.93,493.2248125,53.679999999999964,82.06,13,3.81,23-10
m30_battery,2023-10-24T02:00:00Z,-422.30806369309454,0.4900426543421216,15.7377783203125,6.855693359375,2023-10-23T22:00:10,-5.7,-305.66,-40.03,-2145.41,489.32934375,53.547999999999966,81.41,12,3.795,23-10
m30_battery,2023-10-24T02:30:00Z,-433.0885761836196,0.49845871898863053,15.7377783203125,7.07254931640625,2023-10-23T22:30:03,-5.77,-308.89,-30.21,-1611.03,485.27321875,53.42472222222224,80.74,12,3.785,23-10
m30_battery,2023-10-24T03:00:00Z,-582.8960488839035,0.49220403121577366,15.7377783203125,7.36091552734375,2023-10-23T23:00:19,-7.97,-425.71,-38.94,-2078.05,479.86421875,53.242999999999974,79.84,12,3.77,23-10
m30_battery,2023-10-24T03:30:00Z,-393.6686453308956,0.4982184871700075,15.7377783203125,7.5588984375,2023-10-23T23:30:03,-6.48,-344.87,-9.79,-521.5,476.14621875,53.20403846153845,79.22,11,3.77,23-10
m30_battery,2023-10-24T04:00:00Z,-460.3595045511761,0.4901541182729933,15.7377783203125,7.57508349609375,2023-10-24T00:00:18,-6.53,-347.15,-41.45,-2204.29,471.85021875,53.04527777777775,78.51,11,3.755,23-10
m30_battery,2023-10-24T04:30:00Z,-373.98352684934747,0.4986856391032537,0,0.39814410400390626,2023-10-24T00:30:12,-6.59,-349.45,-7.8,-413.59,468.30859375,52.98342857142858,77.92,11,3.745,23-10
m30_battery,2023-10-24T05:00:00Z,-569.5270418222266,0.4926023081276152,0,0.6815104370117188,2023-10-24T01:00:27,-5.58,-295.79,-39.16,-2056.49,462.94446875,52.69852941176474,77.02,11,3.73,23-10
m30_battery,2023-10-24T05:30:00Z,-473.50534069286715,0.4895269217756059,0,0.9145391235351562,2023-10-24T01:30:11,-7.46,-392.9,-12.6,-663.92,458.5235625,52.67485714285716,76.29,12,3.725,23-10
m30_battery,2023-10-24T06:00:00Z,-462.89580099480503,0.49817290272977616,0,1.1463218994140625,2023-10-24T02:00:05,-7.2,-379.13,-32.7,-1708.57,454.1163125,52.5220588235294,75.55,11,3.715,23-10
m30_battery,2023-10-24T06:30:00Z,-311.4828689841633,0.4925997664531072,0,1.3007225341796875,2023-10-24T02:30:20,-4.15,-218.02,-8.82,-463.34,451.17825,52.47359999999999,75.07,11,3.71,23-10
m30_battery,2023-10-24T07:00:00Z,-454.24065161534185,0.4974361079268985,0,1.528648193359375,2023-10-24T03:00:04,-5.14,-269.43,-31.48,-1650.27,446.82296875,52.21137254901962,74.34,11,3.7,23-10
m30_battery,2023-10-24T07:30:00Z,-332.39366802188124,0.48970109085241953,0,1.691712158203125,2023-10-24T03:30:19,-5.25,-274.37,-12.9,-673.53,443.7009375,52.19285714285718,73.82,11,3.695,23-10
m30_battery,2023-10-24T08:00:00Z,-453.12475922705033,0.4984025831354989,0,1.9191435546875,2023-10-24T04:00:13,-5.29,-276.04,-33.94,-1760.45,439.33325,51.973055555555575,73.1,11,3.685,23-10
m30_battery,2023-10-24T08:30:00Z,-530.8715017909467,0.49220306979285344,0,2.182170166015625,2023-10-24T04:30:28,-7.45,-386.23,-12.8,-664.04,434.267125,51.830999999999975,72.25,11,3.68,23-10
m30_battery,2023-10-24T09:00:00Z,-390.3947138443561,0.48998014628887177,0,2.374436279296875,2023-10-24T05:00:12,-5.52,-286.33,-40.16,-2066.13,430.5566875,51.75029411764706,71.63,11,3.675,23-10
m30_battery,2023-10-24T09:30:00Z,-425.40093706941883,0.4983798937002818,0,2.587818603515625,2023-10-24T05:30:06,-5.42,-280.01,-10.49,-542.04,426.43003125,51.65055555555559,70.95,11,3.675,23-10
m30_battery,2023-10-24T10:00:00Z,-342.86218020295263,0.492201816505856,0,2.7576328125,2023-10-24T06:00:21,-5.49,-283.65,-31.31,-1605.23,423.14209375,51.586176470588214,70.4,11,3.665,23-10
m30_battery,2023-10-24T10:30:00Z,-480.64737891777764,0.498799272245831,0,2.998497802734375,2023-10-24T06:30:05,-5.73,-295.37,-28.1,-1448.64,418.46759375,51.4725,69.62,11,3.665,23-10
m30_battery,2023-10-24T11:00:00Z,-634.8955457534882,0.4897406643629074,0,3.308819091796875,2023-10-24T07:00:20,-8.75,-449.38,-34.5,-1772.67,412.4196875,51.08549019607841,68.62,10,3.65,23-10
m30_battery,2023-10-24T11:30:00Z,-448.8546081194752,0.4987419937054316,0,3.53400537109375,2023-10-24T07:30:14,-1.14,-58.57,-14.58,-747.72,408.03246875,51.24961538461538,67.89,10,3.65,23-10
m30_battery,2023-10-24T12:00:00Z,349.0248715943508,0.49225924253463743,0.17751676940917968,3.5352392578125,2023-10-24T08:00:29,13.09,676.83,-20.08,-1038.76,408.0126875,51.42423076923077,67.88,10,3.66,23-10
m30_battery,2023-10-24T12:30:00Z,424.56686098916583,0.48981596012910206,0.40108697509765623,3.551869140625,2023-10-24T08:30:14,15.45,802.1,-5.05,-260.55,411.4920625,51.541604938271604,68.46,10,3.67,23-10
m30_battery,2023-10-24T13:00:00Z,1166.5644933231913,0.4980020629697376,0.9840525512695313,3.551869140625,2023-10-24T09:00:07,41.96,2209.51,10.93,567.72,415.54625,51.88142857142862,69.14,10,3.685,23-10
m30_battery,2023-10-24T13:30:00Z,2198.767053458756,0.4923709088563919,2.087398681640625,3.5519091796875,2023-10-24T09:30:23,86.72,4644.67,-0.77,-40.56,426.9595625,52.64581395348834,71.04,10,3.72,23-10
m30_battery,2023-10-24T14:00:00Z,3090.878080892539,0.48975703477859495,3.613439453125,3.5519091796875,2023-10-24T10:00:07,132.12,7303.61,2.8,148.56,447.48034375,52.93180000000001,74.45,11,3.74,23-10
m30_battery,2023-10-24T14:30:00Z,1819.1062884329633,0.49851937817202674,4.51677587890625,3.5519091796875,2023-10-24T10:30:01,146.95,8227.48,-3.82,-206.32,476.01421875,53.91619999999999,79.2,11,3.815,23-10
m30_battery,2023-10-24T15:00:00Z,1504.7888311706931,0.48383300330903795,5.31150537109375,3.57890771484375,2023-10-24T11:00:16,152.37,8572.03,-6.68,-362.21,493.095125,54.219428571428594,82.04,11,3.85,23-10
m30_battery,2023-10-24T15:30:00Z,-32.21913051087836,0.4982925571335687,5.417982421875,3.712517333984375,2023-10-24T11:30:00,16.7,909.71,-60.22,-3216.66,503.25165625,54.03309523809527,83.73,11,3.835,23-10
m30_battery,2023-10-24T16:00:00Z,927.5105241917873,0.498627876440684,5.89871875,3.7332265625,2023-10-24T12:00:15,57.68,3178.48,-12.53,-677.95,504.79428125,54.091944444444415,83.99,11,3.84,23-10
m30_battery,2023-10-24T16:30:00Z,981.4009080333453,0.49812013381057313,6.416595703125,3.75927783203125,2023-10-24T12:30:09,67.38,3743.16,-35.08,-1896.2,513.6245625,54.217499999999966,85.46,11,3.845,23-10
m30_battery,2023-10-24T17:00:00Z,489.22855744578777,0.49226211627324423,6.66519580078125,3.7653447265625,2023-10-24T13:00:24,19.24,1058.88,-56.7,-3114.74,522.62478125,54.774705882352926,86.95,11,3.885,23-10
m30_battery,2023-10-24T17:30:00Z,363.14074775119593,0.4888392725255754,6.9252939453125,3.847693115234375,2023-10-24T13:30:08,40.83,2265.35,-79.01,-4337.39,525.6355625,54.46211538461535,87.46,11,3.855,23-10
m30_battery,2023-10-24T18:00:00Z,1563.0294873818457,0.4978299539619022,7.70925634765625,3.84830419921875,2023-10-24T14:00:02,124.06,7051.05,-7.52,-415.39,530.424375,55.295686274509805,88.25,11,3.91,23-10
m30_battery,2023-10-24T18:30:00Z,1352.6019641562314,0.4911784980032179,8.379955078125,3.84830419921875,2023-10-24T14:30:17,57.24,3219,13.09,728.36,544.4084375,55.64740000000004,90.58,12,3.935,23-10
m30_battery,2023-10-24T19:00:00Z,2429.033922064076,0.4985146748357349,9.587193359375,3.856527099609375,2023-10-24T15:00:02,90.99,5174.03,-29.36,-1628.2,556.4134375,55.7322857142857,92.58,12,3.935,23-10
m30_battery,2023-10-24T19:30:00Z,636.7477502232485,0.4892995748254988,9.9680849609375,3.92265673828125,2023-10-24T15:30:16,42.87,2435.38,-53.15,-2966.23,577.604,56.04173076923076,96.1,12,3.97,23-10
m30_battery,2023-10-24T20:00:00Z,-243.4418782477494,0.49840568979581196,10.0054677734375,4.07873876953125,2023-10-24T16:00:10,6.42,360.84,-42.41,-2360.87,580.228625,55.72705882352939,96.54,12,3.95,23-10
m30_battery,2023-10-24T20:30:00Z,173.42744445599521,0.4925423192977905,10.0938466796875,4.08060107421875,2023-10-24T16:30:47,5.98,336.63,-23.01,-1292.94,580.862375,56.16562500000002,96.64,12,3.975,23-10
m30_battery,2023-10-24T21:00:00Z,-169.22732072347418,0.49038330389393703,10.093859375,4.16444677734375,2023-10-24T17:00:10,0.23,12.7,-5.18,-290.7,580.8375,56.02885714285712,96.64,12,3.97,23-10
m30_battery,2023-10-24T21:30:00Z,-729.7806861252699,0.49743551320499846,10.093859375,4.53154638671875,2023-10-24T17:30:03,-3.74,-209.41,-67,-3686.65,574.2215625,55.13694444444449,95.54,12,3.915,23-10
m30_battery,2023-10-24T22:00:00Z,-2301.9755935896715,0.49277667853567336,10.093859375,5.67759619140625,2023-10-24T18:00:18,-15.79,-867.05,-130.47,-7014.52,553.3020625,53.87111111111109,92.06,12,3.84,23-10
m30_battery,2023-10-24T22:30:00Z,-1278.7473425263927,0.49799994144174786,10.093859375,6.3184228515625,2023-10-24T18:30:03,-11.69,-639.7,-59.63,-3238.9,541.553875,54.29861111111108,90.1,13,3.86,23-10
m30_battery,2023-10-24T23:00:00Z,-720.0948579549041,0.48937872469425203,10.093859375,6.673486328125,2023-10-24T19:01:10,-10.12,-552.38,-15.96,-872.65,535.0503125,54.54829787234044,89.02,13,3.865,23-10
m30_battery,2023-10-24T23:30:00Z,-624.8807062748496,0.4983085341586007,10.093859375,6.98706591796875,2023-10-24T19:30:12,-10.21,-555.75,-35.45,-1921.44,529.29425,54.35812499999996,88.06,12,3.85,23-10
m30_battery,2023-10-25T00:00:00Z,-775.023401556612,0.4925142832597097,10.093859375,7.3719814453125,2023-10-24T20:00:27,-12.56,-682.51,-40.58,-2202.62,522.20325,54.18122448979591,86.88,12,3.84,23-10
m30_battery,2023-10-25T00:30:00Z,-652.5913584010046,0.489536968337165,10.093859375,7.69404345703125,2023-10-24T20:30:11,-9.28,-502.44,-39.73,-2149.04,516.2535,54.04714285714283,85.89,12,3.83,23-10
m30_battery,2023-10-25T01:00:00Z,-472.3700602828299,0.49887948638863033,10.093859375,7.93138916015625,2023-10-24T21:00:57,-5.38,-290.98,-13.3,-718.85,511.8615625,54.00588235294123,85.16,12,3.83,23-10
m30_battery,2023-10-25T01:30:00Z,-326.4420483132313,0.4918381220764584,10.093859375,8.09245654296875,2023-10-24T21:30:20,-5.21,-281.68,-29.66,-1593.64,508.878875,53.94173076923078,84.67,12,3.825,23-10
m30_battery,2023-10-25T02:00:00Z,-377.0031663967364,0.4982893702718947,10.093859375,8.2818330078125,2023-10-24T22:00:04,-5.21,-280.85,-9.34,-503.97,505.36709375,53.883235294117675,84.08,12,3.82,23-10
m30_battery,2023-10-25T02:30:00Z,-419.3772946496001,0.48954906900723777,10.093859375,8.4898818359375,2023-10-24T22:30:19,-5.25,-283.2,-35.72,-1919.43,501.5019375,53.654722222222254,83.44,11,3.805,23-10
m30_battery,2023-10-25T03:00:00Z,-540.5120538314048,0.49852540930112205,10.093859375,8.761486328125,2023-10-24T23:00:13,-7.27,-390.2,-15.26,-818.42,496.4385,53.60588235294114,82.6,12,3.805,23-10
m30_battery,2023-10-25T03:30:00Z,-427.60969547006556,0.4926070089472665,10.093859375,8.9738310546875,2023-10-24T23:30:28,-7.18,-384.82,-41.77,-2236.82,492.4745625,53.49,81.94,12,3.79,23-10
m30_battery,2023-10-25T04:00:00Z,-375.8527458999608,0.4895844449599584,10.093859375,8.9950849609375,2023-10-25T00:00:12,-5.26,-281.54,-9.1,-486.81,489.00071875,53.46028571428574,81.36,12,3.79,23-10
m30_battery,2023-10-25T04:30:00Z,-322.58135311626177,0.49842919442388744,0,0.3252640991210938,2023-10-25T00:30:06,-5.29,-282.78,-32.5,-1734.29,485.96415625,53.36117647058819,80.85,12,3.775,23-10
m30_battery,2023-10-25T05:00:00Z,-381.4436656538519,0.4927748290697734,0,0.5144163818359375,2023-10-25T01:00:21,-5.17,-275.47,-9.6,-511.58,482.416625,53.277800000000035,80.26,12,3.77,23-10
m30_battery,2023-10-25T05:30:00Z,-463.0437588427633,0.4979156057039897,0,0.7472965698242188,2023-10-25T01:30:05,-7.56,-401.99,-33.04,-1746.37,478.04140625,53.122692307692304,79.54,12,3.76,23-10
m30_battery,2023-10-25T06:00:00Z,-504.5888660284704,0.48921727438767754,0,0.996400146484375,2023-10-25T02:00:20,-7.32,-388.12,-11.65,-618.84,473.34665625,53.01450980392162,78.75,12,3.75,23-10
m30_battery,2023-10-25T06:30:00Z,-358.71386308954123,0.4973927221033308,0,1.176600341796875,2023-10-25T02:30:14,-5.4,-286.18,-8.92,-472.36,469.9468125,52.97342857142859,78.19,12,3.745,23-10
m30_battery,2023-10-25T07:00:00Z,-393.1912685288857,0.4924319810337491,0,1.3712528076171875,2023-10-25T03:00:29,-5.24,-277.18,-33.88,-1794.52,466.265875,52.847741935483846,77.58,11,3.735,23-10
m30_battery,2023-10-25T07:30:00Z,-390.255412633981,0.49017824636565316,0,1.56471533203125,2023-10-25T03:30:13,-5.31,-280.21,-10.62,-559.92,462.60084375,52.74119999999997,76.97,11,3.73,23-10
m30_battery,2023-10-25T08:00:00Z,-401.01604617667664,0.49859936581717595,0,1.7662193603515626,2023-10-25T04:00:07,-5.44,-287.02,-30.11,-1576.92,458.7776875,52.604444444444404,76.33,11,3.715,23-10
m30_battery,2023-10-25T08:30:00Z,-420.40310565468457,0.492414913309945,0,1.9747276611328124,2023-10-25T04:30:22,-7.52,-394.42,-9.23,-485.61,454.80890625,52.47657142857145,75.67,11,3.71,23-10
m30_battery,2023-10-25T09:00:00Z,-1066.142839842038,0.48924871345361076,0,2.5026884765625,2023-10-25T05:00:06,-7.53,-394.96,-75.05,-3919.61,444.65734375,51.82451612903225,73.98,11,3.675,23-10
m30_battery,2023-10-25T09:30:00Z,-759.8254531341676,0.49765809138615924,0,2.88496533203125,2023-10-25T05:30:00,-10.93,-567.21,-17.54,-907.99,437.28603125,51.73055555555557,72.75,11,3.675,23-10
m30_battery,2023-10-25T10:00:00Z,-1595.236963380562,0.4925333570771747,0,3.67925390625,2023-10-25T06:00:15,-13.69,-703.25,-106.97,-5533.75,421.76490625,50.831874999999975,70.17,11,3.63,23-10
m30_battery,2023-10-25T10:30:00Z,-858.174459191043,0.4983166603247325,0,4.109765625,2023-10-25T06:30:00,-12.07,-619.3,-47.41,-2430.31,413.37109375,51.13138888888887,68.78,11,3.64,23-10
m30_battery,2023-10-25T11:00:00Z,-709.8030699582632,0.49002926283412507,0,4.4591162109375,2023-10-25T07:00:15,-6.39,-327.32,-46.14,-2341.78,406.5441875,50.74363636363637,67.64,11,3.625,23-10
m30_battery,2023-10-25T11:30:00Z,-410.39190119618206,0.49856088830365075,0,4.6645869140625,2023-10-25T07:30:09,-2.02,-103.64,-34.37,-1749.31,402.5313125,51.143333333333366,66.97,11,3.645,23-10
m30_battery,2023-10-25T12:00:00Z,177.67657909620607,0.492686130868064,0.09210871887207031,4.6681591796875,2023-10-25T08:00:23,9.34,481.45,-2.87,-147.16,402.46478125,51.280277777777755,66.96,11,3.65,23-10
m30_battery,2023-10-25T12:30:00Z,192.0216661925591,0.4904125988483429,0.19074366760253905,4.67009033203125,2023-10-25T08:30:08,9.4,484.65,-20.19,-1034.01,404.3030625,51.438163265306144,67.27,11,3.66,23-10
m30_battery,2023-10-25T13:00:00Z,1094.7273540226904,0.4986732686890496,0.737856689453125,4.67009033203125,2023-10-25T09:00:02,39.51,2068.03,1.9,97.69,406.1495,51.48019607843134,67.57,11,3.665,23-10
