name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-10-23T00:00:00Z,0,726.0678969159437,0,1,2,1328.5007002353668,0,64,2023-10-22T20:24:27,1309,23-10
m30_inverter,2023-10-23T00:30:00Z,0,737.1429554721295,0,1,2,1323.2592678070068,0,64,2023-10-22T20:54:28,2783,23-10
m30_inverter,2023-10-23T01:00:00Z,0,360.7110103593334,0,1,2,1318.20765042305,0,64,2023-10-22T21:24:27,488,23-10
m30_inverter,2023-10-23T01:30:00Z,0,445.10838858003746,0,1,2,1323.5357146263123,0,64,2023-10-22T21:54:27,2142,23-10
m30_inverter,2023-10-23T02:00:00Z,0,355.83666815680266,0,1,2,1322.911643743515,0,64,2023-10-22T22:24:27,2196,23-10
m30_inverter,2023-10-23T02:30:00Z,0,359.22133154198775,0,1,2,1328.2864294052124,0,64,2023-10-22T22:54:27,369,23-10
m30_inverter,2023-10-23T03:00:00Z,0,355.0759754279748,0,1,2,1318.0866224765778,0,64,2023-10-22T23:24:25,1694,23-10
m30_inverter,2023-10-23T03:30:00Z,0,352.61973861031015,0,1,2,1318.0465474128723,0,64,2023-10-22T23:54:25,2160,23-10
m30_inverter,2023-10-23T04:00:00Z,0,134.36401033365573,0,1,2,1318.0645008087158,0,64,2023-10-23T00:24:25,363,23-10
m30_inverter,2023-10-23T04:30:00Z,0,353.6330306765784,0,1,2,1323.008308172226,0,64,2023-10-23T00:54:25,2261,23-10
m30_inverter,2023-10-23T05:00:00Z,0,137.70454629522789,0,1,2,1323.7331702709198,0,64,2023-10-23T01:24:27,480,23-10
m30_inverter,2023-10-23T05:30:00Z,0,354.33928510091977,0,1,2,1318.7295417785645,0,64,2023-10-23T01:54:29,2280,23-10
m30_inverter,2023-10-23T06:00:00Z,0,315.19998892014144,0,1,2,1323.3529987335205,0,64,2023-10-23T02:24:28,369,23-10
m30_inverter,2023-10-23T06:30:00Z,0,298.0225976097332,0,1,2,1318.3153848648071,0,64,2023-10-23T02:54:28,2160,23-10
m30_inverter,2023-10-23T07:00:00Z,0,230.05082007600328,0,1,2,1313.3544049263,0,64,2023-10-23T03:24:25,369,23-10
m30_inverter,2023-10-23T07:30:00Z,0,290.57199688737285,0,1,2,1323.6298809051514,0,64,2023-10-23T03:54:25,1972,23-10
m30_inverter,2023-10-23T08:00:00Z,0,278.26977039924185,0,1,2,1322.650797843933,0,64,2023-10-23T04:24:25,1785,23-10
m30_inverter,2023-10-23T08:30:00Z,0,484.3057029231908,0,1,2,1323.0588154792786,0,64,2023-10-23T04:54:25,2280,23-10
m30_inverter,2023-10-23T09:00:00Z,0,309.8052465595977,0,1,2,1323.415369272232,0,64,2023-10-23T05:24:26,369,23-10
m30_inverter,2023-10-23T09:30:00Z,0,431.91698110858124,0,1,2,1323.3063986301422,0,64,2023-10-23T05:54:26,2299,23-10
m30_inverter,2023-10-23T10:00:00Z,0,793.2222287434868,0,1,2,1318.1320567131042,0,64,2023-10-23T06:24:26,1452,23-10
m30_inverter,2023-10-23T10:30:00Z,0,872.137504935124,0,1,2,1333.1918354034424,0,64,2023-10-23T06:54:28,6720,23-10
m30_inverter,2023-10-23T11:00:00Z,0,775.0068539670814,0,1,2,1312.899696111679,0,64,2023-10-23T07:24:25,2160,23-10
m30_inverter,2023-10-23T11:30:00Z,0,825.5237820662599,0,1,2,1318.2187798023224,0,64,2023-10-23T07:54:25,2337,23-10
m30_inverter,2023-10-23T12:00:00Z,0,384.67742659622877,0,1,2,1312.8687806129456,0,64,2023-10-23T08:24:25,2261,23-10
m30_inverter,2023-10-23T12:30:00Z,0,326.31629726109236,0,1,2,1318.5506517887115,0,64,2023-10-23T08:54:25,605,23-10
m30_inverter,2023-10-23T13:00:00Z,0,342.20203732812973,0,1,2,1318.8304526805878,0,64,2023-10-23T09:24:29,2299,23-10
m30_inverter,2023-10-23T13:30:00Z,0,339.1514589718945,0,1,2,1313.415947675705,0,64,2023-10-23T09:54:25,484,23-10
