name,time,avgWatts,interval,kWh_charge,kWh_discharge,local_dt,maxChargeCurrent,maxChargeWatts,maxDischargeCurrent,maxDischargeWatts,min_Ahr2empty,min_m30Voltage,min_soc,pakMinT,pakMinV,yr_mo,yr_mo_1
battery,2023-05-14T00:00:00Z,-599.0975505827033,0.07981479810343849,10.4183603515625,8.4099111328125,2023-05-13T20:04:41,-10.23,-561.49,-16.8,-920.39,533.024625,54.84645833333331,88.68,18,3.905,23-05,
battery,2023-05-14T00:05:00Z,-702.4931490329466,0.07674368434482151,10.4183603515625,8.4642314453125,2023-05-13T20:09:22,-10.42,-571.87,-33.34,-1819.2,532.029875,54.78823529411763,88.52,17,3.905,23-05,
battery,2023-05-14T00:10:00Z,-770.8902426298108,0.08578826500309839,10.4183603515625,8.530853515625,2023-05-13T20:14:33,-13.25,-726.17,-14.97,-819.93,530.815375,54.74823529411765,88.32,17,3.9,23-05,
battery,2023-05-14T00:15:00Z,-883.4314008232609,0.08527836157215966,10.4183603515625,8.608181640625,2023-05-13T20:19:44,-12.35,-676.15,-70.17,-3820.11,529.402625,54.49045454545455,88.08,17,3.88,23-05,
battery,2023-05-14T00:20:00Z,-843.6673281003004,0.08539202590783437,10.4183603515625,8.6808466796875,2023-05-13T20:24:55,-14.56,-795.97,-16.37,-895.21,528.071625,54.66250000000003,87.86,17,3.895,23-05,
battery,2023-05-14T00:25:00Z,-834.3118986991801,0.0797017627954483,10.4183603515625,8.7476875,2023-05-13T20:29:45,-14.43,-789.08,-16.9,-923.39,526.8499375,54.61941176470583,87.66,17,3.895,23-05,
battery,2023-05-14T00:30:00Z,-924.6251822804121,0.08510737518469493,10.4183603515625,8.82802734375,2023-05-13T20:34:56,-14.18,-774.4,-87.97,-4805.58,525.374625,54.402400000000014,87.41,17,3.875,23-05,
battery,2023-05-14T00:35:00Z,-913.8196882762761,0.07668769571516248,10.4183603515625,8.8990810546875,2023-05-13T20:39:37,-15.96,-870.82,-18,-981.6,524.07415625,54.536041666666655,87.19,16,3.885,23-05,
battery,2023-05-14T00:40:00Z,-897.1279803590235,0.08544824474387698,10.4183603515625,8.9764833984375,2023-05-13T20:44:48,-15.97,-870.43,-17.51,-954.98,522.65553125,54.50788235294125,86.96,16,3.885,23-05,
battery,2023-05-14T00:45:00Z,-893.1683529412109,0.08539099474747976,10.4183603515625,9.0532265625,2023-05-13T20:49:59,-15.87,-864.7,-17.39,-947.05,521.24353125,54.466388888888915,86.72,16,3.88,23-05,
battery,2023-05-14T00:50:00Z,-877.6375178208847,0.07947311699390411,10.4183603515625,9.1238369140625,2023-05-13T20:54:49,-15.47,-842.29,-17.1,-931.33,519.94903125,54.44057692307696,86.51,16,3.88,23-05,
battery,2023-05-14T00:55:00Z,-867.343467461065,0.0769595205783844,10.4183603515625,9.191265625,2023-05-13T20:59:29,-12.13,-660.59,-18.18,-988.57,518.71109375,54.391142857142896,86.3,16,3.88,23-05,
battery,2023-05-14T01:00:00Z,-1179.8433342976352,0.08563058753808339,10.4183603515625,9.295177734375,2023-05-13T21:04:41,-17.18,-933.8,-73.19,-3926.47,516.79784375,54.163529411764664,85.98,16,3.855,23-05,
battery,2023-05-14T01:05:00Z,-1215.8995499012217,0.08543492317199707,10.4183603515625,9.3947783203125,2023-05-13T21:09:51,-16.31,-885.84,-89.37,-4855.92,514.95759375,53.965000000000025,85.68,16,3.855,23-05,
battery,2023-05-14T01:10:00Z,-860.1070701591075,0.0798424557182524,10.4183603515625,9.4641123046875,2023-05-13T21:14:42,-15,-814.6,-17.1,-928.73,513.68209375,54.28636363636362,85.47,16,3.87,23-05,
battery,2023-05-14T01:15:00Z,-740.6567101500968,0.08566869801945157,10.4183603515625,9.5276171875,2023-05-13T21:19:53,-10.96,-595.61,-16.47,-894.21,512.51059375,54.275483870967726,85.27,16,3.87,23-05,
battery,2023-05-14T01:20:00Z,-614.8856566810175,0.0770573913388782,10.4183603515625,9.5754599609375,2023-05-13T21:24:33,-10.78,-585.29,-12.13,-658.82,511.6320625,54.29909090909088,85.12,16,3.87,23-05,
battery,2023-05-14T01:25:00Z,-619.7931255222173,0.08542979889445834,10.4183603515625,9.6288134765625,2023-05-13T21:29:44,-8.33,-452.61,-49.78,-2680,510.64940625,54.12694444444444,84.96,16,3.855,23-05,
battery,2023-05-14T01:30:00Z,-505.21113433753237,0.08554593635929955,10.4183603515625,9.6725224609375,2023-05-13T21:34:56,-7.49,-406.59,-31.19,-1687.78,509.84075,54.270277777777764,84.83,15,3.865,23-05,
battery,2023-05-14T01:35:00Z,-553.6522765580484,0.07936244057284461,10.4183603515625,9.7170234375,2023-05-13T21:39:46,-9.78,-530.44,-11.68,-633.83,509.0213125,54.25096153846154,84.69,15,3.865,23-05,
battery,2023-05-14T01:40:00Z,-550.9390485184521,0.08510253806908925,10.4183603515625,9.7645458984375,2023-05-13T21:44:56,-9.77,-530.04,-11.12,-603.09,508.14603125,54.22869565217391,84.54,15,3.865,23-05,
battery,2023-05-14T01:45:00Z,-546.5153554684252,0.07709082305431365,10.4183603515625,9.807001953125,2023-05-13T21:49:37,-9.7,-526.03,-11.38,-616.87,507.36334375,54.21000000000003,84.41,15,3.865,23-05,
battery,2023-05-14T01:50:00Z,-524.2122253151259,0.0853108486202028,10.4183603515625,9.8522333984375,2023-05-13T21:54:48,-7.46,-404.77,-10.95,-593.63,506.52990625,54.19305555555559,84.28,15,3.86,23-05,
battery,2023-05-14T01:55:00Z,-422.39946416144346,0.07992492006884681,10.4183603515625,9.88611328125,2023-05-13T21:59:38,-7.44,-403.43,-8.69,-471.05,505.90278125,54.20877551020411,84.17,15,3.86,23-05,
battery,2023-05-14T02:00:00Z,-422.23678064625483,0.08520464811060163,10.4183603515625,9.9224775390625,2023-05-13T22:04:49,-7.42,-402.13,-8.41,-455.89,505.23278125,54.190303030303056,84.06,15,3.86,23-05,
battery,2023-05-14T02:05:00Z,-421.53550785669313,0.07722961849636502,10.4183603515625,9.955259765625,2023-05-13T22:09:29,-7.44,-403.09,-8.26,-447.55,504.62803125,54.17722222222224,83.96,15,3.86,23-05,
battery,2023-05-14T02:10:00Z,-420.66912546956087,0.08554210007190705,10.4183603515625,9.9915810546875,2023-05-13T22:14:41,-7.38,-399.62,-8.53,-462.18,503.95834375,54.16171428571431,83.85,15,3.86,23-05,
battery,2023-05-14T02:15:00Z,-420.4905234440884,0.08525067812866635,10.4183603515625,10.0277177734375,2023-05-13T22:19:52,-7.42,-401.97,-8.5,-460.05,503.289625,54.142727272727306,83.74,15,3.86,23-05,
battery,2023-05-14T02:20:00Z,-420.5087502843053,0.07955995685524411,10.4183603515625,10.061482421875,2023-05-13T22:24:42,-7.39,-400.07,-9.06,-490.46,502.666875,54.13096153846159,83.63,15,3.86,23-05,
battery,2023-05-14T02:25:00Z,-418.9283277843049,0.08554713514116075,10.4183603515625,10.0975078125,2023-05-13T22:29:53,-7.31,-395.41,-8.44,-456.76,501.99996875,54.11234042553189,83.52,15,3.86,23-05,
battery,2023-05-14T02:30:00Z,-557.0481436261557,0.07700843393802642,10.4183603515625,10.1406259765625,2023-05-13T22:34:33,-7.62,-412.24,-33.36,-1795.45,501.2021875,54.05879999999998,83.39,14,3.85,23-05,
battery,2023-05-14T02:35:00Z,-549.4864990409707,0.08534071167310078,10.4183603515625,10.1880439453125,2023-05-13T22:39:45,-9.77,-527.8,-11.04,-596.37,500.326375,54.03360000000001,83.24,14,3.85,23-05,
battery,2023-05-14T02:40:00Z,-542.8173756630999,0.08552232768800523,10.4183603515625,10.2348974609375,2023-05-13T22:44:56,-9.65,-521.42,-10.91,-589.36,499.46021875,54.012580645161286,83.1,14,3.85,23-05,
battery,2023-05-14T02:45:00Z,-541.6005807548037,0.07978851821687487,10.4183603515625,10.2782314453125,2023-05-13T22:49:46,-9.61,-519.24,-10.66,-575.53,498.6559375,53.99099999999996,82.97,14,3.85,23-05,
battery,2023-05-14T02:50:00Z,-461.89953708415766,0.08517527725961473,10.4183603515625,10.3179423828125,2023-05-13T22:54:57,-7.21,-389.65,-10.34,-558.09,497.92196875,53.982222222222234,82.84,14,3.85,23-05,
battery,2023-05-14T02:55:00Z,-409.6479555074949,0.07689872966872321,10.4183603515625,10.349828125,2023-05-13T22:59:37,-7.11,-384.13,-8.08,-436.55,497.33146875,53.995000000000005,82.75,14,3.85,23-05,
battery,2023-05-14T03:00:00Z,-409.2007611493938,0.08545729716618856,10.4183603515625,10.3850087890625,2023-05-13T23:04:49,-7.14,-385.39,-8.52,-459.72,496.67825,53.97114285714288,82.64,14,3.85,23-05,
battery,2023-05-14T03:05:00Z,-429.6426794139194,0.07967993338902792,10.4183603515625,10.4194462890625,2023-05-13T23:09:38,-7.2,-388.83,-8.57,-462.27,496.04096875,53.953653846153834,82.53,14,3.845,23-05,
battery,2023-05-14T03:10:00Z,-435.94108639726295,0.08505104131168789,10.4183603515625,10.45703125,2023-05-13T23:14:50,-7.65,-412.74,-9.43,-508.73,495.34528125,53.93828571428575,82.42,13,3.845,23-05,
battery,2023-05-14T03:15:00Z,-433.25035387866245,0.0769831026924981,10.4183603515625,10.490716796875,2023-05-13T23:19:30,-7.63,-411.42,-8.7,-469.02,494.72109375,53.91880000000001,82.31,13,3.84,23-05,
battery,2023-05-14T03:20:00Z,-433.4977669229251,0.0851524539788564,10.4183603515625,10.5280087890625,2023-05-13T23:24:41,-7.57,-408.21,-8.66,-466.71,494.02828125,53.90171428571432,82.2,13,3.84,23-05,
battery,2023-05-14T03:25:00Z,-497.81643363984585,0.08540368166234757,10.4183603515625,10.5700947265625,2023-05-13T23:29:52,-7.63,-411.06,-42.28,-2278.61,493.25165625,53.847499999999975,82.07,13,3.835,23-05,
battery,2023-05-14T03:30:00Z,-560.598091950752,0.07972258302900526,10.4183603515625,10.6149658203125,2023-05-13T23:34:42,-10,-538.13,-11.34,-610.06,492.4129375,53.826285714285696,81.93,13,3.84,23-05,
battery,2023-05-14T03:35:00Z,-555.9596312593775,0.08535371005535125,10.4183603515625,10.6629765625,2023-05-13T23:39:54,-9.96,-536.12,-11.06,-594.99,491.52221875,53.80134615384616,81.78,13,3.835,23-05,
battery,2023-05-14T03:40:00Z,-619.3939208493938,0.07679643491903941,10.4183603515625,10.7110986328125,2023-05-13T23:44:34,-9.95,-535.32,-39.27,-2099.6,490.62796875,53.749117647058824,81.63,13,3.83,23-05,
battery,2023-05-14T03:45:00Z,-794.9300996219841,0.08554456518756019,10.4183603515625,10.78067578125,2023-05-13T23:49:45,-11.69,-628.23,-65.52,-3518.68,489.32865625,53.49200000000004,81.41,13,3.81,23-05,
battery,2023-05-14T03:50:00Z,-582.5655667278488,0.08567326651679145,10.4183603515625,10.83110546875,2023-05-13T23:54:56,-9.45,-507.5,-13.47,-723.14,488.3915,53.691730769230745,81.26,13,3.83,23-05,
battery,2023-05-14T03:55:00Z,-481.16631977321543,0.07947203404373593,10.4183603515625,10.86975,2023-05-13T23:59:46,-8.4,-451.64,-10.88,-584.3,487.67328125,53.72134615384611,81.14,12,3.83,23-05,
battery,2023-05-14T04:00:00Z,-473.06428523376366,0.08543629070123036,10.4183603515625,10.9065,2023-05-14T00:04:58,-8.4,-451.35,-9.41,-505.22,486.91534375,53.70704545454548,81.01,12,3.83,23-05,
battery,2023-05-14T04:05:00Z,-468.28672843084655,0.07705563611454434,0,0.03823835754394531,2023-05-14T00:09:38,-8.3,-445.96,-9.33,-501.05,486.23728125,53.69180000000002,80.9,12,3.83,23-05,
battery,2023-05-14T04:10:00Z,-465.55726805373433,0.08526137517558204,0,0.07841302490234375,2023-05-14T00:14:49,-8.21,-440.95,-9.43,-506.32,485.49015625,53.67294117647061,80.78,12,3.83,23-05,
battery,2023-05-14T04:15:00Z,-458.18086096927385,0.07959175017144945,0,0.11515988159179688,2023-05-14T00:19:39,-8.16,-437.97,-9.32,-500.22,484.8038125,53.65437500000002,80.66,12,3.825,23-05,
battery,2023-05-14T04:20:00Z,-455.62467783491593,0.08548849331008064,0,0.15448599243164063,2023-05-14T00:24:50,-8.11,-435.39,-9.13,-490,484.07184375,53.63937500000002,80.54,12,3.825,23-05,
battery,2023-05-14T04:25:00Z,-538.7150970101735,0.07699086096551683,0,0.19581781005859375,2023-05-14T00:29:30,-8.05,-431.91,-38.01,-2025.4,483.30096875,53.58264705882351,80.41,12,3.815,23-05,
battery,2023-05-14T04:30:00Z,-584.3406191489028,0.08543088601695167,0,0.24620463562011718,2023-05-14T00:34:42,-10.51,-563.21,-11.45,-613.47,482.36165625,53.55558823529408,80.25,12,3.82,23-05,
battery,2023-05-14T04:35:00Z,-582.3260887838713,0.08556865407360925,0,0.2962731628417969,2023-05-14T00:39:53,-10.39,-556.24,-11.69,-625.77,481.424875,53.53055555555554,80.1,12,3.82,23-05,
battery,2023-05-14T04:40:00Z,-577.5915567596185,0.07944195727507274,0,0.34265130615234374,2023-05-14T00:44:42,-10.31,-551.99,-11.36,-608.03,480.5593125,53.51058823529415,79.95,11,3.815,23-05,
battery,2023-05-14T04:45:00Z,-528.8593368599362,0.08524289806683859,0,0.3881686706542969,2023-05-14T00:49:54,-7.9,-423.05,-11.7,-626.2,479.70978125,53.49628571428572,79.81,11,3.815,23-05,
battery,2023-05-14T04:50:00Z,-447.8677399122753,0.07710577097203997,0,0.42283346557617185,2023-05-14T00:54:35,-7.82,-418.47,-9.33,-499.17,479.06053125,53.50861111111111,79.71,11,3.815,23-05,
battery,2023-05-14T04:55:00Z,-449.18894848427647,0.08548719710773892,0,0.4614635009765625,2023-05-14T00:59:46,-7.86,-420.79,-9.38,-501.55,478.3388125,53.49057142857143,79.59,11,3.81,23-05,
battery,2023-05-14T05:00:00Z,-427.74359489785024,0.08493748631742265,0,0.4984180908203125,2023-05-14T01:04:57,-6.08,-325.37,-9.23,-493.68,477.648875,53.47836734693877,79.47,11,3.81,23-05,
battery,2023-05-14T05:05:00Z,-349.0620396015378,0.07957760439978706,0,0.5263096923828126,2023-05-14T01:09:47,-6.02,-321.95,-7.07,-378.14,477.1263125,53.49057142857143,79.38,11,3.81,23-05,
battery,2023-05-14T05:10:00Z,-340.7726114645847,0.08551161090532938,0,0.5556296997070312,2023-05-14T01:14:58,-5.99,-320.49,-7.06,-377.84,476.57878125,53.4786274509804,79.29,11,3.81,23-05,
battery,2023-05-14T05:15:00Z,-343.46511340491907,0.07670052746931712,0,0.5823088989257813,2023-05-14T01:19:38,-6.04,-323.01,-7.02,-375.22,476.0804375,53.46742857142859,79.21,11,3.81,23-05,
battery,2023-05-14T05:20:00Z,-347.21804123946725,0.08559159795443216,0,0.6121231689453125,2023-05-14T01:24:50,-6.01,-321.32,-7.5,-400.69,475.52334375,53.45548387096777,79.12,11,3.81,23-05,
battery,2023-05-14T05:25:00Z,-448.2440956806663,0.07959840019543965,0,0.6481452026367187,2023-05-14T01:29:39,-5.99,-320.03,-34.19,-1827.85,474.8473125,53.39775510204084,79,10,3.805,23-05,
battery,2023-05-14T05:30:00Z,-475.59068510267247,0.08562043792671628,0,0.6892002563476562,2023-05-14T01:34:50,-8.49,-453.04,-9.56,-510.15,474.079375,53.37600000000002,78.88,10,3.805,23-05,
battery,2023-05-14T05:35:00Z,-470.3123873468383,0.07692344221803878,0,0.7257315673828125,2023-05-14T01:39:31,-8.42,-449.17,-9.66,-515.24,473.39546875,53.35799999999997,78.76,10,3.805,23-05,
battery,2023-05-14T05:40:00Z,-468.8817756309971,0.08559077090687221,0,0.766118408203125,2023-05-14T01:44:42,-8.39,-447.41,-9.68,-516.58,472.63671875,53.33764705882351,78.64,10,3.8,23-05,
battery,2023-05-14T05:45:00Z,-391.03691138594127,0.08547878974013859,0,0.8006008911132813,2023-05-14T01:49:53,-6.03,-322.05,-9.51,-507.19,471.9914375,53.32999999999997,78.53,10,3.8,23-05,
battery,2023-05-14T05:50:00Z,-339.30295047432514,0.07982084314028422,0,0.8278388061523437,2023-05-14T01:54:43,-6.03,-321.89,-7.54,-402.05,471.4815,53.34847826086955,78.44,10,3.8,23-05,
battery,2023-05-14T05:55:00Z,-342.6209878200902,0.08517780211236742,0,0.8572745361328125,2023-05-14T01:59:54,-6.04,-322.25,-7.38,-393.94,470.92859375,53.336176470588214,78.35,10,3.8,23-05,
battery,2023-05-14T06:00:00Z,-338.97554189239804,0.07709029542075263,0,0.8836168823242188,2023-05-14T02:04:35,-5.99,-319.26,-6.97,-372.02,470.4351875,53.324509803921565,78.27,10,3.8,23-05,
battery,2023-05-14T06:05:00Z,-337.1880150777744,0.085124395026101,0,0.9126708984375,2023-05-14T02:09:46,-6.03,-321.79,-7,-372.99,469.891,53.31272727272726,78.18,10,3.8,23-05,
battery,2023-05-14T06:10:00Z,-342.59877986548526,0.08544908417595758,0,0.9420636596679688,2023-05-14T02:14:57,-6.03,-321.39,-7.2,-383.61,469.3396875,53.292812499999975,78.09,9,3.8,23-05,
battery,2023-05-14T06:15:00Z,-342.0943407087607,0.07966667029592726,0,0.9695570678710937,2023-05-14T02:19:47,-6.03,-321.33,-7.22,-385,468.82346875,53.28151515151513,78,9,3.8,23-05,
battery,2023-05-14T06:20:00Z,-339.5552008535348,0.0855939417415195,0,0.9988231201171875,2023-05-14T02:24:59,-5.96,-317.8,-7.42,-395.05,468.2745625,53.26941176470588,77.91,9,3.8,23-05,
battery,2023-05-14T06:25:00Z,-418.2658166216785,0.07703108277585771,0,1.0317235107421876,2023-05-14T02:29:39,-5.98,-318.6,-30.48,-1614.48,467.65709375,53.21333333333335,77.81,9,3.79,23-05,
battery,2023-05-14T06:30:00Z,-470.24427392415305,0.08546991076734331,0,1.072050048828125,2023-05-14T02:34:50,-8.45,-449.59,-9.88,-525.79,466.8971875,53.19294117647062,77.68,9,3.79,23-05,
battery,2023-05-14T06:35:00Z,-465.45635355441976,0.07935239374637604,0,1.1094111328125,2023-05-14T02:39:40,-8.35,-444.11,-9.86,-524.49,466.19603125,53.170833333333356,77.56,9,3.79,23-05,
battery,2023-05-14T06:40:00Z,-462.94863263763693,0.08548377752304077,0,1.1493211669921874,2023-05-14T02:44:51,-8.23,-437.5,-9.31,-495.02,465.4463125,53.15250000000003,77.44,9,3.79,23-05,
battery,2023-05-14T06:45:00Z,-420.672802433599,0.0766902299059762,0,1.18194287109375,2023-05-14T02:49:31,-5.99,-318.54,-9.66,-513.41,464.83284375,53.140857142857186,77.34,9,3.79,23-05,
battery,2023-05-14T06:50:00Z,-342.9657337671315,0.08548670689264934,0,1.21131298828125,2023-05-14T02:54:43,-6.03,-320.34,-7.28,-386.85,464.27878125,53.15882352941179,77.25,9,3.79,23-05,
battery,2023-05-14T06:55:00Z,-339.30580413691905,0.08560350206163195,0,1.240531982421875,2023-05-14T02:59:54,-6.04,-321.29,-7.56,-401.73,463.72965625,53.148604651162785,77.15,9,3.79,23-05,
battery,2023-05-14T07:00:00Z,-342.38901730924204,0.07960481272803413,0,1.2679627685546875,2023-05-14T03:04:44,-6.07,-322.35,-7.16,-380.25,463.21403125,53.13638888888894,77.07,9,3.79,23-05,
battery,2023-05-14T07:05:00Z,-345.3887690928353,0.08530046343803406,0,1.2976375732421874,2023-05-14T03:09:55,-6.09,-323.76,-7.16,-380.14,462.65484375,53.12058823529407,76.98,9,3.79,23-05,
battery,2023-05-14T07:10:00Z,-346.74385531512024,0.07669529464509751,0,1.3245531005859374,2023-05-14T03:14:35,-6.09,-323.32,-7.21,-382.73,462.14846875,53.10611111111107,76.89,9,3.785,23-05,
battery,2023-05-14T07:15:00Z,-336.97709097748765,0.08517892989847395,0,1.353587890625,2023-05-14T03:19:47,-6.01,-319.23,-7.3,-387.6,461.602125,53.09266666666665,76.8,8,3.785,23-05,
battery,2023-05-14T07:20:00Z,-340.5048665160723,0.08541993293497298,0,1.38284814453125,2023-05-14T03:24:58,-6.05,-321.3,-7.22,-383.13,461.04996875,53.07999999999998,76.71,8,3.78,23-05,
battery,2023-05-14T07:25:00Z,-530.3063724850292,0.07957528101073372,0,1.425152587890625,2023-05-14T03:29:48,-6.23,-330.6,-42.55,-2251.31,460.25128125,52.974999999999994,76.58,8,3.775,23-05,
battery,2023-05-14T07:30:00Z,-601.4624046921829,0.08532555924521552,0,1.476964111328125,2023-05-14T03:34:59,-10.95,-579.75,-12.34,-653.49,459.2745625,52.94020833333337,76.41,8,3.775,23-05,
battery,2023-05-14T07:35:00Z,-597.175520469797,0.07708274185657502,0,1.5233077392578125,2023-05-14T03:39:40,-10.75,-569.06,-12.37,-654.92,458.39996875,52.914571428571456,76.27,8,3.77,23-05,
battery,2023-05-14T07:40:00Z,-587.5607809212576,0.08538553482956357,0,1.573775390625,2023-05-14T03:44:50,-10.65,-563.61,-12.27,-649.17,457.44396875,52.88500000000005,76.11,8,3.77,23-05,
battery,2023-05-14T07:45:00Z,-564.2831738142904,0.07115509059694078,0,1.61443701171875,2023-05-14T03:49:10,-8.32,-440.11,-12.9,-681.92,456.67509375,52.86499999999999,75.98,7,3.77,23-05,
battery,2023-05-14T07:50:00Z,-454.911035495309,0.09396684792306688,0,1.6575277099609376,2023-05-14T03:54:52,-8.21,-434.06,-9.69,-512.5,455.86225,52.88660000000004,75.85,7,3.77,23-05,
battery,2023-05-14T07:55:00Z,-451.0421056734723,0.0709662765926785,0,1.6898739013671875,2023-05-14T03:59:11,-8.16,-431.5,-9.36,-495.29,455.2504375,52.87339999999999,75.74,7,3.77,23-05,
battery,2023-05-14T08:00:00Z,-443.6056639996441,0.08566435674826305,0,1.727966796875,2023-05-14T04:04:22,-8.09,-427.75,-9.66,-510.66,454.5285625,52.859166666666624,75.62,7,3.77,23-05,
battery,2023-05-14T08:05:00Z,-446.977263070263,0.09116922060648601,0,1.76911328125,2023-05-14T04:09:54,-8.1,-427.93,-9.25,-488.83,453.75121875,52.83599999999998,75.49,7,3.77,23-05,
battery,2023-05-14T08:10:00Z,-443.22810733699384,0.07960345202022129,0,1.8047532958984376,2023-05-14T04:14:44,-8.02,-423.88,-9.22,-487.31,453.077375,52.81782608695652,75.38,7,3.765,23-05,
battery,2023-05-14T08:15:00Z,-442.7996564344459,0.0852692617310418,0,1.84277783203125,2023-05-14T04:19:55,-8.02,-423.88,-9,-475.17,452.35596875,52.79352941176469,75.26,7,3.765,23-05,
battery,2023-05-14T08:20:00Z,-445.0256391973735,0.07690552062458463,0,1.87723779296875,2023-05-14T04:24:36,-7.96,-420.28,-9.06,-478.32,451.703,52.77454545454544,75.15,7,3.76,23-05,
battery,2023-05-14T08:25:00Z,-474.67070605991086,0.08541134542889066,0,1.9180858154296876,2023-05-14T04:29:47,-8.11,-427.7,-43.63,-2283.96,450.92984375,52.70812499999999,75.02,7,3.755,23-05,
battery,2023-05-14T08:30:00Z,-572.0346104541818,0.08550637748506335,0,1.9672073974609374,2023-05-14T04:34:58,-10.53,-554.74,-11.5,-606.27,449.9960625,52.68500000000003,74.87,7,3.76,23-05,
battery,2023-05-14T08:35:00Z,-572.2490715927397,0.07969086633788215,0,2.013173828125,2023-05-14T04:39:48,-10.53,-554.53,-12.06,-635.15,449.12521875,52.65653061224492,74.72,7,3.755,23-05,
battery,2023-05-14T08:40:00Z,-568.096332414416,0.08572522713078393,0,2.06213720703125,2023-05-14T04:44:59,-10.45,-550.09,-11.36,-597.86,448.1960625,52.62659999999998,74.57,7,3.75,23-05,
battery,2023-05-14T08:45:00Z,-548.9655740556686,0.07692257079813215,0,2.10457421875,2023-05-14T04:49:40,-8.07,-424.85,-11.5,-605.06,447.3873125,52.599374999999974,74.44,7,3.75,23-05,
battery,2023-05-14T08:50:00Z,-382.97153737203485,0.0855053989092509,0,2.13765283203125,2023-05-14T04:54:51,-6.17,-324.98,-9.46,-497.71,446.7603125,52.63320000000003,74.33,7,3.75,23-05,
battery,2023-05-14T08:55:00Z,-337.149735088636,0.07971837401390075,0,2.164692626953125,2023-05-14T04:59:41,-6.08,-320.34,-7.43,-391.28,446.24721875,52.65020000000005,74.25,7,3.75,23-05,
battery,2023-05-14T09:00:00Z,-342.23837183583026,0.08518835637304518,0,2.1941201171875,2023-05-14T05:04:52,-6.09,-320.47,-7.74,-407.18,445.68753125,52.63411764705884,74.15,6,3.75,23-05,
battery,2023-05-14T09:05:00Z,-338.001831195023,0.07696720520655315,0,2.220359619140625,2023-05-14T05:09:32,-6.03,-317.28,-7.18,-377.62,445.1894375,52.62777777777778,74.07,7,3.75,23-05,
battery,2023-05-14T09:10:00Z,-333.52387752088725,0.07953747424814436,0,2.2471103515625,2023-05-14T05:14:22,-6,-315.53,-6.92,-364.32,444.6806875,52.61117647058822,73.99,6,3.75,23-05,
battery,2023-05-14T09:15:00Z,-334.1811249489965,0.09128530893060896,0,2.27772265625,2023-05-14T05:19:54,-5.98,-314.59,-7.35,-386.52,444.09834375,52.59465116279073,73.89,6,3.75,23-05,
battery,2023-05-14T09:20:00Z,-330.0428201447002,0.07953287846512265,0,2.30414892578125,2023-05-14T05:24:44,-5.86,-307.99,-6.91,-363.55,443.5958125,52.57833333333331,73.8,6,3.75,23-05,
battery,2023-05-14T09:25:00Z,-320.10623600045295,0.08545529233084785,0,2.331717529296875,2023-05-14T05:29:56,-5.75,-302.34,-6.67,-350.91,443.07296875,52.569787234042565,73.72,6,3.75,23-05,
battery,2023-05-14T09:30:00Z,-455.2833516872484,0.07703803598880768,0,2.367029052734375,2023-05-14T05:34:36,-5.87,-308.57,-31.26,-1637.22,442.4006875,52.498000000000005,73.61,6,3.74,23-05,
battery,2023-05-14T09:35:00Z,-1068.1375576930898,0.08552829490767586,0,2.459626708984375,2023-05-14T05:39:47,-8.12,-426.41,-26.71,-1395.24,440.6230625,52.13542857142862,73.31,6,3.72,23-05,
battery,2023-05-14T09:40:00Z,-1346.9750912662587,0.08534673803382449,0,2.575645751953125,2023-05-14T05:44:58,-23.93,-999,-27.01,-1405.79,438.397375,52.011714285714284,72.94,6,3.71,23-05,
battery,2023-05-14T09:45:00Z,-2185.4982747609897,0.07981401019626194,0,2.75141455078125,2023-05-14T05:49:48,-24.84,-999,-118.49,-5995.95,434.99821875,51.532448979591834,72.37,6,3.68,23-05,
battery,2023-05-14T09:50:00Z,-2377.18883038597,0.07725704769293468,0,2.935510498046875,2023-05-14T05:54:29,-44.02,-999,-50.71,-2604.13,431.425125,51.37888888888894,71.78,6,3.67,23-05,
battery,2023-05-14T09:55:00Z,-1827.54676736635,0.08533787866433462,0,3.093918701171875,2023-05-14T05:59:40,-21.39,-999,-47.65,-2447.72,428.3378125,51.34408163265304,71.27,6,3.67,23-05,
battery,2023-05-14T10:00:00Z,-1124.236603614713,0.08505681110752954,0,3.190765869140625,2023-05-14T06:04:51,-21.01,-999,-22.41,-1157.54,426.46671875,51.650285714285744,70.95,6,3.685,23-05,
battery,2023-05-14T10:05:00Z,-1102.020489167174,0.07925397839811113,0,3.279206298828125,2023-05-14T06:09:41,-20.59,-999,-22.25,-1148.95,424.75465625,51.61531249999996,70.67,6,3.68,23-05,
battery,2023-05-14T10:10:00Z,-1069.8223275941402,0.08539748781257206,0,3.370988037109375,2023-05-14T06:14:52,-19.84,-999,-21.77,-1123.48,422.97546875,51.58354166666664,70.37,6,3.68,23-05,
battery,2023-05-14T10:15:00Z,-1040.3789545938635,0.07720448520448472,0,3.451767822265625,2023-05-14T06:19:33,-18.57,-958.16,-21,-1083.32,421.4068125,51.54361702127657,70.11,6,3.68,23-05,
battery,2023-05-14T10:20:00Z,-1019.2505015241858,0.08562576260831621,0,3.539489013671875,2023-05-14T06:24:45,-18.99,-978.62,-20.95,-1079.79,419.7073125,51.508125,69.83,6,3.675,23-05,
battery,2023-05-14T10:25:00Z,-1000.7711062718055,0.08534120069609748,0,3.625428466796875,2023-05-14T06:29:55,-18.72,-964.06,-20.23,-1041.58,418.03375,51.47472222222224,69.55,6,3.67,23-05,
