name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
inverter,2023-08-27T00:00:00Z,0,1526.001383562913,0,1,2,293.5834062099457,0,64,2023-08-26T20:04:55,1968,23-08
inverter,2023-08-27T00:05:00Z,0,2595.0021974651536,0,1,2,293.2838821411133,0,64,2023-08-26T20:09:56,7590,23-08
inverter,2023-08-27T00:10:00Z,0,1948.8872748167007,0,1,2,292.9368190765381,0,64,2023-08-26T20:14:57,2880,23-08
inverter,2023-08-27T00:15:00Z,0,1927.4131535471024,0,1,2,293.3869078159332,0,64,2023-08-26T20:19:57,2196,23-08
inverter,2023-08-27T00:20:00Z,0,1455.70476456039,0,1,2,293.2478919029236,0,64,2023-08-26T20:24:57,1722,23-08
inverter,2023-08-27T00:25:00Z,0,1500.9497763175573,0,1,2,293.6636075973511,0,64,2023-08-26T20:29:58,1736,23-08
inverter,2023-08-27T00:30:00Z,0,1202.1830428064973,0,1,2,293.0736141204834,0,64,2023-08-26T20:34:59,2160,23-08
inverter,2023-08-27T00:35:00Z,0,1445.6904536842728,0,1,2,293.36666083335876,0,64,2023-08-26T20:39:59,1476,23-08
inverter,2023-08-27T00:40:00Z,0,1282.771157939353,0,1,2,293.30668687820435,0,64,2023-08-26T20:44:59,1476,23-08
inverter,2023-08-27T00:45:00Z,0,1213.075206441644,0,1,2,288.3748128414154,0,64,2023-08-26T20:49:56,1464,23-08
inverter,2023-08-27T00:50:00Z,0,1195.0759236355625,0,1,2,293.3855767250061,0,64,2023-08-26T20:54:56,1342,23-08
inverter,2023-08-27T00:55:00Z,0,917.9062371185844,0,1,2,293.2849419116974,0,64,2023-08-26T20:59:57,2640,23-08
inverter,2023-08-27T01:00:00Z,0,1055.0067763523264,0,1,2,293.122971534729,0,64,2023-08-26T21:04:59,1098,23-08
inverter,2023-08-27T01:05:00Z,0,1064.973365078113,0,1,2,288.0659086704254,0,64,2023-08-26T21:09:55,1220,23-08
inverter,2023-08-27T01:10:00Z,0,1067.235905200598,0,1,2,293.0685679912567,0,64,2023-08-26T21:14:55,1107,23-08
inverter,2023-08-27T01:15:00Z,0,1230.4625852981187,0,1,2,292.9741177558899,0,64,2023-08-26T21:19:56,1722,23-08
inverter,2023-08-27T01:20:00Z,0,1402.5069097306928,0,1,2,293.47010612487793,0,64,2023-08-26T21:24:58,2380,23-08
inverter,2023-08-27T01:25:00Z,0,1556.2840533620017,0,1,2,288.30940985679626,0,64,2023-08-26T21:29:55,1680,23-08
inverter,2023-08-27T01:30:00Z,0,1192.5541681700583,0,1,2,293.3134045600891,0,64,2023-08-26T21:34:58,1599,23-08
inverter,2023-08-27T01:35:00Z,0,843.2654199292367,0,1,2,288.32162165641785,0,64,2023-08-26T21:39:55,976,23-08
inverter,2023-08-27T01:40:00Z,0,736.0077012447474,0,1,2,292.87265491485596,0,64,2023-08-26T21:44:56,861,23-08
inverter,2023-08-27T01:45:00Z,0,724.5267714343051,0,1,2,293.1786513328552,0,64,2023-08-26T21:49:58,1560,23-08
inverter,2023-08-27T01:50:00Z,0,843.8844192030017,0,1,2,293.1139295101166,0,64,2023-08-26T21:54:59,2400,23-08
inverter,2023-08-27T01:55:00Z,0,1047.694431725519,0,1,2,288.2654869556427,0,64,2023-08-26T21:59:56,2856,23-08
inverter,2023-08-27T02:00:00Z,0,1079.7602318631966,0,1,2,293.1909010410309,0,64,2023-08-26T22:04:57,1210,23-08
inverter,2023-08-27T02:05:00Z,0,875.4866418360401,0,1,2,293.3742952346802,0,64,2023-08-26T22:09:59,1107,23-08
inverter,2023-08-27T02:10:00Z,0,998.737894317433,0,1,2,287.9665267467499,0,64,2023-08-26T22:14:55,2160,23-08
inverter,2023-08-27T02:15:00Z,0,958.3789152462311,0,1,2,293.03234577178955,0,64,2023-08-26T22:19:55,1098,23-08
inverter,2023-08-27T02:20:00Z,0,924.2000874751575,0,1,2,293.2422502040863,0,64,2023-08-26T22:24:56,1107,23-08
inverter,2023-08-27T02:25:00Z,0,844.5412258745115,0,1,2,293.02415466308594,0,64,2023-08-26T22:29:56,976,23-08
inverter,2023-08-27T02:30:00Z,0,625.7965607713215,0,1,2,293.09578251838684,0,64,2023-08-26T22:34:58,1815,23-08
inverter,2023-08-27T02:35:00Z,0,838.318660019401,0,1,2,288.30363750457764,0,64,2023-08-26T22:39:55,952,23-08
inverter,2023-08-27T02:40:00Z,0,838.6875266807656,0,1,2,292.83403611183167,0,64,2023-08-26T22:44:56,868,23-08
inverter,2023-08-27T02:45:00Z,0,732.8450456156775,0,1,2,292.89859890937805,0,64,2023-08-26T22:49:56,854,23-08
inverter,2023-08-27T02:50:00Z,0,719.3392757362396,0,1,2,293.04716634750366,0,64,2023-08-26T22:54:57,738,23-08
inverter,2023-08-27T02:55:00Z,0,581.1032156620598,0,1,2,292.9604778289795,0,64,2023-08-26T22:59:58,2618,23-08
inverter,2023-08-27T03:00:00Z,0,840.5618130084993,0,1,2,292.65994811058044,0,64,2023-08-26T23:04:57,976,23-08
inverter,2023-08-27T03:05:00Z,0,838.6682770611044,0,1,2,288.39274430274963,0,64,2023-08-26T23:09:55,960,23-08
inverter,2023-08-27T03:10:00Z,0,838.578601730215,0,1,2,292.87107276916504,0,64,2023-08-26T23:14:56,960,23-08
inverter,2023-08-27T03:15:00Z,0,809.988322363065,0,1,2,292.862056016922,0,64,2023-08-26T23:19:57,854,23-08
inverter,2023-08-27T03:20:00Z,0,642.1844261648171,0,1,2,292.9474320411682,0,64,2023-08-26T23:24:58,1830,23-08
inverter,2023-08-27T03:25:00Z,0,718.6047944544514,0,1,2,293.054842710495,0,64,2023-08-26T23:29:59,732,23-08
inverter,2023-08-27T03:30:00Z,0,718.4857927068808,0,1,2,287.8743243217468,0,64,2023-08-26T23:34:55,732,23-08
inverter,2023-08-27T03:35:00Z,0,718.9627238130068,0,1,2,293.1989905834198,0,64,2023-08-26T23:39:55,738,23-08
inverter,2023-08-27T03:40:00Z,0,711.1675198928308,0,1,2,293.21796011924744,0,64,2023-08-26T23:44:57,2261,23-08
inverter,2023-08-27T03:45:00Z,0,722.2110501688788,0,1,2,293.55274772644043,0,64,2023-08-26T23:49:59,1694,23-08
inverter,2023-08-27T03:50:00Z,0,838.1367451528747,0,1,2,292.94673204421997,0,64,2023-08-26T23:54:59,944,23-08
inverter,2023-08-27T03:55:00Z,0,836.6543368626639,0,1,2,288.04794931411743,0,64,2023-08-26T23:59:55,960,23-08
inverter,2023-08-27T04:00:00Z,0,924.9442297054618,0,1,2,293.4870045185089,0,64,2023-08-27T00:04:57,2760,23-08
inverter,2023-08-27T04:05:00Z,0,786.7598950020177,0,1,2,292.7346932888031,0,64,2023-08-27T00:09:57,984,23-08
