name,time,avgWatts,interval,kWh_charge,kWh_discharge,local_dt,maxChargeCurrent,maxChargeWatts,maxDischargeCurrent,maxDischargeWatts,min_Ahr2empty,min_Voltage,min_soc,pakMinT,pakMinV,yr_mo,yr_mo_1
m5_battery,2023-08-27T00:00:00Z,-1851.340894275168,307.8739242553711,30.029189453125,11.407470703125,2023-08-26T20:00:04,-26.95,-999,-43.54,-2293.97,469.93271875,52.654615384615425,78.19,20,3.76,23-08,
m5_battery,2023-08-27T00:05:00Z,-2860.5676503603204,277.44026470184326,30.029189453125,11.631998046875,2023-08-26T20:05:15,-27.54,-999,-92.54,-4814.25,465.64621875,52.30557692307691,77.47,20,3.73,23-08,
m5_battery,2023-08-27T00:10:00Z,-2267.966949578899,307.8917315006256,30.029189453125,11.828822265625,2023-08-26T20:10:05,-35.71,-999,-48.31,-2531.52,461.89621875,52.346176470588205,76.85,20,3.74,23-08,
m5_battery,2023-08-27T00:15:00Z,-2324.918418857543,307.4474310874939,30.029189453125,12.029197265625,2023-08-26T20:15:16,-33.1,-999,-46.56,-2436.15,458.05978125,52.23591836734694,76.21,20,3.73,23-08,
m5_battery,2023-08-27T00:20:00Z,-1707.8415378336185,285.9041049480438,30.029189453125,12.1666259765625,2023-08-26T20:20:27,-30.99,-999,-34.2,-1790.25,455.43634375,52.33901960784313,75.77,20,3.73,23-08,
m5_battery,2023-08-27T00:25:00Z,-1779.703152006871,307.89851903915405,30.029189453125,12.320068359375,2023-08-26T20:25:07,-31.23,-999,-39.42,-2059.32,452.50534375,52.2288888888889,75.29,20,3.725,23-08,
m5_battery,2023-08-27T00:30:00Z,-1423.334445009239,277.38539266586304,30.029189453125,12.4303408203125,2023-08-26T20:30:19,-22.54,-999,-46.43,-2427.41,450.39725,52.22156250000002,74.94,20,3.72,23-08,
m5_battery,2023-08-27T00:35:00Z,-1678.975494204359,307.5021390914917,30.029189453125,12.5747666015625,2023-08-26T20:35:08,-29.98,-999,-34.43,-1796.82,447.61915625,52.10457142857139,74.47,20,3.715,23-08,
m5_battery,2023-08-27T00:40:00Z,-1560.9697606470095,286.71894216537476,30.029189453125,12.7004873046875,2023-08-26T20:40:20,-27.77,-999,-33.17,-1727.41,445.2120625,52.06877551020407,74.07,20,3.71,23-08,
m5_battery,2023-08-27T00:45:00Z,-1487.7162835828879,306.74761724472046,30.029189453125,12.829375,2023-08-26T20:45:00,-25.46,-999,-31.24,-1623.89,442.73771875,52.006309523809534,73.66,20,3.71,23-08,
m5_battery,2023-08-27T00:50:00Z,-1418.8099044980481,276.7149615287781,30.029189453125,12.9401474609375,2023-08-26T20:50:11,-24.45,-999,-30.66,-1592.44,440.6069375,51.924848484848496,73.31,19,3.7,23-08,
m5_battery,2023-08-27T00:55:00Z,-1157.1822445227501,307.8760099411011,30.029189453125,13.03952734375,2023-08-26T20:55:01,-16.64,-866.25,-41.39,-2143.18,438.69128125,51.90800000000002,72.99,19,3.695,23-08,
m5_battery,2023-08-27T01:00:00Z,-1268.1070597530463,307.37975120544434,30.029189453125,13.1490859375,2023-08-26T21:00:12,-22.37,-999,-25.57,-1326.79,436.58446875,51.86722222222218,72.64,19,3.695,23-08,
m5_battery,2023-08-27T01:05:00Z,-1288.9221376556777,286.2897644042969,30.029189453125,13.2525,2023-08-26T21:05:23,-23.03,-999,-26.92,-1394.46,434.58296875,51.79153846153843,72.3,19,3.69,23-08,
m5_battery,2023-08-27T01:10:00Z,-1299.658944983448,307.6473939418793,30.029189453125,13.3647646484375,2023-08-26T21:10:04,-23.88,-999,-26.16,-1354.07,432.4186875,51.734399999999994,71.94,19,3.69,23-08,
m5_battery,2023-08-27T01:15:00Z,-1469.054554524747,277.23977160453796,30.029189453125,13.47872265625,2023-08-26T21:15:15,-24.75,-999,-37.68,-1942.6,430.21103125,51.53749999999997,71.58,19,3.68,23-08,
m5_battery,2023-08-27T01:20:00Z,-1635.205844993553,307.0148675441742,30.029189453125,13.6194560546875,2023-08-26T21:20:05,-25.25,-999,-47.81,-2465.89,427.4855,51.452222222222254,71.12,19,3.67,23-08,
m5_battery,2023-08-27T01:25:00Z,-1853.3689530369275,307.4807872772217,30.029189453125,13.779013671875,2023-08-26T21:25:16,-34.51,-999,-37.54,-1931.47,424.37640625,51.382500000000036,70.61,19,3.67,23-08,
m5_battery,2023-08-27T01:30:00Z,-1468.1131100696687,256.6243643760681,30.029189453125,13.8850810546875,2023-08-26T21:30:27,-19.45,-999,-36.23,-1860.61,422.3151875,51.36138888888885,70.26,19,3.665,23-08,
m5_battery,2023-08-27T01:35:00Z,-1032.4682984639724,339.0567784309387,30.029189453125,13.983056640625,2023-08-26T21:35:08,-19.44,-999,-21.56,-1111.4,420.41209375,51.510800000000046,69.95,19,3.675,23-08,
m5_battery,2023-08-27T01:40:00Z,-934.7020492178222,277.13155484199524,30.029189453125,14.056037109375,2023-08-26T21:40:19,-12.55,-647.17,-20.51,-1056.06,418.99703125,51.48918367346935,69.71,19,3.67,23-08,
m5_battery,2023-08-27T01:45:00Z,-909.5381850876053,307.42361187934875,30.029189453125,14.134306640625,2023-08-26T21:45:09,-12.43,-641.13,-33.03,-1703.82,417.4784375,51.45277777777781,69.46,19,3.67,23-08,
m5_battery,2023-08-27T01:50:00Z,-1048.0468138103731,286.5734181404114,30.029189453125,14.2186298828125,2023-08-26T21:50:20,-19.71,-999,-21.45,-1102.94,415.8414375,51.41862745098041,69.19,19,3.67,23-08,
m5_battery,2023-08-27T01:55:00Z,-1258.2161731240574,308.0649061203003,30.029189453125,14.327140625,2023-08-26T21:55:01,-19.98,-999,-48.73,-2498.1,413.72490625,51.30884615384612,68.83,18,3.66,23-08,
m5_battery,2023-08-27T02:00:00Z,-1300.5985736368207,277.2685205936432,30.029189453125,14.4283046875,2023-08-26T22:00:12,-24.74,-999,-26.25,-1346.62,411.75284375,51.2732,68.51,18,3.66,23-08,
m5_battery,2023-08-27T02:05:00Z,-1083.0685232411922,307.73174595832825,30.029189453125,14.5222568359375,2023-08-26T22:05:02,-16.46,-845.13,-25.52,-1308.54,409.92509375,51.2696153846154,68.2,18,3.66,23-08,
m5_battery,2023-08-27T02:10:00Z,-1187.111601317038,307.34305572509766,30.029189453125,14.62448828125,2023-08-26T22:10:13,-16.57,-850.96,-25.18,-1290.91,407.9266875,51.22722222222224,67.87,18,3.655,23-08,
m5_battery,2023-08-27T02:15:00Z,-1206.4281957904839,285.89700293540955,30.029189453125,14.7215791015625,2023-08-26T22:15:24,-22.88,-999,-24.6,-1259.75,406.03240625,51.2027450980392,67.55,18,3.655,23-08,
m5_battery,2023-08-27T02:20:00Z,-1146.7146389179604,307.74385952949524,30.029189453125,14.8202509765625,2023-08-26T22:20:04,-20.43,-999,-24.71,-1265.25,404.1025,51.184444444444466,67.23,18,3.65,23-08,
m5_battery,2023-08-27T02:25:00Z,-1011.8367033661019,277.5045917034149,30.029189453125,14.898939453125,2023-08-26T22:25:15,-19.07,-976.76,-21.56,-1103.79,402.566375,51.199444444444474,66.98,18,3.65,23-08,
m5_battery,2023-08-27T02:30:00Z,-796.5471067040598,307.15889620780945,30.029189453125,14.9675322265625,2023-08-26T22:30:06,-12.06,-618.56,-20.53,-1051.01,401.23115625,51.1916666666667,66.76,18,3.65,23-08,
m5_battery,2023-08-27T02:35:00Z,-1017.0969186867054,306.86412262916565,30.029189453125,15.0550810546875,2023-08-26T22:35:17,-19.13,-978.82,-20.89,-1068.76,399.51684375,51.15294117647062,66.47,18,3.65,23-08,
m5_battery,2023-08-27T02:40:00Z,-1003.913334599481,286.3507537841797,30.029189453125,15.135822265625,2023-08-26T22:40:28,-19.06,-974.97,-20.32,-1039.54,397.9399375,51.131944444444485,66.21,18,3.65,23-08,
m5_battery,2023-08-27T02:45:00Z,-906.7474319621014,307.5577440261841,30.029189453125,15.2140791015625,2023-08-26T22:45:08,-16.93,-866.1,-20.25,-1035.31,396.4116875,51.13027777777781,65.95,18,3.65,23-08,
m5_battery,2023-08-27T02:50:00Z,-887.0331990442563,277.2259659767151,30.029189453125,15.2831240234375,2023-08-26T22:50:19,-16.81,-859.59,-18.08,-924.35,395.062125,51.12259999999998,65.73,18,3.645,23-08,
m5_battery,2023-08-27T02:55:00Z,-717.641648841246,306.774071931839,30.029189453125,15.3441064453125,2023-08-26T22:55:09,-9.69,-496.34,-53.63,-2740.62,393.86715625,51.05499999999998,65.53,18,3.635,23-08,
m5_battery,2023-08-27T03:00:00Z,-1055.1571839889098,286.8615963459015,30.029189453125,15.4289111328125,2023-08-26T23:00:20,-20.02,-999,-21.61,-1103.55,392.20846875,51.042183908045956,65.25,18,3.64,23-08,
m5_battery,2023-08-27T03:05:00Z,-1039.0508492296065,307.10393357276917,30.029189453125,15.5182744140625,2023-08-26T23:05:01,-19.84,-999,-21.65,-1104.93,390.4535625,51.0194,64.96,18,3.64,23-08,
m5_battery,2023-08-27T03:10:00Z,-1032.5404852733125,277.2107584476471,30.029189453125,15.5986220703125,2023-08-26T23:10:12,-19.74,-999,-20.9,-1066.07,388.87953125,50.99759999999999,64.7,18,3.64,23-08,
m5_battery,2023-08-27T03:15:00Z,-1016.6244426785264,307.6433815956116,30.029189453125,15.68659375,2023-08-26T23:15:02,-12.79,-653.31,-20.85,-1062.84,387.1563125,50.976388888888906,64.41,18,3.64,23-08,
m5_battery,2023-08-27T03:20:00Z,-816.5842591411543,307.56060123443604,30.029189453125,15.756830078125,2023-08-26T23:20:13,-12.15,-620.61,-20.73,-1056.69,385.7768125,50.96204081632655,64.18,17,3.635,23-08,
m5_battery,2023-08-27T03:25:00Z,-890.1728524135993,286.7305529117584,30.029189453125,15.8283740234375,2023-08-26T23:25:24,-16.83,-858.23,-18.11,-923.28,384.37440625,50.98019230769232,63.95,17,3.64,23-08,
m5_battery,2023-08-27T03:30:00Z,-876.7013645047763,307.5706481933594,30.029189453125,15.9041669921875,2023-08-26T23:30:05,-16.72,-852.15,-18.59,-947.34,382.8904375,50.965555555555575,63.7,17,3.635,23-08,
m5_battery,2023-08-27T03:35:00Z,-875.6687154947176,277.40540957450867,30.029189453125,15.9722353515625,2023-08-26T23:35:16,-16.67,-849.79,-18.48,-941.95,381.5558125,50.94800000000003,63.48,17,3.635,23-08,
m5_battery,2023-08-27T03:40:00Z,-876.3302619116022,307.7930738925934,30.029189453125,16.04810546875,2023-08-26T23:40:06,-12.23,-623.42,-42.28,-2144.72,380.06403125,50.89980769230773,63.23,17,3.63,23-08,
m5_battery,2023-08-27T03:45:00Z,-895.8560136728196,307.3468384742737,30.029189453125,16.125357421875,2023-08-26T23:45:17,-12.16,-620.24,-31.87,-1624.22,378.54878125,50.8719444444444,62.98,17,3.625,23-08,
m5_battery,2023-08-27T03:50:00Z,-1007.1762328858583,285.4728853702545,30.029189453125,16.206314453125,2023-08-26T23:50:28,-19.04,-968.52,-21.21,-1078.85,376.9584375,50.85634615384611,62.72,17,3.63,23-08,
m5_battery,2023-08-27T03:55:00Z,-998.3563638371546,307.85582661628723,30.029189453125,16.292134765625,2023-08-26T23:55:09,-18.94,-963.13,-20.69,-1052.24,375.2676875,50.838399999999986,62.44,17,3.63,23-08,
m5_battery,2023-08-27T04:00:00Z,-1073.5936081925538,255.21290516853333,30.029189453125,16.3375615234375,2023-08-27T00:00:20,-19,-965.94,-43.95,-2218.55,373.743875,50.786346153846154,62.18,17,3.625,23-08,
m5_battery,2023-08-27T04:05:00Z,-954.3371277703587,329.1774501800537,0,0.11764812469482422,2023-08-27T00:05:10,-14.39,-731.83,-22.49,-1142.15,371.9888125,50.7722857142857,61.89,17,3.625,23-08,
m5_battery,2023-08-27T04:10:00Z,-1073.3493809574177,286.45951771736145,0,0.20355972290039062,2023-08-27T00:10:21,-14.29,-726.83,-23.19,-1179.75,370.29175,50.745294117647056,61.61,17,3.62,23-08,
m5_battery,2023-08-27T04:15:00Z,-1113.350273492303,307.6551058292389,0,0.299669921875,2023-08-27T00:15:02,-21.31,-999,-23.36,-1185.33,368.400125,50.72666666666667,61.29,17,3.62,23-08,
m5_battery,2023-08-27T04:20:00Z,-1105.061434894762,277.2166793346405,0,0.38563818359375,2023-08-27T00:20:13,-21.18,-999,-22.44,-1137.98,366.70653125,50.70960784313727,61.01,17,3.62,23-08,
m5_battery,2023-08-27T04:25:00Z,-1020.6144734414275,307.5349016189575,0,0.4738805847167969,2023-08-27T00:25:03,-18.66,-946.73,-22.27,-1129.11,364.9691875,50.700277777777806,60.72,17,3.62,23-08,
m5_battery,2023-08-27T04:30:00Z,-700.5896501705811,305.59775710105896,0,0.5339248046875,2023-08-27T00:30:14,-9.47,-481.57,-19.59,-993.88,363.7833125,50.72257142857145,60.52,17,3.615,23-08,
m5_battery,2023-08-27T04:35:00Z,-883.8918703873157,286.1079113483429,0,0.6050907592773438,2023-08-27T00:35:25,-16.74,-849.67,-18.45,-936.16,362.38284375,50.73319999999998,60.29,17,3.62,23-08,
m5_battery,2023-08-27T04:40:00Z,-859.3069775405967,307.2947647571564,0,0.6790335083007812,2023-08-27T00:40:05,-16.43,-833.3,-17.73,-899.51,360.9226875,50.722156862745095,60.05,17,3.62,23-08,
m5_battery,2023-08-27T04:45:00Z,-854.5159752535045,277.2597191333771,0,0.7454736328125,2023-08-27T00:45:16,-16.33,-828.44,-17.37,-880.75,359.61278125,50.71057142857145,59.83,17,3.62,23-08,
m5_battery,2023-08-27T04:50:00Z,-851.6119871509521,307.0571348667145,0,0.819038330078125,2023-08-27T00:50:06,-16.37,-830.29,-17.77,-901.04,358.16490625,50.69882352941176,59.59,17,3.62,23-08,
m5_battery,2023-08-27T04:55:00Z,-657.6713547083634,307.55813813209534,0,0.8755518798828125,2023-08-27T00:55:17,-9.38,-476.47,-30.41,-1544.61,357.05259375,50.68833333333337,59.4,17,3.615,23-08,
m5_battery,2023-08-27T05:00:00Z,-935.1153295008913,286.7097430229187,0,0.9506289672851562,2023-08-27T01:00:29,-16.75,-848.92,-42.03,-2118.26,355.5665625,50.63647058823534,59.16,17,3.61,23-08,
m5_battery,2023-08-27T05:05:00Z,-990.9546477213963,307.65903902053833,0,1.03612939453125,2023-08-27T01:05:09,-19.04,-963.88,-20.9,-1057.85,353.8795625,50.61788461538457,58.88,17,3.61,23-08,
m5_battery,2023-08-27T05:10:00Z,-982.7194916723798,277.1694383621216,0,1.1125401611328125,2023-08-27T01:10:20,-18.79,-951.27,-20.21,-1022.99,352.3705,50.60058823529409,58.63,17,3.61,23-08,
m5_battery,2023-08-27T05:15:00Z,-955.4459606477635,307.1620135307312,0,1.1953262939453124,2023-08-27T01:15:10,-11.88,-601.89,-20.08,-1015.93,350.736125,50.589400000000005,58.35,17,3.61,23-08,
m5_battery,2023-08-27T05:20:00Z,-788.0016882561885,286.18753385543823,0,1.2584993896484375,2023-08-27T01:20:21,-11.86,-601.43,-26.05,-1320.77,349.484125,50.57769230769229,58.15,17,3.605,23-08,
m5_battery,2023-08-27T05:25:00Z,-966.1379671023965,307.23820972442627,0,1.341986328125,2023-08-27T01:25:02,-16.66,-842.94,-42.85,-2168.55,347.83571875,50.561176470588215,57.87,17,3.605,23-08,
m5_battery,2023-08-27T05:30:00Z,-979.009180308224,277.14034390449524,0,1.418148681640625,2023-08-27T01:30:13,-18.69,-945.21,-20.47,-1034.76,346.3304375,50.54818181818179,57.62,17,3.61,23-08,
m5_battery,2023-08-27T05:35:00Z,-974.6377940410352,307.668621301651,0,1.5020428466796876,2023-08-27T01:35:03,-18.79,-949.29,-20.24,-1022.84,344.66809375,50.5322857142857,57.34,16,3.605,23-08,
m5_battery,2023-08-27T05:40:00Z,-874.403807889224,307.57924246788025,0,1.577929443359375,2023-08-27T01:40:14,-11.52,-583.3,-19.88,-1004.35,343.16840625,50.520277777777764,57.09,16,3.605,23-08,
m5_battery,2023-08-27T05:45:00Z,-856.7042503463857,286.9670615196228,0,1.6469927978515626,2023-08-27T01:45:25,-11.58,-586.18,-20.38,-1029.65,341.803125,50.50657142857142,56.87,16,3.605,23-08,
m5_battery,2023-08-27T05:50:00Z,-975.3281662801659,307.64350175857544,0,1.73089306640625,2023-08-27T01:50:06,-18.82,-950.36,-20.24,-1022.28,340.13871875,50.49259999999997,56.59,16,3.6,23-08,
m5_battery,2023-08-27T05:55:00Z,-966.8397778202187,277.06967425346375,0,1.806071533203125,2023-08-27T01:55:17,-18.6,-939.38,-19.73,-996.16,338.64990625,50.479444444444454,56.34,16,3.6,23-08,
m5_battery,2023-08-27T06:00:00Z,-1000.7986950186059,307.4870262145996,0,1.89245947265625,2023-08-27T02:00:07,-18.58,-938.14,-44.32,-2230.92,336.94084375,50.42888888888891,56.06,16,3.595,23-08,
m5_battery,2023-08-27T06:05:00Z,-921.4106214776197,307.244304895401,0,1.9723170166015624,2023-08-27T02:05:18,-13.94,-704.27,-22.24,-1121.52,335.36015625,50.42100000000002,55.8,16,3.6,23-08,
m5_battery,2023-08-27T06:10:00Z,-1061.8758369565078,286.16154527664185,0,2.0570224609375,2023-08-27T02:10:29,-14.06,-710.26,-37.71,-1905.21,333.67675,50.400196078431414,55.52,16,3.595,23-08,
m5_battery,2023-08-27T06:15:00Z,-1064.2037737827065,277.14839792251587,0,2.139818115234375,2023-08-27T02:15:10,-18.93,-954.48,-22.37,-1127.59,332.0344375,50.38942307692309,55.24,16,3.595,23-08,
m5_battery,2023-08-27T06:20:00Z,-974.5613165234939,307.673624753952,0,2.22397900390625,2023-08-27T02:20:00,-18.87,-951.79,-19.81,-998.52,330.36728125,50.405465116279046,54.96,16,3.6,23-08,
m5_battery,2023-08-27T06:25:00Z,-914.8306550575785,307.70043563842773,0,2.30298193359375,2023-08-27T02:25:11,-16.41,-827.37,-19.7,-992.8,328.80171875,50.398235294117676,54.7,16,3.595,23-08,
m5_battery,2023-08-27T06:30:00Z,-624.2707817688847,285.92412996292114,0,2.352934326171875,2023-08-27T02:30:22,-9.29,-469.5,-17.65,-890.19,327.8108125,50.4277142857143,54.54,16,3.595,23-08,
m5_battery,2023-08-27T06:35:00Z,-869.1402355424007,307.46558809280396,0,2.428009521484375,2023-08-27T02:35:02,-16.64,-838.96,-18.07,-911.21,326.3219375,50.409615384615385,54.29,16,3.595,23-08,
m5_battery,2023-08-27T06:40:00Z,-855.4681492474056,277.60623478889465,0,2.494419189453125,2023-08-27T02:40:14,-16.36,-824.64,-17.58,-886.23,325.004625,50.40000000000003,54.07,16,3.595,23-08,
m5_battery,2023-08-27T06:45:00Z,-847.2464611661758,307.2671251296997,0,2.56728955078125,2023-08-27T02:45:03,-16.3,-821.55,-17.45,-879.48,323.5560625,50.38944444444448,53.83,16,3.595,23-08,
m5_battery,2023-08-27T06:50:00Z,-843.3174904007418,307.98430466651917,0,2.640069580078125,2023-08-27T02:50:15,-16.21,-816.68,-17.23,-868.21,322.1131875,50.380000000000045,53.59,16,3.595,23-08,
m5_battery,2023-08-27T06:55:00Z,-624.6455913863913,285.9378457069397,0,2.69063525390625,2023-08-27T02:55:26,-9.24,-466.46,-17.84,-898.61,321.1109375,50.375576923076906,53.42,16,3.595,23-08,
m5_battery,2023-08-27T07:00:00Z,-882.364542953506,307.85721373558044,0,2.766931640625,2023-08-27T03:00:06,-16.53,-832.55,-52.81,-2659.33,319.598125,50.3221568627451,53.17,16,3.585,23-08,
m5_battery,2023-08-27T07:05:00Z,-988.6124797649572,277.79323410987854,0,2.843596923828125,2023-08-27T03:05:17,-19.02,-957.23,-20.58,-1035.75,318.07021875,50.307599999999965,52.92,16,3.59,23-08,
m5_battery,2023-08-27T07:10:00Z,-979.0357665043795,307.25507164001465,0,2.928075927734375,2023-08-27T03:10:07,-18.85,-948.15,-20.22,-1017.06,316.393625,50.29222222222219,52.64,16,3.59,23-08,
m5_battery,2023-08-27T07:15:00Z,-1062.574489510412,307.78588104248047,0,3.02018017578125,2023-08-27T03:15:18,-14.3,-719.64,-39.98,-2001.94,314.5628125,50.243076923076885,52.33,16,3.585,23-08,
m5_battery,2023-08-27T07:20:00Z,-909.1721326679855,287.10636353492737,0,3.093174560546875,2023-08-27T03:20:30,-14.2,-714.72,-24.99,-1253.75,313.10625,50.22788461538461,52.09,16,3.585,23-08,
m5_battery,2023-08-27T07:25:00Z,-1069.0972159957544,277.2587642669678,0,3.176343017578125,2023-08-27T03:25:10,-18.82,-945.92,-23.96,-1203.22,311.4516875,50.22000000000002,51.82,16,3.585,23-08,
m5_battery,2023-08-27T07:30:00Z,-962.9227830635965,308.3616192340851,0,3.25948046875,2023-08-27T03:30:00,-18.7,-939.87,-19.72,-991.15,309.79990625,50.239714285714285,51.54,16,3.585,23-08,
m5_battery,2023-08-27T07:35:00Z,-957.162021111949,307.18111753463745,0,3.34177587890625,2023-08-27T03:35:11,-18.56,-932.39,-20.52,-1030.53,308.15871875,50.224571428571444,51.27,16,3.585,23-08,
m5_battery,2023-08-27T07:40:00Z,-877.0659016082401,286.8008897304535,0,3.41221826171875,2023-08-27T03:40:22,-11.44,-575.87,-19.62,-985.4,306.75884375,50.22115384615382,51.04,16,3.585,23-08,
m5_battery,2023-08-27T07:45:00Z,-832.333446586707,308.2433931827545,0,3.4843046875,2023-08-27T03:45:03,-11.47,-577.39,-20.05,-1006.92,305.32634375,50.2093103448276,50.8,16,3.58,23-08,
m5_battery,2023-08-27T07:50:00Z,-960.4809855888761,276.97635793685913,0,3.5589638671875,2023-08-27T03:50:14,-18.5,-928.99,-20.01,-1004.77,303.8393125,50.19826086956523,50.55,16,3.58,23-08,
m5_battery,2023-08-27T07:55:00Z,-952.491447900955,307.22516202926636,0,3.640942138671875,2023-08-27T03:55:04,-18.42,-924.57,-20.35,-1021.2,302.20353125,50.18111111111113,50.28,16,3.58,23-08,
m5_battery,2023-08-27T08:00:00Z,-953.7718221049103,307.42703437805176,0,3.723284912109375,2023-08-27T04:00:15,-18.47,-927.01,-19.48,-977.56,300.56415625,50.168888888888915,50.01,16,3.58,23-08,
m5_battery,2023-08-27T08:05:00Z,-754.1657437385551,286.41972613334656,0,3.78388134765625,2023-08-27T04:05:26,-11.87,-596.61,-50.88,-2554.08,299.35784375,50.1806,49.8,16,3.575,23-08,
m5_battery,2023-08-27T08:10:00Z,-936.3728671604539,307.86260962486267,0,3.86451318359375,2023-08-27T04:10:07,-11.82,-593.97,-20.72,-1039.56,297.746875,50.13580000000004,49.54,16,3.58,23-08,
m5_battery,2023-08-27T08:15:00Z,-981.3271740271166,277.85317039489746,0,3.94078759765625,2023-08-27T04:15:18,-18.93,-949.06,-20.44,-1024.98,296.22625,50.12833333333336,49.28,16,3.58,23-08,
m5_battery,2023-08-27T08:20:00Z,-971.73455505754,305.799777507782,0,4.024642333984375,2023-08-27T04:20:08,-18.89,-946.98,-20.01,-1003.27,294.5555625,50.1144444444444,49.01,16,3.575,23-08,
m5_battery,2023-08-27T08:25:00Z,-963.5475698521395,307.6404712200165,0,4.10756396484375,2023-08-27T04:25:19,-18.75,-939.48,-20.02,-1003.45,292.8988125,50.100784313725455,48.73,16,3.575,23-08,
m5_battery,2023-08-27T08:30:00Z,-659.246237445561,286.85335779190063,0,4.16076416015625,2023-08-27T04:30:30,-9.19,-461.52,-19.68,-985.94,291.8386875,50.10019607843133,48.55,16,3.575,23-08,
m5_battery,2023-08-27T08:35:00Z,-866.3761850578153,277.6535379886627,0,4.22815673828125,2023-08-27T04:35:10,-16.73,-838.39,-17.97,-901.07,290.4953125,50.11361111111107,48.33,16,3.575,23-08,
m5_battery,2023-08-27T08:40:00Z,-848.2881034125189,307.6136255264282,0,4.3013359375,2023-08-27T04:40:00,-16.41,-822.48,-17.57,-880.72,289.03659375,50.10745098039215,48.09,16,3.575,23-08,
m5_battery,2023-08-27T08:45:00Z,-849.1570921415749,307.9345471858978,0,4.37459814453125,2023-08-27T04:45:12,-16.41,-822.12,-17.73,-888.21,287.5759375,50.091388888888865,47.84,16,3.575,23-08,
m5_battery,2023-08-27T08:50:00Z,-845.3487264019942,287.4405589103699,0,4.44229345703125,2023-08-27T04:50:23,-16.38,-820.4,-17.47,-874.84,286.22134375,50.085510204081615,47.62,16,3.575,23-08,
m5_battery,2023-08-27T08:55:00Z,-659.2593619796831,307.8325209617615,0,4.4981357421875,2023-08-27T04:55:03,-9.41,-472.18,-31.87,-1599.29,285.10925,50.078399999999974,47.43,16,3.57,23-08,
m5_battery,2023-08-27T09:00:00Z,-956.197369994058,277.54835510253906,0,4.57247021484375,2023-08-27T05:00:14,-16.85,-843.95,-42.12,-2109.19,283.62390625,50.01027777777777,47.19,16,3.565,23-08,
m5_battery,2023-08-27T09:05:00Z,-1028.553365234368,307.8692615032196,0,4.66081884765625,2023-08-27T05:05:04,-19.82,-991.19,-44.99,-2243.77,281.85334375,49.966111111111125,46.89,16,3.565,23-08,
m5_battery,2023-08-27T09:10:00Z,-1133.626406921904,307.8192181587219,0,4.7586826171875,2023-08-27T05:10:15,-22.07,-999,-23.37,-1167.21,279.89671875,49.93277777777779,46.57,16,3.565,23-08,
m5_battery,2023-08-27T09:15:00Z,-1127.1593835850422,286.6382281780243,0,4.849283203125,2023-08-27T05:15:27,-15.42,-771.07,-23.3,-1163.34,278.084,49.91628571428574,46.27,16,3.56,23-08,
m5_battery,2023-08-27T09:20:00Z,-932.9042917044594,307.23567366600037,0,4.92987451171875,2023-08-27T05:20:07,-14.84,-742.55,-31.88,-1594.99,276.46675,49.90180000000003,46,16,3.56,23-08,
m5_battery,2023-08-27T09:25:00Z,-1135.0481770538454,277.35292291641235,0,5.01812939453125,2023-08-27T05:25:18,-22.1,-999,-23.56,-1175.45,274.6975625,49.88200000000004,45.7,16,3.56,23-08,
m5_battery,2023-08-27T09:30:00Z,-1067.8468459926705,306.70657896995544,0,5.11044482421875,2023-08-27T05:30:08,-19.49,-973.08,-23.28,-1160.99,272.8505625,49.8725714285714,45.39,16,3.56,23-08,
m5_battery,2023-08-27T09:35:00Z,-993.7252918760977,286.4021008014679,0,5.190333984375,2023-08-27T05:35:19,-19.32,-963.81,-20.6,-1028.17,271.25084375,49.88769230769237,45.13,16,3.56,23-08,
m5_battery,2023-08-27T09:40:00Z,-919.8828299926809,307.3362030982971,0,5.26915625,2023-08-27T05:40:00,-12.45,-622.41,-20.51,-1023.19,269.66846875,49.873714285714286,44.86,16,3.56,23-08,
m5_battery,2023-08-27T09:45:00Z,-865.847565826093,277.2704539299011,0,5.33629638671875,2023-08-27T05:45:11,-12.24,-611.88,-32.56,-1619.95,268.3225,49.858571428571395,44.64,16,3.56,23-08,
m5_battery,2023-08-27T09:50:00Z,-940.4841367311883,307.75492572784424,0,5.4176015625,2023-08-27T05:50:01,-17.19,-857.3,-20.77,-1035.5,266.6945625,49.851199999999956,44.37,16,3.56,23-08,
m5_battery,2023-08-27T09:55:00Z,-886.8730165407676,307.87937235832214,0,5.49421630859375,2023-08-27T05:55:33,-17.2,-857.93,-18.41,-918.21,265.16028125,49.8583333333333,44.11,16,3.56,23-08,
m5_battery,2023-08-27T10:00:00Z,-881.9315451026098,286.1024453639984,0,5.564830078125,2023-08-27T06:00:23,-17.07,-851.14,-18.23,-908.68,263.740125,49.847115384615364,43.88,16,3.555,23-08,
m5_battery,2023-08-27T10:05:00Z,-730.2575471378295,308.0918426513672,0,5.62745458984375,2023-08-27T06:05:04,-9.99,-498.88,-18.58,-926.09,262.48753125,49.83942857142855,43.67,16,3.555,23-08,
m5_battery,2023-08-27T10:10:00Z,-931.0009826498195,276.7873613834381,0,5.6991474609375,2023-08-27T06:10:15,-10.05,-501.73,-48.98,-2440.9,261.048375,49.7792857142857,43.43,16,3.545,23-08,
m5_battery,2023-08-27T10:15:00Z,-1003.0816733599028,309.1800401210785,0,5.78574755859375,2023-08-27T06:15:05,-19.5,-970.5,-20.89,-1039.95,259.316265625,49.76035714285714,43.14,16,3.55,23-08,
