name,time,avg_temp_closet,avg_temp_outdoor,avg_temp_shed,heater,heater_on,heater_watts,interval,local_dt,max_temp_closet,min_temp_closet,yr_mo
temp,2023-05-03T23:00:00Z,17.095000000000002,8.2484375,12.982291666666667,0,0,1,1760.657544,2023-05-03T19:25:59,17.3,17,23-05
temp,2023-05-03T23:30:00Z,17.080000000000002,8.025,12.685416666666669,0,0,0,1821.540054,2023-05-03T19:55:20,17.3,17,23-05
temp,2023-05-04T00:00:00Z,16.956666666666667,7.70625,12.5,0,0,0,1821.728947,2023-05-03T20:25:41,17.1,16.8,23-05
temp,2023-05-04T00:30:00Z,16.793333333333333,7.542187500000001,12.310416666666667,0,0,0,1759.414501,2023-05-03T20:55:01,16.9,16.6,23-05
temp,2023-05-04T01:00:00Z,16.570000000000004,7.445833333333334,12.22916666666667,0,0,0,1822.1569259999999,2023-05-03T21:25:23,16.8,16.4,23-05
temp,2023-05-04T01:30:00Z,16.32333333333333,7.333333333333333,12.095833333333333,0,0,0,1821.9396279999999,2023-05-03T21:55:45,16.5,16.1,23-05
temp,2023-05-04T02:00:00Z,16.05416666666667,7.253125,11.9984375,0,0,0,1759.689955,2023-05-03T22:25:05,16.3,16,23-05
temp,2023-05-04T02:30:00Z,15.866666666666665,7.229166666666667,11.941666666666665,0,0,0,1821.3400299999998,2023-05-03T22:55:26,16,15.8,23-05
temp,2023-05-04T03:00:00Z,15.579999999999998,7.129166666666667,11.88125,0,0,0,1822.1500330000001,2023-05-03T23:25:48,15.8,15.5,23-05
temp,2023-05-04T03:30:00Z,15.476666666666667,7.021354166666666,11.782291666666666,0,0,0,1760.089966,2023-05-03T23:55:08,15.5,15.4,23-05
temp,2023-05-04T04:00:00Z,15.417777777777777,6.940972222222221,11.661458333333334,1,728.017503,185,1820.439962,2023-05-04T00:25:29,15.9,15.1,23-05
temp,2023-05-04T04:30:00Z,16.736666666666668,6.9437500000000005,11.625,1,1820.930065,186,1820.930065,2023-05-04T00:55:50,17.5,15.8,23-05
temp,2023-05-04T05:00:00Z,17.656944444444445,6.909027777777777,11.581076388888889,0,545.9616920000001,0,1758.9599909259998,2023-05-04T01:25:09,18.1,17.3,23-05
temp,2023-05-04T05:30:00Z,17.25,6.879166666666666,11.591666666666667,0,0,0,1822.86991,2023-05-04T01:55:32,17.4,17.1,23-05
temp,2023-05-04T06:00:00Z,17.106666666666666,6.935416666666666,11.545833333333334,0,0,0,1820.890068,2023-05-04T02:25:52,17.3,17,23-05
temp,2023-05-04T06:30:00Z,16.956666666666663,6.949999999999999,11.515104166666667,0,0,1,1760.9399789999998,2023-05-04T02:55:13,17.1,16.9,23-05
temp,2023-05-04T07:00:00Z,16.720000000000002,6.8999999999999995,11.433333333333335,0,0,1,1821.058648,2023-05-04T03:25:34,16.9,16.6,23-05
temp,2023-05-04T07:30:00Z,16.473333333333333,6.829166666666667,11.368749999999999,0,0,1,1819.901353,2023-05-04T03:55:54,16.6,16.3,23-05
temp,2023-05-04T08:00:00Z,16.175,6.7281249999999995,11.270312500000001,0,0,0,1759.465005,2023-05-04T04:25:14,16.4,16,23-05
temp,2023-05-04T08:30:00Z,15.81,6.7,11.25,0,0,0,1821.8949960000002,2023-05-04T04:55:35,16,15.6,23-05
temp,2023-05-04T09:00:00Z,15.502499999999998,6.5625,11.146875,0,0,0,1761.079961,2023-05-04T05:25:57,15.6,15.4,23-05
temp,2023-05-04T09:30:00Z,15.42,6.442013888888888,11.100694444444443,1,667.6683810000001,185,1820.5384450000001,2023-05-04T05:55:17,15.8,15.1,23-05
temp,2023-05-04T10:00:00Z,16.613333333333333,6.416666666666667,11.010416666666666,1,1821.667924,185,1821.667924,2023-05-04T06:25:38,17.3,15.9,23-05
temp,2023-05-04T10:30:00Z,17.622777777777774,6.691145833333334,10.961631944444443,0,850.4036930000002,0,1700.1131930000001,2023-05-04T06:56:00,18.1,17.3,23-05
temp,2023-05-04T11:00:00Z,17.210000000000004,7.079166666666667,11.047916666666666,0,0,0,1821.080009,2023-05-04T07:25:20,17.4,17.1,23-05
temp,2023-05-04T11:30:00Z,17.036666666666665,7.51875,11.0875,0,0,0,1821.4793539999998,2023-05-04T07:55:42,17.3,16.9,23-05
temp,2023-05-04T12:00:00Z,16.846666666666668,7.844270833333334,11.123437500000001,0,0,0,1760.070657,2023-05-04T08:25:02,17,16.6,23-05
temp,2023-05-04T12:30:00Z,16.583333333333336,7.720833333333334,11.079166666666666,0,0,1,1820.95993,2023-05-04T08:55:23,16.8,16.4,23-05
temp,2023-05-04T13:00:00Z,16.41,8.53125,11.19375,0,0,0,1821.340093,2023-05-04T09:25:44,16.5,16.3,23-05
temp,2023-05-04T13:30:00Z,16.114166666666666,8.50625,11.246875000000001,0,0,0,1760.0326659999998,2023-05-04T09:55:04,16.3,16,23-05
temp,2023-05-04T14:00:00Z,15.943333333333333,9.929166666666667,11.464583333333332,0,0,0,1821.477339,2023-05-04T10:25:26,16,15.8,23-05
temp,2023-05-04T14:30:00Z,15.773333333333333,9.7125,11.770833333333334,0,0,0,1820.309965,2023-05-04T10:55:46,15.9,15.6,23-05
temp,2023-05-04T15:00:00Z,15.523333333333333,10.056770833333333,11.961458333333335,0,0,0,1761.499987,2023-05-04T11:25:07,15.6,15.5,23-05
temp,2023-05-04T15:30:00Z,15.486666666666666,10.989583333333334,12.24375,0,0,0,1820.6400399999998,2023-05-04T11:55:28,15.5,15.4,23-05
temp,2023-05-04T16:00:00Z,15.443333333333335,11.647916666666667,12.683333333333332,0,0,0,1821.149922,2023-05-04T12:25:50,15.5,15.3,23-05
temp,2023-05-04T16:30:00Z,15.5,11.081250000000002,12.84375,1,1032.780031,185,1761.470056,2023-05-04T12:55:11,16,15.1,23-05
temp,2023-05-04T17:00:00Z,16.88,10.825000000000001,12.833333333333334,1,1821.349938,186,1821.349938,2023-05-04T13:25:32,17.6,16.1,23-05
temp,2023-05-04T17:30:00Z,17.591111111111108,11.176041666666668,12.96111111111111,0,303.720001,0,1821.897811,2023-05-04T13:55:54,18.1,17.3,23-05
temp,2023-05-04T18:00:00Z,17.419999999999998,13.020833333333334,13.186458333333333,0,0,0,1759.9022380000001,2023-05-04T14:25:14,17.6,17.3,23-05
temp,2023-05-04T18:30:00Z,17.69666666666667,14.237500000000002,13.641666666666666,0,0,0,1821.500001,2023-05-04T14:55:35,17.9,17.5,23-05
temp,2023-05-04T19:00:00Z,17.810833333333335,14.239583333333334,14.086458333333333,0,0,0,1760.6799950000002,2023-05-04T15:25:57,17.9,17.8,23-05
temp,2023-05-04T19:30:00Z,17.66,13.36875,14.277083333333332,0,0,0,1819.815329,2023-05-04T15:55:16,17.8,17.6,23-05
temp,2023-05-04T20:00:00Z,17.503333333333334,12.852083333333333,14.262500000000001,0,0,0,1821.1446769999998,2023-05-04T16:25:37,17.6,17.4,23-05
temp,2023-05-04T20:30:00Z,17.374166666666664,13.3109375,14.378124999999999,0,0,0,1759.8900859999999,2023-05-04T16:55:58,17.5,17.3,23-05
temp,2023-05-04T21:00:00Z,17.106666666666666,13.36875,14.604166666666666,0,0,0,1821.4977709999998,2023-05-04T17:25:19,17.3,17,23-05
temp,2023-05-04T21:30:00Z,16.930000000000003,12.612499999999999,14.595833333333337,0,0,0,1820.642164,2023-05-04T17:55:40,17,16.8,23-05
temp,2023-05-04T22:00:00Z,16.695,12.317187499999998,14.606770833333334,0,0,0,1760.339003,2023-05-04T18:26:00,16.9,16.5,23-05
temp,2023-05-04T22:30:00Z,16.473333333333333,11.793750000000001,14.445833333333333,0,0,0,1820.3209259999999,2023-05-04T18:55:20,16.6,16.4,23-05
temp,2023-05-04T23:00:00Z,16.363333333333333,11.066666666666668,14.225000000000001,0,0,0,1820.190051,2023-05-04T19:25:40,16.4,16.3,23-05
temp,2023-05-04T23:30:00Z,16.261666666666667,10.473958333333334,14.1421875,0,0,0,1760.5039,2023-05-04T19:55:01,16.4,16.1,23-05
temp,2023-05-05T00:00:00Z,16.05333333333333,10.097916666666666,13.933333333333332,0,0,0,1820.2860970000002,2023-05-04T20:25:21,16.1,16,23-05
temp,2023-05-05T00:30:00Z,15.986666666666666,9.795833333333333,13.797916666666666,0,0,0,1820.460004,2023-05-04T20:55:42,16.1,15.9,23-05
temp,2023-05-05T01:00:00Z,15.895833333333334,9.538541666666667,13.598437500000003,0,0,0,1759.699944,2023-05-04T21:25:01,16,15.8,23-05
temp,2023-05-05T01:30:00Z,15.78,9.362499999999999,13.414583333333333,0,0,0,1820.441561,2023-05-04T21:55:22,15.9,15.6,23-05
temp,2023-05-05T02:00:00Z,15.583333333333334,9.1875,13.279166666666667,0,0,0,1820.28849,2023-05-04T22:25:42,15.8,15.5,23-05
temp,2023-05-05T02:30:00Z,15.496666666666668,9.0609375,13.195833333333333,0,0,0,1760.112019,2023-05-04T22:55:02,15.5,15.4,23-05
temp,2023-05-05T03:00:00Z,15.443333333333335,8.958333333333334,13.060416666666667,0,0,0,1820.687948,2023-05-04T23:25:23,15.5,15.4,23-05
temp,2023-05-05T03:30:00Z,15.643333333333336,8.895486111111111,12.962499999999999,1,1214.074532,185,1821.0945150000002,2023-05-04T23:55:44,16.4,15.1,23-05
temp,2023-05-05T04:00:00Z,17.33888888888889,8.772569444444445,12.917881944444446,1,1639.01552,185,1760.2455499999999,2023-05-05T00:25:04,18.1,16.4,23-05
temp,2023-05-05T04:30:00Z,17.396666666666665,8.747916666666667,12.8125,0,0,0,1821.509989,2023-05-05T00:55:25,17.9,17.1,23-05
temp,2023-05-05T05:00:00Z,17.113333333333333,8.714583333333332,12.65625,0,0,0,1820.6002161790002,2023-05-05T01:25:46,17.3,17.1,23-05
temp,2023-05-05T05:30:00Z,17.0725,8.622395833333334,12.574999999999998,0,0,0,1759.659991,2023-05-05T01:55:06,17.3,17,23-05
temp,2023-05-05T06:00:00Z,16.936666666666667,8.50625,12.462499999999999,0,0,0,1821.310015,2023-05-05T02:25:27,17,16.8,23-05
temp,2023-05-05T06:30:00Z,16.76,8.389583333333333,12.397916666666665,0,0,0,1821.479997,2023-05-05T02:55:48,16.9,16.6,23-05
temp,2023-05-05T07:00:00Z,16.496666666666666,8.3125,12.270312499999998,0,0,0,1760.2500169999998,2023-05-05T03:25:08,16.6,16.4,23-05
temp,2023-05-05T07:30:00Z,16.246666666666666,8.235416666666667,12.164583333333333,0,0,0,1820.9500229999999,2023-05-05T03:55:30,16.4,16,23-05
temp,2023-05-05T08:00:00Z,15.973333333333334,8.116666666666667,12.097916666666668,0,0,0,1822.1299529999997,2023-05-05T04:25:52,16.1,15.8,23-05
temp,2023-05-05T08:30:00Z,15.699999999999998,8.028124999999998,12.019270833333335,0,0,0,1761.4501880000003,2023-05-05T04:55:13,15.9,15.5,23-05
temp,2023-05-05T09:00:00Z,15.516666666666666,7.977083333333334,11.995833333333332,0,0,1,1820.299847,2023-05-05T05:25:33,15.6,15.5,23-05
temp,2023-05-05T09:30:00Z,15.396666666666667,7.925000000000001,11.904166666666663,0,0,0,1821.359929,2023-05-05T05:55:55,15.5,15.3,23-05
temp,2023-05-05T10:00:00Z,16.036666666666665,8.047916666666666,11.9375,1,1699.330016,182,1759.9000189999997,2023-05-05T06:25:15,16.9,15.1,23-05
temp,2023-05-05T10:30:00Z,17.560000000000002,8.277083333333335,11.962847222222223,0,1334.6358989999999,0,1820.020058,2023-05-05T06:55:35,18.1,16.9,23-05
temp,2023-05-05T11:00:00Z,17.423333333333332,8.541666666666666,12.045833333333334,0,0,0,1821.069964,2023-05-05T07:25:56,17.6,17.3,23-05
temp,2023-05-05T11:30:00Z,17.39333333333333,9.401562499999999,12.147395833333333,0,0,0,1761.579898,2023-05-05T07:55:18,17.4,17.3,23-05
temp,2023-05-05T12:00:00Z,17.313333333333333,11.808333333333332,12.55625,0,0,0,1820.4100899999999,2023-05-05T08:25:38,17.4,17.3,23-05
temp,2023-05-05T12:30:00Z,17.324166666666667,14.111458333333333,13.0625,0,0,1,1760.925241,2023-05-05T08:56:00,17.4,17.3,23-05
temp,2023-05-05T13:00:00Z,17.30666666666667,13.822916666666666,13.533333333333333,0,0,0,1821.915357,2023-05-05T09:25:20,17.4,17.1,23-05
temp,2023-05-05T13:30:00Z,17.053333333333335,14.4,13.841666666666667,0,0,0,1819.8794090000001,2023-05-05T09:55:41,17.3,16.9,23-05
temp,2023-05-05T14:00:00Z,16.9,14.741145833333334,14.271875000000001,0,0,0,1760.4500100000002,2023-05-05T10:25:01,17,16.8,23-05
temp,2023-05-05T14:30:00Z,16.72,16.20625,14.758333333333333,0,0,0,1820.2800279999997,2023-05-05T10:55:22,16.8,16.6,23-05
temp,2023-05-05T15:00:00Z,16.87,18.116666666666667,15.595833333333331,0,0,0,1820.890008,2023-05-05T11:25:42,17,16.6,23-05
temp,2023-05-05T15:30:00Z,16.974999999999998,19.01354166666667,16.170312499999998,0,0,0,1759.8788260000001,2023-05-05T11:55:02,17.1,16.9,23-05
temp,2023-05-05T16:00:00Z,17.143333333333334,19.870833333333334,16.785416666666666,0,0,0,1821.7684989999998,2023-05-05T12:25:24,17.3,17,23-05
temp,2023-05-05T16:30:00Z,17.110000000000003,21.31875,17.335416666666664,0,0,0,1820.460653,2023-05-05T12:55:44,17.3,17,23-05
temp,2023-05-05T17:00:00Z,17.016666666666666,23.468229166666664,18.352604166666666,0,0,0,1759.4722110000002,2023-05-05T13:25:04,17.1,16.9,23-05
temp,2023-05-05T17:30:00Z,16.956666666666667,21.610416666666666,18.920833333333334,0,0,0,1820.2141900000001,2023-05-05T13:55:24,17,16.9,23-05
temp,2023-05-05T18:00:00Z,16.94333333333333,21.349999999999998,19.21875,0,0,0,1819.4755420000001,2023-05-05T14:25:44,17,16.9,23-05
temp,2023-05-05T18:30:00Z,16.958333333333332,21.596354166666668,19.778125,0,0,0,1760.550045,2023-05-05T14:55:04,17,16.9,23-05
temp,2023-05-05T19:00:00Z,16.993333333333336,19.912499999999998,19.664583333333333,0,0,0,1821.884611,2023-05-05T15:25:26,17.1,16.9,23-05
temp,2023-05-05T19:30:00Z,17.013333333333332,21.087500000000002,19.797916666666666,0,0,0,1820.875327,2023-05-05T15:55:47,17.1,16.9,23-05
temp,2023-05-05T20:00:00Z,17.003333333333334,20.667708333333334,20.079166666666666,0,0,0,1760.48007,2023-05-05T16:25:07,17.1,16.9,23-05
temp,2023-05-05T20:30:00Z,17.043333333333333,20.183333333333334,20.397916666666667,0,0,0,1820.649993,2023-05-05T16:55:28,17.1,17,23-05
temp,2023-05-05T21:00:00Z,17.123333333333335,20.016666666666666,20.65,0,0,0,1820.299953,2023-05-05T17:25:49,17.3,17,23-05
temp,2023-05-05T21:30:00Z,17.294166666666666,18.712500000000002,20.529687499999998,0,0,0,1760.460011,2023-05-05T17:55:09,17.4,17.1,23-05
temp,2023-05-05T22:00:00Z,17.419999999999998,17.716666666666665,20.352083333333336,0,0,0,1821.3000209999998,2023-05-05T18:25:30,17.5,17.4,23-05
temp,2023-05-05T22:30:00Z,17.513333333333332,16.479166666666668,19.99791666666667,0,0,0,1821.320012,2023-05-05T18:55:51,17.6,17.4,23-05
temp,2023-05-05T23:00:00Z,17.57916666666667,15.61875,19.446875000000002,0,0,0,1760.10001,2023-05-05T19:25:11,17.6,17.5,23-05
temp,2023-05-05T23:30:00Z,17.653333333333332,14.683333333333335,18.8,0,0,0,1821.099997,2023-05-05T19:55:32,17.8,17.6,23-05
temp,2023-05-06T00:00:00Z,17.713333333333335,13.685416666666667,17.968750000000004,0,0,0,1821.429999,2023-05-05T20:25:54,17.8,17.6,23-05
temp,2023-05-06T00:30:00Z,17.821666666666665,12.888541666666667,17.419270833333336,0,0,0,1760.4699939999998,2023-05-05T20:55:15,17.9,17.6,23-05
temp,2023-05-06T01:00:00Z,17.87666666666667,12.097916666666668,16.989583333333332,0,0,0,1820.579996,2023-05-05T21:25:35,17.9,17.8,23-05
temp,2023-05-06T01:30:00Z,17.84,11.433333333333335,16.533333333333335,0,0,0,1821.0600180000001,2023-05-05T21:55:56,17.9,17.8,23-05
temp,2023-05-06T02:00:00Z,17.766666666666666,10.899999999999999,16.281250000000004,0,0,0,1760.8899949999998,2023-05-05T22:25:17,17.8,17.6,23-05
temp,2023-05-06T02:30:00Z,17.64,10.452083333333334,16.027083333333334,0,0,1,1821.4499750000002,2023-05-05T22:55:38,17.8,17.6,23-05
temp,2023-05-06T03:00:00Z,17.519166666666667,10.026041666666666,15.7109375,0,0,0,1760.6,2023-05-05T23:26:00,17.6,17.4,23-05
temp,2023-05-06T03:30:00Z,17.413333333333334,9.61875,15.420833333333334,0,0,0,1821.4904749999998,2023-05-05T23:55:21,17.5,17.3,23-05
temp,2023-05-06T04:00:00Z,17.286666666666665,9.270833333333334,15.077083333333334,0,0,0,1820.669533,2023-05-06T00:25:42,17.4,17.1,23-05
temp,2023-05-06T04:30:00Z,17.0575,8.847916666666666,14.643750000000002,0,0,0,1759.8539120000003,2023-05-06T00:55:01,17.1,17,23-05
temp,2023-05-06T05:00:00Z,16.956666666666667,8.372916666666667,14.200000000000001,0,0,0,1819.5477596759997,2023-05-06T01:25:21,17.1,16.9,23-05
temp,2023-05-06T05:30:00Z,16.80333333333333,7.864583333333333,13.810416666666667,0,0,0,1820.8966800000003,2023-05-06T01:55:42,16.9,16.6,23-05
temp,2023-05-06T06:00:00Z,16.584999999999997,7.457291666666666,13.4828125,0,0,0,1760.062879,2023-05-06T02:25:02,16.8,16.5,23-05
temp,2023-05-06T06:30:00Z,16.416666666666668,7.075,13.168750000000001,0,0,0,1820.5308430000002,2023-05-06T02:55:22,16.5,16.3,23-05
temp,2023-05-06T07:00:00Z,16.220000000000002,6.835416666666667,12.799999999999999,0,0,0,1820.382452,2023-05-06T03:25:43,16.4,16,23-05
temp,2023-05-06T07:30:00Z,16.003333333333334,6.735416666666667,12.3890625,0,0,0,1760.536756,2023-05-06T03:55:03,16.1,15.9,23-05
temp,2023-05-06T08:00:00Z,15.836666666666666,6.34375,12.208333333333334,0,0,0,1821.163209,2023-05-06T04:25:25,15.9,15.6,23-05
temp,2023-05-06T08:30:00Z,15.62,6.027083333333334,11.877083333333333,0,0,0,1821.0036209999998,2023-05-06T04:55:45,15.8,15.5,23-05
temp,2023-05-06T09:00:00Z,15.49,5.847395833333334,11.691145833333332,0,0,0,1760.6448229999999,2023-05-06T05:25:06,15.5,15.4,23-05
temp,2023-05-06T09:30:00Z,15.413333333333334,5.842013888888888,11.477777777777776,1,667.03163,184,1820.2883619999998,2023-05-06T05:55:27,15.8,15.1,23-05
temp,2023-05-06T10:00:00Z,16.97555555555556,6.018750000000001,11.29965277777778,1,1699.2631549999999,183,1820.934698,2023-05-06T06:25:47,18.1,15.8,23-05
temp,2023-05-06T10:30:00Z,17.17833333333333,6.474479166666666,11.247916666666667,0,0,0,1761.082636,2023-05-06T06:55:08,17.9,16.8,23-05
temp,2023-05-06T11:00:00Z,16.663333333333334,7.2875000000000005,11.450000000000001,0,0,0,1820.615832,2023-05-06T07:25:29,16.8,16.5,23-05
temp,2023-05-06T11:30:00Z,16.456666666666667,9.089583333333335,11.6875,0,0,0,1821.5700000000002,2023-05-06T07:55:50,16.6,16.3,23-05
temp,2023-05-06T12:00:00Z,16.293333333333333,11.618229166666666,12.134895833333333,0,0,0,1760.5050209999997,2023-05-06T08:25:11,16.4,16.1,23-05
temp,2023-05-06T12:30:00Z,16.366666666666664,14.327083333333333,12.877083333333333,0,0,0,1821.256402,2023-05-06T08:55:32,16.4,16.3,23-05
temp,2023-05-06T13:00:00Z,16.42,16.058333333333334,14.016666666666666,0,0,0,1820.695424,2023-05-06T09:25:53,16.5,16.3,23-05
temp,2023-05-06T13:30:00Z,16.773333333333337,18.334374999999998,15.816666666666668,0,0,0,1760.770528,2023-05-06T09:55:14,17.1,16.5,23-05
temp,2023-05-06T14:00:00Z,17.52,20.70625,18.572916666666668,0,0,0,1821.068175,2023-05-06T10:25:35,17.9,17.1,23-05
temp,2023-05-06T14:30:00Z,18.183333333333334,22.47083333333333,20.85208333333333,0,0,0,1821.444513,2023-05-06T10:55:56,18.4,17.9,23-05
temp,2023-05-06T15:00:00Z,18.333333333333332,23.358333333333334,22.090104166666666,0,0,0,1760.102821,2023-05-06T11:25:16,18.4,18.3,23-05
temp,2023-05-06T15:30:00Z,18.290000000000003,24.579166666666666,23.106250000000003,0,0,0,1821.317397,2023-05-06T11:55:38,18.4,18.1,23-05
temp,2023-05-06T16:00:00Z,18.31083333333333,25.783854166666668,24.065625,0,0,0,1760.239672,2023-05-06T12:25:58,18.4,18.3,23-05
temp,2023-05-06T16:30:00Z,18.323333333333334,26.614583333333332,24.685416666666665,0,0,0,1821.1772789999998,2023-05-06T12:55:19,18.4,18.3,23-05
temp,2023-05-06T17:00:00Z,18.38,27.462500000000002,25.35625,0,0,0,1820.4527500000002,2023-05-06T13:25:39,18.5,18.3,23-05
temp,2023-05-06T17:30:00Z,18.476666666666667,27.969791666666666,25.905208333333334,0,0,0,1761.470056,2023-05-06T13:55:01,18.6,18.4,23-05
temp,2023-05-06T18:00:00Z,18.77,28.24166666666667,26.399999999999995,0,0,0,1820.70475,2023-05-06T14:25:22,18.9,18.5,23-05
temp,2023-05-06T18:30:00Z,19.076666666666664,28.897916666666664,26.885416666666668,0,0,0,1821.164405,2023-05-06T14:55:43,19.3,18.8,23-05
temp,2023-05-06T19:00:00Z,19.410833333333333,27.0703125,26.656770833333336,0,0,1,1760.450795,2023-05-06T15:25:03,19.5,19.3,23-05
temp,2023-05-06T19:30:00Z,19.72666666666667,26.135416666666668,26.547916666666666,0,0,0,1821.966704,2023-05-06T15:55:25,19.9,19.5,23-05
temp,2023-05-06T20:00:00Z,19.95,25.943749999999998,26.674999999999997,0,0,0,1821.823468,2023-05-06T16:25:47,20.1,19.8,23-05
temp,2023-05-06T20:30:00Z,20.209999999999997,25.670312499999998,26.799479166666668,0,0,0,1760.669906,2023-05-06T16:55:08,20.4,20.1,23-05
temp,2023-05-06T21:00:00Z,20.39666666666667,24.570833333333336,26.38541666666666,0,0,0,1821.119925,2023-05-06T17:25:29,20.5,20.3,23-05
temp,2023-05-06T21:30:00Z,20.55666666666667,23.214583333333334,26.03125,0,0,0,1821.900039,2023-05-06T17:55:50,20.8,20.5,23-05
temp,2023-05-06T22:00:00Z,20.736666666666668,22.153645833333332,25.838541666666668,0,0,0,1761.529994,2023-05-06T18:25:12,20.9,20.6,23-05
temp,2023-05-06T22:30:00Z,20.903333333333332,21.166666666666668,25.347916666666666,0,0,0,1821.910017,2023-05-06T18:55:34,21,20.8,23-05
temp,2023-05-06T23:00:00Z,21,20.233333333333334,24.724999999999998,0,0,0,1820.786347,2023-05-06T19:25:55,21.1,20.9,23-05
temp,2023-05-06T23:30:00Z,21.034166666666668,19.036458333333332,24.013541666666665,0,0,0,1760.9335899999999,2023-05-06T19:55:16,21.1,21,23-05
temp,2023-05-07T00:00:00Z,21.073333333333334,17.8625,23.162500000000005,0,0,0,1821.748685,2023-05-06T20:25:37,21.1,21,23-05
temp,2023-05-07T00:30:00Z,21.080000000000002,16.923958333333335,22.23541666666667,0,0,0,1761.108872,2023-05-06T20:55:59,21.1,21,23-05
temp,2023-05-07T01:00:00Z,21.03333333333333,16.17083333333333,21.535416666666663,0,0,0,1821.532135,2023-05-06T21:25:20,21.1,21,23-05
temp,2023-05-07T01:30:00Z,20.976666666666667,15.535416666666668,20.87083333333333,0,0,0,1821.4902650000001,2023-05-06T21:55:42,21.1,20.9,23-05
temp,2023-05-07T02:00:00Z,20.903333333333332,14.884895833333333,20.399479166666666,0,0,0,1761.290059,2023-05-06T22:25:02,21,20.8,23-05
temp,2023-05-07T02:30:00Z,20.81,14.362499999999999,19.914583333333336,0,0,0,1821.5199889999997,2023-05-06T22:55:25,20.9,20.6,23-05
temp,2023-05-07T03:00:00Z,20.653333333333336,13.831249999999999,19.454166666666666,0,0,0,1822.130035,2023-05-06T23:25:46,20.8,20.6,23-05
temp,2023-05-07T03:30:00Z,20.524166666666666,13.199479166666668,18.9640625,0,0,0,1760.6757619999998,2023-05-06T23:55:07,20.6,20.4,23-05
temp,2023-05-07T04:00:00Z,20.416666666666668,12.618749999999999,18.695833333333336,0,0,0,1821.2642340000002,2023-05-07T00:25:29,20.5,20.3,23-05
temp,2023-05-07T04:30:00Z,20.256666666666664,12.025,18.15833333333333,0,0,0,1821.9100090000002,2023-05-07T00:55:50,20.4,20.1,23-05
temp,2023-05-07T05:00:00Z,20.053333333333335,11.355729166666668,17.561979166666667,0,0,0,1760.06380895,2023-05-07T01:25:10,20.1,20,23-05
temp,2023-05-07T05:30:00Z,19.923333333333332,10.820833333333335,17.137500000000003,0,0,0,1822.11996,2023-05-07T01:55:32,20,19.8,23-05
temp,2023-05-07T06:00:00Z,19.726666666666663,10.44375,16.758333333333336,0,0,0,1821.6899939999998,2023-05-07T02:25:54,19.9,19.6,23-05
temp,2023-05-07T06:30:00Z,19.518333333333334,9.952083333333334,16.309895833333332,0,0,0,1761.7367369999997,2023-05-07T02:55:16,19.6,19.4,23-05
temp,2023-05-07T07:00:00Z,19.34,9.612500000000002,16.095833333333335,0,0,0,1822.3132469999998,2023-05-07T03:25:38,19.4,19.1,23-05
temp,2023-05-07T07:30:00Z,19.110000000000003,9.157291666666667,15.675000000000002,0,0,0,1761.1041060000002,2023-05-07T03:56:00,19.3,19,23-05
temp,2023-05-07T08:00:00Z,18.926666666666666,8.6875,15.35,0,0,0,1821.702482,2023-05-07T04:25:21,19,18.8,23-05
temp,2023-05-07T08:30:00Z,18.676666666666666,8.25625,14.922916666666667,0,0,0,1821.3008150000003,2023-05-07T04:55:42,18.9,18.5,23-05
temp,2023-05-07T09:00:00Z,18.471666666666668,7.894791666666666,14.478124999999999,0,0,0,1760.682599,2023-05-07T05:25:03,18.6,18.4,23-05
temp,2023-05-07T09:30:00Z,18.286666666666665,7.677083333333333,14.15,0,0,0,1821.8200279999999,2023-05-07T05:55:25,18.4,18.1,23-05
temp,2023-05-07T10:00:00Z,18.03,7.7875000000000005,13.8375,0,0,0,1821.426216,2023-05-07T06:25:46,18.3,17.9,23-05
temp,2023-05-07T10:30:00Z,17.833333333333332,8.250000000000002,13.5609375,0,0,0,1761.483814,2023-05-07T06:55:07,18,17.6,23-05
temp,2023-05-07T11:00:00Z,17.566666666666666,9.19375,13.668750000000001,0,0,0,1821.5099919999998,2023-05-07T07:25:29,17.8,17.5,23-05
temp,2023-05-07T11:30:00Z,17.403333333333332,11.137500000000001,14.03125,0,0,1,1821.310008,2023-05-07T07:55:50,17.6,17.3,23-05
temp,2023-05-07T12:00:00Z,17.185,13.938020833333333,14.557291666666666,0,0,0,1760.5299559999999,2023-05-07T08:25:11,17.3,17.1,23-05
temp,2023-05-07T12:30:00Z,17.320000000000004,17.054166666666664,15.164583333333335,0,0,0,1821.0400370000002,2023-05-07T08:55:32,17.5,17.1,23-05
temp,2023-05-07T13:00:00Z,17.646666666666665,19.741666666666664,16.591666666666665,0,0,0,1820.812811,2023-05-07T09:25:53,17.9,17.4,23-05
temp,2023-05-07T13:30:00Z,18.0625,21.962500000000002,19.540104166666666,0,0,0,1760.787135,2023-05-07T09:55:14,18.4,17.8,23-05
temp,2023-05-07T14:00:00Z,18.673333333333336,24.162499999999998,22.316666666666663,0,0,0,1820.650084,2023-05-07T10:25:35,19.1,18.3,23-05
temp,2023-05-07T14:30:00Z,19.336666666666666,26.131250000000005,24.36041666666667,0,0,0,1821.100036,2023-05-07T10:55:55,19.5,19,23-05
temp,2023-05-07T15:00:00Z,19.52333333333333,27.18958333333333,25.470833333333335,0,0,0,1760.91988,2023-05-07T11:25:17,19.6,19.4,23-05
