name,time,avgGenWattsIn,avgWattsOut,genRunTime,genStartMode,genStatus,interval,inverterFault,inverterStatus,local_dt,maxWattsOut,yr_mo
m30_inverter,2023-09-11T18:00:00Z,0,688.4032907264735,0,1,2,1755.5323932170868,0,64,2023-09-11T14:29:55,2541,23-09
m30_inverter,2023-09-11T18:30:00Z,0,661.343288524004,0,1,2,1756.385505437851,0,64,2023-09-11T14:59:59,2160,23-09
m30_inverter,2023-09-11T19:00:00Z,0,813.7535219474988,0,1,2,1750.9704160690308,0,64,2023-09-11T15:29:56,2691,23-09
m30_inverter,2023-09-11T19:30:00Z,0,687.9899672285487,0,1,2,1759.7443218231201,0,64,2023-09-11T15:59:58,1785,23-09
m30_inverter,2023-09-11T20:00:00Z,0,673.0939446294499,0,1,2,1756.1328673362732,0,64,2023-09-11T16:29:59,2420,23-09
m30_inverter,2023-09-11T20:30:00Z,0,643.9146144537486,0,1,2,1755.8622698783875,0,64,2023-09-11T16:59:58,2261,23-09
m30_inverter,2023-09-11T21:00:00Z,0,778.1114169465501,0,1,2,1750.8878908157349,0,64,2023-09-11T17:29:56,2596,23-09
m30_inverter,2023-09-11T21:30:00Z,0,715.2225705829409,0,1,2,1760.0117688179016,0,64,2023-09-11T17:59:56,1547,23-09
m30_inverter,2023-09-11T22:00:00Z,0,669.4465039451446,0,1,2,1755.6018974781036,0,64,2023-09-11T18:29:56,2040,23-09
m30_inverter,2023-09-11T22:30:00Z,0,638.1383696778213,0,1,2,1755.6288652420044,0,64,2023-09-11T18:59:55,2280,23-09
m30_inverter,2023-09-11T23:00:00Z,0,754.1213630420997,0,1,2,1755.3341760635376,0,64,2023-09-11T19:29:56,2706,23-09
m30_inverter,2023-09-11T23:30:00Z,0,751.877896718279,0,1,2,1760.288595199585,0,64,2023-09-11T19:59:57,1298,23-09
m30_inverter,2023-09-12T00:00:00Z,0,651.275996522684,0,1,2,1760.1547195911407,0,64,2023-09-11T20:29:59,2530,23-09
m30_inverter,2023-09-12T00:30:00Z,0,637.2479697500224,0,1,2,1751.147613286972,0,64,2023-09-11T20:59:57,1440,23-09
m30_inverter,2023-09-12T01:00:00Z,0,710.023850541536,0,1,2,1755.3102405071259,0,64,2023-09-11T21:29:58,2714,23-09
m30_inverter,2023-09-12T01:30:00Z,0,774.9153574479869,0,1,2,1751.1396443843842,0,64,2023-09-11T21:59:56,1560,23-09
m30_inverter,2023-09-12T02:00:00Z,0,660.9707554100318,0,1,2,1755.8176012039185,0,64,2023-09-11T22:29:59,2662,23-09
m30_inverter,2023-09-12T02:30:00Z,0,648.4231550004778,0,1,2,1754.6377170085907,0,64,2023-09-11T22:59:54,1534,23-09
m30_inverter,2023-09-12T03:00:00Z,0,660.2077943071424,0,1,2,1760.3239979743958,0,64,2023-09-11T23:29:58,2178,23-09
m30_inverter,2023-09-12T03:30:00Z,0,788.4054140092562,0,1,2,1750.4690437316895,0,64,2023-09-11T23:59:56,1920,23-09
m30_inverter,2023-09-12T04:00:00Z,0,655.7602218663811,0,1,2,1759.9032113552094,0,64,2023-09-12T00:29:59,1416,23-09
m30_inverter,2023-09-12T04:30:00Z,0,674.4295494900408,0,1,2,1755.828750371933,0,64,2023-09-12T00:59:59,2662,23-09
m30_inverter,2023-09-12T05:00:00Z,0,614.4401988788945,0,1,2,1759.1552531719208,0,64,2023-09-12T01:29:58,2040,23-09
m30_inverter,2023-09-12T05:30:00Z,0,806.8133321972905,0,1,2,1750.2158136367798,0,64,2023-09-12T01:59:55,2760,23-09
m30_inverter,2023-09-12T06:00:00Z,0,678.9148004776933,0,1,2,1760.3983595371246,0,64,2023-09-12T02:29:58,1904,23-09
m30_inverter,2023-09-12T06:30:00Z,0,662.7747567956188,0,1,2,1754.8304119110107,0,64,2023-09-12T02:59:56,2420,23-09
m30_inverter,2023-09-12T07:00:00Z,0,588.8269930699104,0,1,2,1759.5344069004059,0,64,2023-09-12T03:29:58,2280,23-09
